Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Hulscher J.,,Prospective analysis of the diagnostic yield of extended en bloc resection for adenocarcinoma of the oesophagus or gastric cardia,2001,British Journal of Surgery,66,10.1046/j.1365-2168.2001.01746.x,Netherlands,Article,Amsterdam,0,Journal,2-s2.0-0035659611
Hulscher J.,,Transthoracic versus transhiatal resection for carcinoma of the esophagus: A meta-analysis,2001,Annals of Thoracic Surgery,448,10.1016/S0003-4975(00)02570-4,Netherlands,Article,Amsterdam,0,Journal,2-s2.0-0034934769
Hulscher J.,,Laparoscopy and laparoscopic ultrasonography in staging carcinoma of the gastric cardia,2000,European Journal of Surgery,28,10.1080/110241500447245,Netherlands,Article,Amsterdam,0,Journal,2-s2.0-0033763908
Jansen S.,,Unstable preferences: A shift in valuation or an effect of the elicitation procedure?,2000,Medical Decision Making,78,10.1177/0272989X0002000108,Netherlands,Article,Leiden,0,Journal,2-s2.0-0033987978
Wijnhoven B.,,Adenocarcinomas of the distal oesophagus and gastric cardia are one clinical entity,1999,British Journal of Surgery,159,10.1046/j.1365-2168.1999.01082.x,,Article,,0,Journal,2-s2.0-0142090338
Chu K.,,A prospective randomized comparison of transhiatal and transthoracic resection for lower-third esophageal carcinoma,1997,American Journal of Surgery,223,10.1016/S0002-9610(97)00105-0,Hong Kong,Article,Pokfulam,0,Journal,2-s2.0-0030881527
Jacobi C.,,Surgical therapy of esophageal carcinoma: The influence of surgical approach and esophageal resection on cardiopulmonary function,1997,European Journal of Cardio-thoracic Surgery,81,10.1016/S1010-7940(96)01106-2,Germany,Article,Berlin,1,Journal,2-s2.0-0031053369
Fumagalli U.,,Resective surgery for cancer of the thoracic esophagus. Results of a Consensus Conference held at the VIth World Congress of the International Society for Diseases of the Esophagus,1996,Diseases of the Esophagus,60,,Italy,Conference Paper,Milan,0,Journal,2-s2.0-0029830155
Steup W.,,Tumors of the esophagogastric junction: Long-term survival in relation to the pattern of lymph node metastasis and a critical analysis of the accuracy or inaccuracy of pTNM classification,1996,Journal of Thoracic and Cardiovascular Surgery,149,10.1016/S0022-5223(96)70404-X,Belgium,Article,3000 Leuven,1,Journal,2-s2.0-0030045032
Bunt A.M.G.,,Surgical/pathologic-stage migration confounds comparisons of gastric cancer survival rates between Japan and Western Countries,1995,Journal of Clinical Oncology,245,10.1200/jco.1995.13.1.19,Netherlands,Article,Leiden,0,Journal,2-s2.0-0028813333
Goldminc M.,,Oesophagectomy by a transhiatal approach or thoracotomy: A prospective randomized trial,1993,British Journal of Surgery,287,10.1002/bjs.1800800335,France,Article,Rennes,0,Journal,2-s2.0-0027530099
Müller J.M.,,Surgical therapy of oesophageal carcinoma,1990,British Journal of Surgery,866,10.1002/bjs.1800770804,Germany,Review,Koln,0,Journal,2-s2.0-0025160290
