Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Zilberman D.,,Genome-wide analysis of Arabidopsis thaliana DNA methylation uncovers an interdependence between methylation and transcription,2007,Nature Genetics,928,10.1038/ng1929,United States,Article,Seattle,0,Journal,2-s2.0-33845880624
Zhang X.,,Genome-wide High-Resolution Mapping and Functional Analysis of DNA Methylation in Arabidopsis,2006,Cell,1187,10.1016/j.cell.2006.08.003,United States,Article,Los Angeles,1,Journal,2-s2.0-33748629119
Valley C.,,Genomic and epigenomic approaches to the study of X chromosome inactivation,2006,Current Opinion in Genetics and Development,24,10.1016/j.gde.2006.04.008,United States,Review,Durham,0,Journal,2-s2.0-33746521889
Yuan E.,,A single nucleotide polymorphism chip-based method for combined genetic and epigenetic profiling: Validation in decitabine therapy and tumor/normal comparisons,2006,Cancer Research,50,10.1158/0008-5472.CAN-05-3739,United States,Article,New York,1,Journal,2-s2.0-33645737308
Bibikova M.,,High-throughput DNA methylation profiling using universal bead arrays,2006,Genome Research,488,10.1101/gr.4410706,United States,Article,San Diego,1,Journal,2-s2.0-33644649616
Schumacher A.,,Microarray-based DNA methylation profiling: Technology and applications,2006,Nucleic Acids Research,217,10.1093/nar/gkj461,Canada,Article,Toronto,1,Journal,2-s2.0-32644448942
Keshet I.,,Evidence for an instructive mechanism of de novo methylation in cancer cells,2006,Nature Genetics,371,10.1038/ng1719,Israel,Review,Jerusalem,0,Journal,2-s2.0-31744433660
Di K.,,Dosage compensation of the active X chromosome in mammals,2006,Nature Genetics,324,10.1038/ng1705,United States,Article,Seattle,0,Journal,2-s2.0-29444455049
Hoffman L.M.,,X-inactivation status varies in human embryonic stem cell lines,2005,Stem Cells,98,10.1634/stemcells.2004-0371,Canada,Article,London,1,Journal,2-s2.0-28444447974
Weber M.,,Chromosome-wide and promoter-specific analyses identify sites of differential DNA methylation in normal and transformed human cells,2005,Nature Genetics,1272,10.1038/ng1598,Switzerland,Article,Basel,0,Journal,2-s2.0-23044514626
Rugg-Gunn P.,,Epigenetic status of human embryonic stem cells,2005,Nature Genetics,146,10.1038/ng1556,United Kingdom,Article,Cambridge,0,Journal,2-s2.0-20044373656
Carrel L.,,X-inactivation profile reveals extensive variability in X-linked gene expression in females,2005,Nature,1258,10.1038/nature03479,United States,Article,Hershey,0,Journal,2-s2.0-15244353967
Heard E.,,Recent advances in X-chromosome inactivation,2004,Current Opinion in Cell Biology,215,10.1016/j.ceb.2004.03.005,France,Review,Paris,0,Journal,2-s2.0-2342481623
Hashimshony T.,,The role of DNA methylation in setting up chromatin structure during development,2003,Nature Genetics,252,10.1038/ng1158,Israel,Article,Jerusalem,0,Journal,2-s2.0-0038243168
Bird A.,,DNA methylation patterns and epigenetic memory,2002,Genes and Development,4736,10.1101/gad.947102,United Kingdom,Review,Edinburgh,1,Journal,2-s2.0-0036144048
Gilbert S.,,Promoter-specific hypoacetylation of X-inactivated genes,1999,Proceedings of the National Academy of Sciences of the United States of America,80,10.1073/pnas.96.24.13825,United States,Article,Cambridge,1,Journal,2-s2.0-0033598745
Allen R.,,Methylation of HpaII and HhaI sites near the polymorphic CAG repeat in the human androgen-receptor gene correlates with X chromosome inactivation,1992,American Journal of Human Genetics,1470,,United States,Article,Houston,0,Journal,2-s2.0-0026678490
Frank D.,,Demethylation of CpG islands in embryonic cells,1991,Nature,112,10.1038/351239a0,Israel,Article,Jerusalem,0,Journal,2-s2.0-0025869047
Viegas-Pequignot E.,,Inactive X chromosome has the highest concentration of unmethylated Hha I sites,1988,Proceedings of the National Academy of Sciences of the United States of America,42,10.1073/pnas.85.20.7657,France,Article,Paris,1,Journal,2-s2.0-0023697653
Lock L.,,Methylation of the Hprt gene on the inactive X occurs after chromosome inactivation,1987,Cell,253,10.1016/0092-8674(87)90353-9,United States,Article,San Francisco,0,Journal,2-s2.0-0023657424
Lock L.,,Methylation of the mouse hprt gene differs on the active and inactive X chromosomes,1986,Molecular and Cellular Biology,68,10.1128/MCB.6.3.914,United States,Article,San Francisco,1,Journal,2-s2.0-0022627499
Yen P.,,Differential methylation of hypoxanthine phosphoribosyltransferase genes on active and inactive human X chromosomes,1984,Proceedings of the National Academy of Sciences of the United States of America,150,10.1073/pnas.81.6.1759,United States,Article,Torrance,1,Journal,2-s2.0-3042919762
Wolf S.F.,,Methylation of the hypoxanthine phosphoribosyltransferase locus on the human X chromosome: Implications for X chromosome inactivation,1984,Proceedings of the National Academy of Sciences of the United States of America,196,10.1073/pnas.81.9.2806,United States,Article,Baltimore,1,Journal,2-s2.0-1042272175
Mohandas T.,,Reactivation of an inactive human X chromosome: Evidence for X inactivation by DNA methylation,1981,Science,449,10.1126/science.6164095,United States,Article,Torrance,0,Journal,2-s2.0-0019510628
