Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Althoff K.,,Correlates of cervicovaginal human papillomavirus detection in perimenopausal women,2009,Journal of Women's Health,32,10.1089/jwh.2008.1223,United States,Article,Baltimore,0,Journal,2-s2.0-70349215038
Jagu S.,,Concatenated multitype L2 fusion proteins as candidate prophylactic pan-human papillomavirus vaccines,2009,Journal of the National Cancer Institute,132,10.1093/jnci/djp106,United States,Article,Baltimore,1,Journal,2-s2.0-67449084618
Mũoz N.,,Persistence of HPV infection and risk of high-grade cervical intraepithelial neoplasia in a cohort of Colombian women,2009,British Journal of Cancer,80,10.1038/sj.bjc.6604972,Colombia,Article,Bogota,1,Journal,2-s2.0-63949083435
Sankaranarayanan R.,,HPV screening for cervical cancer in rural India,2009,New England Journal of Medicine,792,10.1056/NEJMoa0808516,France,Article,Lyon,0,Journal,2-s2.0-63849251690
Kinney W.,,Five-year experience of human papillomavirus DNA and papanicolaou test cotesting,2009,Obstetrics and Gynecology,92,10.1097/AOG.0b013e3181996ffa,United States;United States,Article,;CA,0,Journal,2-s2.0-64249171907
Bouvard V.,,A review of human carcinogens--Part B: biological agents.,2009,The lancet oncology,1703,10.1016/s1470-2045(09)70096-8,,Note,,0,Journal,2-s2.0-64849105830
Muñoz N.,,Recommendations for Cervical Cancer Prevention in Latin America and the Caribbean,2008,Vaccine,38,10.1016/j.vaccine.2008.05.062,Spain;Colombia,Article,Hospitalet de Llobregat;Bogota,0,Journal,2-s2.0-50849112079
Gravitt P.,,New Technologies in Cervical Cancer Screening,2008,Vaccine,95,10.1016/j.vaccine.2008.05.002,United States,Article,Baltimore,0,Journal,2-s2.0-50849118441
Bosch F.,,Epidemiology and Natural History of Human Papillomavirus Infections and Type-Specific Implications in Cervical Neoplasia,2008,Vaccine,595,10.1016/j.vaccine.2008.05.064,Spain,Article,Hospitalet de Llobregat,0,Journal,2-s2.0-50849126768
Trottier H.,,Type-specific duration of human papillomavirus infection: Implications for human papillomavirus screening and vaccination,2008,Journal of Infectious Diseases,131,10.1086/587698,Canada,Article,Montreal,1,Journal,2-s2.0-43949129406
Castellsagué X.,,Vaccine-related HPV genotypes in women with and without cervical cancer in Mozambique: Burden and potential for prevention,2008,International Journal of Cancer,35,10.1002/ijc.23292,Spain;Spain,Article,Hospitalet de Llobregat;Hospitalet de Llobregat,1,Journal,2-s2.0-40349094752
