Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Helwak A.,,Mapping the human miRNA interactome by CLASH reveals frequent noncanonical binding,2013,Cell,674,10.1016/j.cell.2013.03.043,United Kingdom,Article,Edinburgh,1,Journal,2-s2.0-84876935138
Delfino K.,,Transcription Factor-MicroRNA-Target Gene Networks Associated with Ovarian Cancer Survival and Recurrence,2013,PLoS ONE,55,10.1371/journal.pone.0058608,United States,Article,Urbana,1,Journal,2-s2.0-84874872636
Knoll S.,,The E2F1-miRNA cancer progression network,2013,Advances in Experimental Medicine and Biology,25,10.1007/978-94-7-5590-1_8,Germany,Article,Rostock,0,Book Series,2-s2.0-84934434910
Wang J.,,Factorbook.org: A Wiki-based database for transcription factor-binding data generated by the ENCODE consortium,2013,Nucleic Acids Research,150,10.1093/nar/gks1221,United States,Article,Worcester,1,Journal,2-s2.0-84876529535
Plaisier C.,,A miRNA-regulatory network explains how dysregulated miRNAs perturb oncogenic processes across diverse cancers,2012,Genome Research,110,10.1101/gr.133991.111,United States,Article,Seattle,1,Journal,2-s2.0-84868326494
Neph S.,,Circuitry and dynamics of human transcription factor regulatory networks,2012,Cell,260,10.1016/j.cell.2012.04.040,United States,Article,Seattle,1,Journal,2-s2.0-84866361701
Yan Z.,,Integrative analysis of gene and miRNA expression profiles with transcription factor-miRNA feed-forward loops identifies regulators in human cancers,2012,Nucleic Acids Research,52,10.1093/nar/gks395,United States,Article,Boston,1,Journal,2-s2.0-84866929613
Bisognin A.,,MAGIA<sup>2</sup>: From miRNA and genes expression data integrative analysis to microRNA-transcription factor mixed regulatory circuits (2012 update),2012,Nucleic Acids Research,82,10.1093/nar/gks460,Italy,Article,Padua,1,Journal,2-s2.0-84864443057
Ye H.,,MicroRNA and transcription factor co-regulatory network analysis reveals miR-19 inhibits CYLD in T-cell acute lymphoblastic leukemia,2012,Nucleic Acids Research,92,10.1093/nar/gks175,China,Article,Wuhan,1,Journal,2-s2.0-84863227351
Sun J.,,Uncovering microRNA and transcription factor mediated regulatory networks in Glioblastoma,2012,PLoS Computational Biology,96,10.1371/journal.pcbi.1002488,United States,Article,Nashville,1,Journal,2-s2.0-84864592682
He C.,,Young intragenic miRNAs are less coexpressed with host genes than old ones: Implications of miRNA-host gene coevolution,2012,Nucleic Acids Research,46,10.1093/nar/gkr1312,United States,Article,Chicago,1,Journal,2-s2.0-84861357388
Lu L.,,A novel YY1-miR-1 regulatory circuit in skeletal myogenesis revealed by Genome-wide prediction of YY1-miRNA network,2012,PLoS ONE,80,10.1371/journal.pone.0027596,Hong Kong,Article,Shatin,1,Journal,2-s2.0-84863012238
Lee B.,,Cell-type specific and combinatorial usage of diverse transcription factors revealed by genome-wide binding studies in multiple human cells,2012,Genome Research,74,10.1101/gr.127597.111,United States,Article,Austin,1,Journal,2-s2.0-84655173624
Zhang H.M.,,AnimalTFDB: A comprehensive animal transcription factor database,2012,Nucleic Acids Research,181,10.1093/nar/gkr965,China,Article,Wuhan,1,Journal,2-s2.0-84862198697
Vergoulis T.,,TarBase 6.0: Capturing the exponential growth of miRNA targets with experimental support,2012,Nucleic Acids Research,413,10.1093/nar/gkr1161,Greece,Article,Athens,1,Journal,2-s2.0-84862176128
Peurala H.,,MiR-34a expression has an effect for lower risk of metastasis and associates with expression patterns predicting clinical outcome in breast cancer,2011,PLoS ONE,63,10.1371/journal.pone.0026122,Finland,Article,Helsinki,1,Journal,2-s2.0-80755159538
Qin J.,,ChIP-Array: Combinatory analysis of ChIP-seq/chip and microarray gene expression data to discover direct/indirect targets of a transcription factor,2011,Nucleic Acids Research,47,10.1093/nar/gkr332,Hong Kong,Article,,1,Journal,2-s2.0-79959930131
Huang G.,,MirConnX: Condition-specific mRNA-microRNA network integrator,2011,Nucleic Acids Research,89,10.1093/nar/gkr276,United States,Article,Pittsburgh,1,Journal,2-s2.0-79959997653
Chaffer C.,,A perspective on cancer cell metastasis,2011,Science,2449,10.1126/science.1203543,United States;United States,Review,Cambridge;Cambridge,0,Journal,2-s2.0-79953147370
Baroudi M.,,A curated database of miRNA mediated feed-forward loops involving MYC as master regulator,2011,PLoS ONE,41,10.1371/journal.pone.0014742,Italy;Italy,Article,Turin;Turin,1,Journal,2-s2.0-79952289884
Le Béchec A.,,"MIR@NT@N: A framework integrating transcription factors, microRNAs and their targets to identify sub-network motifs in a meta-regulation network model",2011,BMC Bioinformatics,55,10.1186/1471-2105-12-67,Luxembourg,Article,Esch-sur-Alzette,1,Journal,2-s2.0-79952198386
Osella M.,,The role of incoherent microRNA-mediated feedforward loops in noise buffering,2011,PLoS Computational Biology,164,10.1371/journal.pcbi.1001101,Italy,Article,Turin,1,Journal,2-s2.0-79952302623
Kong D.,,Cancer stem cells and Epithelial-to-Mesenchymal Transition (EMT)-Phenotypic Cells: Are they Cousins or Twins?,2011,Cancers,226,10.3390/cancers30100716,United States,Review,Detroit,1,Journal,2-s2.0-79953689605
Cho J.,,Systems biology of interstitial lung diseases: Integration of mRNA and microRNA expression changes,2011,BMC Medical Genomics,86,10.1186/1755-8794-4-8,United States,Article,Seattle,1,Journal,2-s2.0-78651397823
Hsu S.,,MiRTarBase: A database curates experimentally validated microRNA-target interactions,2011,Nucleic Acids Research,722,10.1093/nar/gkq1107,Taiwan,Article,Hsinchu,1,Journal,2-s2.0-78651266827
Le Brigand K.,,MiRonTop: Mining microRNAs targets across large scale gene expression studies,2010,Bioinformatics,44,10.1093/bioinformatics/btq589,France;France,Article,Nice;Paris,1,Journal,2-s2.0-79951730858
Garcia D.,,Weak seed-pairing stability and high target-site abundance decrease the proficiency of lsy-6 and other microRNAs,2010,Nature Structural and Molecular Biology,576,10.1038/nsmb.2115,United States;United States,Article,Cambridge;Cambridge,0,Journal,2-s2.0-80455154984
