Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Joelsson B.E.,,The role of the esophageal body in the antireflux mechanism,1982,Surgery,42,,United States,Article,Chicago,0,Journal,2-s2.0-0020285660
Ransom J.M.,,Extended and Limited Types of Barrett's Esophagus in the Adult,1982,Annals of Thoracic Surgery,56,10.1016/S0003-4975(10)63192-X,United States,Article,Little Rock,0,Journal,2-s2.0-0020041409
Brand D.,,Regression of Columnar Esophageal (Barrett's) Epithelium after Anti-Reflux Surgery,1980,New England Journal of Medicine,196,10.1056/NEJM198004103021506,United States,Article,Seattle,0,Journal,2-s2.0-0018889209
Little A.,,Pathogenesis of esophagitis in patients with gastroesophageal reflux,1980,Surgery (United States),111,,United States,Article,Chicago,0,Journal,2-s2.0-0018876737
Burbige E.,,Characteristics of the columnar-cell lined (Barrett's) esophagus,1979,Gastrointestinal Endoscopy,60,10.1016/S0016-5107(79)73400-6,United States;United States,Article,Davis;,0,Journal,2-s2.0-0018606789
Meyer W.,,Barrett-esophagus Following Total Gastrectomy: A Contribution to it's Pathogenesis,1979,Endoscopy,112,10.1055/s-0028-1098335,Germany,Article,Erfurt,0,Journal,2-s2.0-0018775342
Bremner C.,,The columnar-lined (Barrett's) esophagus,1977,Surgery Annual,20,,South Africa,Article,Johannesburg,0,Journal,2-s2.0-0017623171
Radigan L.R.,,Barrett Esophagus,1977,Archives of Surgery,64,10.1001/archsurg.1977.01370040138021,United States,Article,Indianapolis,0,Journal,2-s2.0-0017590520
Borrie J.,,Columnar cell-lined esophagus: assessment of etiology and treatment. A 22 year experience.,1976,The Journal of thoracic and cardiovascular surgery,93,10.1016/s0022-5223(19)40115-3,,Article,,1,Journal,2-s2.0-0016966709
Demeester T.,,Patterns of gastroesophageal reflux in health and disease,1976,Annals of Surgery,609,10.1097/00000658-197610000-00009,United States,Article,Chicago,0,,2-s2.0-0017201973
Dodds W.,,A Rapid Pull-Through Technique for Measuring Lower Esophageal Sphincter Pressure,1975,Gastroenterology,116,10.1016/S0016-5085(75)80079-5,United States;United States,Article,Milwaukee;Milwaukee,1,Journal,2-s2.0-0016480723
Naef A.P.,,Columnar lined lower esophagus: an acquired lesion with malignant predisposition. Report on 140 cases of Barrett's esophagus with 12 adenocarcinomas,1975,Journal of Thoracic and Cardiovascular Surgery,446,10.1016/s0022-5223(19)39666-7,Switzerland,Article,Yverdon-les-Bains,1,,2-s2.0-0016771074
JOHNSON L.,,Twenty‐four‐hour pH Monitoring of the Distal Esophagus: A Quantitative Measure of Gastroesophageal Reflux,1974,The American Journal of Gastroenterology,1000,10.1111/j.1572-0241.1974.tb00603.x,,Article,,0,Journal,2-s2.0-0016281523
Burgess J.,,Barrett esophagus: the columnar-epithelial-lined lower esophagus.,1971,Mayo Clinic Proceedings,88,,,Article,,0,Journal,2-s2.0-0015149513
Heitmann P.,,Esophageal strictures and lower esophagus lined with columnar epithelium - Functional and morphologic studies,1971,The American Journal of Digestive Diseases,21,10.1007/BF02235206,Chile,Article,Independencia,0,Journal,2-s2.0-0015044208
Skinner D.,,Assessment of distal esophageal function in patients with hiatal hernia and-or gastroesophageal reflux.,1970,Annals of surgery,110,10.1097/00000658-197010000-00009,,Article,,0,Journal,2-s2.0-0014868880
Bremner C.G.,,Barrett's esophagus: congenital or acquired? An experimental study of esophageal mucosal regeneration in the dog.,1970,Surgery,321,,United States,Article,Rochester,0,Journal,2-s2.0-0014825250
Booth D.,,Acid Clearing From the Distal Esophagus,1968,Archives of Surgery,96,10.1001/archsurg.1968.01330230039006,United States,Article,San Antonio,0,Journal,2-s2.0-0014290790
Winans C.,,Quantitation of Lower Esophageal Sphincter Competence,1967,Gastroenterology,240,10.1016/S0016-5085(67)80064-7,United States,Article,Boston,1,Journal,2-s2.0-0014088739
ADLER R.H.,,"The lower esophagus lined by columnar epithelium. Its association with hiatal hernia, ulcer, stricture, and tumor.",1963,The Journal of thoracic and cardiovascular surgery,95,10.1016/s0022-5223(19)32896-x,,Article,,1,Journal,2-s2.0-73649193428
ALLISON P.,,The oesophagus lined with gastric mucous membrane.,1953,Thorax,306,10.1136/thx.8.2.87,,Article,,1,Journal,2-s2.0-0002067043
Barrett N.,,Chronic peptic ulcerz of the œophagus and ‘œsophagitis’,1950,British Journal of Surgery,629,10.1002/bjs.18003815005,,Article,,0,Journal,2-s2.0-76549218484
