Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Reid B.,,Barrett's oesophagus and oesophageal adenocarcinoma: Time for a new synthesis,2010,Nature Reviews Cancer,286,10.1038/nrc2773,United States,Review,Seattle,0,Journal,2-s2.0-75149134769
Sueblinvong T.,,Current understanding of risk factors for ovarian cancer,2009,Current Treatment Options in Oncology,61,10.1007/s11864-009-0108-2,United States,Review,Honolulu,0,Journal,2-s2.0-70149110631
Abazov V.M.,,Search for anomalous top-quark couplings with the D0 detector,2009,Physical Review Letters,44,10.1103/PhysRevLett.102.092002,Russian Federation,Article,Dubna,0,Journal,2-s2.0-63149186295
Liu B.,,"Childbearing, breastfeeding, other reproductive factors and the subsequent risk of hospitalization for gallbladder disease",2009,International Journal of Epidemiology,16,10.1093/ije/dyn174,United Kingdom,Article,Oxford,1,Journal,2-s2.0-60149096766
Lepage C.,,Continuing rapid increase in esophageal adenocarcinoma in England and Wales,2008,American Journal of Gastroenterology,187,10.1111/j.1572-0241.2008.02191.x,France;France,Article,Dijon;Dijon,0,Journal,2-s2.0-55349095007
Löfdahl H.,,Sex-specific risk factor profile in oesophageal adenocarcinoma,2008,British Journal of Cancer,36,10.1038/sj.bjc.6604701,Sweden,Article,Stockholm,0,Journal,2-s2.0-55249094534
Amir L.H.,,Socioeconomic status and rates of breastfeeding in Australia: Evidence from three recent national health surveys,2008,Medical Journal of Australia,105,10.5694/j.1326-5377.2008.tb02016.x,Australia;Australia;Australia,Article,Melbourne;Melbourne;Melbourne,0,Journal,2-s2.0-53349108021
Voutilainen M.,,Epidemiological trends in oesophageal cancer in the Nordic countries,2008,Scandinavian Journal of Gastroenterology,18,10.1080/17489530701699720,Finland,Article,Jyvaskyla,0,Journal,2-s2.0-39049171029
Corley D.,,Abdominal obesity and the risk of esophageal and gastric cardia carcinomas,2008,Cancer Epidemiology Biomarkers and Prevention,152,10.1158/1055-9965.EPI-07-0748,United States;United States,Article,San Francisco;Oakland,1,Journal,2-s2.0-39449136419
Whiteman D.C.,,"Combined effects of obesity, acid reflux and smoking on the risk of adenocarcinomas of the oesophagus",2008,Gut,227,10.1136/gut.2007.131375,Australia;Australia,Article,Brisbane;Brisbane,1,Journal,2-s2.0-38549141804
Heuch I.,,Reproductive factors and pancreatic cancer risk: A Norwegian cohort study,2008,British Journal of Cancer,19,10.1038/sj.bjc.6604095,Norway,Article,Bergen,1,Journal,2-s2.0-38049004541
Kim Y.,,Dose-dependent protective effect of breast-feeding against breast cancer among ever-lactated women in Korea,2007,European Journal of Cancer Prevention,38,10.1097/01.cej.0000228400.07364.52,South Korea;South Korea,Article,Goyang;Seoul,0,Journal,2-s2.0-33847003077
Anderson L.,,Risk factors for Barrett's oesophagus and oesophageal adenocarcinoma: Results from the FINBAR study,2007,World Journal of Gastroenterology,179,10.3748/wjg.v13.i10.1585,United Kingdom,Article,Belfast,0,Journal,2-s2.0-34247613923
Hayat M.J.,,"Cancer statistics, trends, and multiple primary cancer analyses from the surveillance, epidemiology, and end results (SEER) program",2007,Oncologist,709,10.1634/theoncologist.12-1-20,United States,Article,Bethesda,0,Journal,2-s2.0-33846436108
Rokkas T.,,Relationship Between Helicobacter pylori Infection and Esophageal Neoplasia: A Meta-analysis,2007,Clinical Gastroenterology and Hepatology,154,10.1016/j.cgh.2007.08.010,Greece,Article,Athens,0,Journal,2-s2.0-36549038044
González C.A.,,Fruit and vegetable intake and the risk of stomach and oesophagus adenocarcinoma in the European Prospective Investigation into Cancer and Nutrition (EPIC-EURGAST),2006,International Journal of Cancer,240,10.1002/ijc.21678,Spain,Article,Hospitalet de Llobregat,0,Journal,2-s2.0-33646405748
Anderson L.,,Nonsteroidal Anti-inflammatory Drugs and the Esophageal Inflammation-Metaplasia-Adenocarcinoma Sequence,2006,Cancer Research,99,10.1158/0008-5472.CAN-05-4253,United Kingdom,Article,Belfast,1,Journal,2-s2.0-33646436171
Lindblad M.,,Hormone replacement therapy and risks of oesophageal and gastric adenocarcinomas,2006,British Journal of Cancer,74,10.1038/sj.bjc.6602906,Sweden;Sweden,Article,Stockholm;Stockholm,1,Journal,2-s2.0-30644474379
Karatela S.,,Repeatability of self-reported information for population-based studies of cancer,2006,Asian Pacific Journal of Cancer Prevention,6,,Australia,Article,Brisbane,0,Journal,2-s2.0-33748460894
Lagergren J.,,Sex hormones and oesophageal adenocarcinoma: Influence of childbearing?,2005,British Journal of Cancer,29,10.1038/sj.bjc.6602810,Sweden;Sweden,Article,Stockholm;Stockholm,1,Journal,2-s2.0-27144558333
Liu L.,,"Expression of estrogen receptor-beta isoforms in Barrett's metaplasia, dysplasia and esophageal adenocarcinoma",2004,Anticancer Research,31,,United States,Article,Houston,0,Journal,2-s2.0-6444230377
Pike M.,,"Prevention of cancers of the breast, endometrium and ovary",2004,Oncogene,107,10.1038/sj.onc.1207899,United States,Review,Los Angeles,1,Journal,2-s2.0-4444373076
Lagergren J.,,Oesophageal and gastrooesophageal reflux: What is the relationship?,2004,Gut,11,10.1136/gut.2003.038471,Sweden,Note,Stockholm,1,Journal,2-s2.0-4143119283
Solaymani-Dodaran M.,,Risk of oesophageal cancer in Barrett's oesophagus and gastro-oesophageal reflux,2004,Gut,242,10.1136/gut.2003.028076,United Kingdom,Article,Nottingham,1,Journal,2-s2.0-3242658023
Monstein H.,,Oxytocin and oxytocin-receptor mRNA expression in the human gastrointestinal tract: A polymerase chain reaction study,2004,Regulatory Peptides,61,10.1016/j.regpep.2003.12.017,Sweden;Sweden,Article,Linkoping;Linkoping,0,Journal,2-s2.0-1842684995
Nilsson M.,,The relation between body mass and gastro-oesophageal reflux,2004,Best Practice and Research: Clinical Gastroenterology,24,10.1016/j.bpg.2004.08.002,Sweden,Review,Stockholm,0,Journal,2-s2.0-8744253428
O'Driscoll L.,,"Lack of prognostic significance of survivin, survivin-ΔEx3, survivin-2B, galectin-3, bag-1, bax-α and MRP-1 mRNAs in breast cancer",2003,Cancer Letters,62,10.1016/S0304-3835(03)00518-4,Ireland,Article,Dublin,0,Journal,2-s2.0-0242352518
Heuch I.,,Does breastfeeding affect the risk of gastric cancer?,2003,International Journal of Cancer,9,10.1002/ijc.11291,Norway,Letter,Bergen,0,Journal,2-s2.0-0041336984
Richter J.,,Medical management of patients with esophageal or supraesophageal gastroesophageal reflux disease,2003,American Journal of Medicine,19,10.1016/S0002-9343(03)00221-3,United States,Conference Paper,Cleveland,0,Journal,2-s2.0-0042158573
Nilsson M.,,Obesity and Estrogen as Risk Factors for Gastroesophageal Reflux Symptoms,2003,Journal of the American Medical Association,353,10.1001/jama.290.1.66,Sweden;Sweden,Article,Stockholm;Stockholm,1,Journal,2-s2.0-0037827736
Raouf A.,,Loss of Bcl-2 expression in Barrett's dysplasia and adenocarcinoma is associated with tumor progression and worse survival but not with response to neoadjuvant chemoradiation,2003,Diseases of the Esophagus,36,10.1046/j.1442-2050.2003.00281.x,Ireland,Article,Dublin,0,Journal,2-s2.0-0037953174
Lukanova A.,,Circulating levels of sex steroid hormones and risk of ovarian cancer,2003,International Journal of Cancer,51,10.1002/ijc.10990,Sweden;France,Article,Umea;Lyon,1,Journal,2-s2.0-0037401029
Kaneko S.,,Menstrual and reproductive factors and the mortality risk of gastric cancer in Japanese menopausal females,2003,Cancer Causes and Control,33,10.1023/A:1022596104796,Japan;Japan,Article,Chuo-ku;Kitakyushu,0,Journal,2-s2.0-0037306289
Tiffin N.,,Sex hormone receptor immunohistochemistry staining in Barrett's oesophagus and adenocarcinoma [3],2003,Histopathology,25,10.1046/j.1365-2559.2003.01513_3.x,United Kingdom,Letter,Sheffield,0,Journal,2-s2.0-0037224930
Akgun H.,,Estrogen receptor-beta is expressed in Barrett's metaplasia and associated adenocarcinoma of the esophagus,2002,Anticancer Research,39,,United States,Article,Houston,0,Journal,2-s2.0-0036327248
Vizcaino A.,,"Time trends incidence of both major histologic types of esophageal carcinomas in selected countries, 1973-1995",2002,International Journal of Cancer,347,10.1002/ijc.10427,France;France,Article,Lyon;Lyon,0,Journal,2-s2.0-0037142177
Inoue M.,,"Height, weight, menstrual and reproductive factors and risk of gastric cancer among Japanese postmenopausal women: Analysis by subsite and histologic subtype",2002,International Journal of Cancer,50,10.1002/ijc.10149,Japan,Article,Nagoya,1,Journal,2-s2.0-0037138439
Kocher H.M.,,Epidemiological study of oesophageal and gastric cancer in south-east England,2001,British Journal of Surgery,46,10.1046/j.0007-1323.2001.01847.x,United Kingdom;United Kingdom,Article,Orpington;London,0,Journal,2-s2.0-0035675946
Tihan T.,,Evidence of androgen receptor expression in squamous and adenocarcinoma of the esophagus,2001,Anticancer Research,34,,United States,Article,Baltimore,0,Journal,2-s2.0-0035169866
Terry P.,,Fruit and vegetable consumption in the prevention of oesophageal and cardia cancers,2001,European Journal of Cancer Prevention,103,10.1097/00008469-200108000-00010,Sweden,Article,Stockholm,0,Journal,2-s2.0-0034909345
Stukel T.,,Two-stage methods for the analysis of pooled data,2001,Statistics in Medicine,82,10.1002/sim.852,United States,Article,Hanover,0,Journal,2-s2.0-0035974331
Purdie D.M.,,Epidemiology of endometrial cancer,2001,Best Practice and Research: Clinical Obstetrics and Gynaecology,177,10.1053/beog.2000.0180,Australia,Article,Brisbane,0,Journal,2-s2.0-0034942380
Ciocca D.,,Molecular markers for predicting response to tamoxifen in breast cancer patients,2000,Endocrine,91,10.1385/ENDO:13:1:1,Argentina,Review,Mendoza,0,Journal,2-s2.0-0033834513
Cheng K.K.,,A case-control study of oesophageal adenocarcinoma in women: A preventable disease,2000,British Journal of Cancer,165,10.1054/bjoc.2000.1121,United Kingdom,Article,Birmingham,1,Journal,2-s2.0-0034121801
Botterweck A.,,Trends in incidence of adenocarcinoma of the oesophagus and gastric cardia in ten European countries,2000,International Journal of Epidemiology,476,10.1093/ije/29.4.645,Netherlands,Article,Maastricht,1,Journal,2-s2.0-0033853456
Lanciers S.,,Increased susceptibility to Helicobacter pylori infection in pregnancy,1999,Infectious Diseases in Obstetrics and Gynecology,47,10.1002/(SICI)1098-0997(1999)7:4<195::AID-IDOG6>3.0.CO;2-R,United States;Belgium,Article,New Orleans;Brussels,1,Journal,2-s2.0-0032770162
