Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Hong X.,,"Intron size, abundance, and distribution within untranslated regions of genes",2006,Molecular Biology and Evolution,110,10.1093/molbev/msl111,United States,Article,Bloomington,1,Journal,2-s2.0-33750962013
Wang Z.,,General and Specific Functions of Exonic Splicing Silencers in Splicing Control,2006,Molecular Cell,132,10.1016/j.molcel.2006.05.018,United States,Article,Cambridge,1,Journal,2-s2.0-33745501015
Melhuish T.A.,,The Tgif2 gene contains a retained intron within the coding sequence,2006,BMC Molecular Biology,27,10.1186/1471-2199-7-2,United States,Article,Charlottesville,1,Journal,2-s2.0-33646141371
Ohler U.,,Recognition of unknown conserved alternatively spliced exons,2005,PLoS Computational Biology,35,10.1371/journal.pcbi.0010015,United States;United States,Article,Cambridge;Durham,1,Journal,2-s2.0-33644861283
Zheng C.L.,,Characteristics and regulatory elements defining constitutive splicing and different modes of alternative splicing in human and mouse,2005,RNA,50,10.1261/rna.2660805,United States;United States,Article,San Diego;San Diego,1,Journal,2-s2.0-28344452441
Wu Y.,,Distribution of exonic splicing enhancer elements in human genes,2005,Genomics,42,10.1016/j.ygeno.2005.05.011,United States,Article,"Memphis TN,",0,Journal,2-s2.0-23244443123
Matlin A.,,Understanding alternative splicing: Towards a cellular code,2005,Nature Reviews Molecular Cell Biology,882,10.1038/nrm1645,United Kingdom,Review,Cambridge,0,Journal,2-s2.0-18344364099
Ibrahim E.,,Serine/arginine-rich protein-dependent suppression of exon skipping by exonic splicing enhancers,2005,Proceedings of the National Academy of Sciences of the United States of America,95,10.1073/pnas.0500543102,United States,Article,Boston,1,Journal,2-s2.0-17044427579
Kornblihtt A.,,Multiple links between transcription and splicing,2004,RNA,344,10.1261/rna.7100104,Argentina,Review,Buenos Aires,1,Journal,2-s2.0-4644334742
Ledee D.R.,,"Differential expression of splice variants of chemokine CCL27 mRNA in lens, cornea, and retina of the normal mouse eye",2004,Molecular Vision,14,,United States,Article,Bethesda,0,Journal,2-s2.0-16544375280
Lareau L.,,The evolving roles of alternative splicing,2004,Current Opinion in Structural Biology,245,10.1016/j.sbi.2004.05.002,United States,Review,Berkeley,0,Journal,2-s2.0-2942546059
Crooks G.,,WebLogo: A sequence logo generator,2004,Genome Research,6409,10.1101/gr.849004,United States,Article,Berkeley,1,Journal,2-s2.0-2142738304
Galante P.,,Detection and evaluation of intron retention events in the human transcriptome,2004,RNA,157,10.1261/rna.5123504,Brazil;Brazil,Article,Sao Paulo;Sao Paulo,1,Journal,2-s2.0-1942533477
Sugnet C.,,Transcriptome and genome conservation of alternative splicing events in humans and mice.,2004,Pacific Symposium on Biocomputing. Pacific Symposium on Biocomputing,174,,United States,Article,Santa Cruz,0,Journal,2-s2.0-2442694425
Louie E.,,Nucleotide frequency variation across human genes,2003,Genome Research,72,10.1101/gr.1317703,United States,Article,New York,1,Journal,2-s2.0-0346752108
