Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Anwar S.,,Concordant hypermethylation of intergenic microRNA genes in human hepatocellular carcinoma as new diagnostic and prognostic marker,2013,International Journal of Cancer,58,10.1002/ijc.28068,Germany,Article,Hannover,0,Journal,2-s2.0-84878012746
Siegel R.,,"Cancer statistics, 2013",2013,CA Cancer Journal for Clinicians,10747,10.3322/caac.21166,United States,Article,Atlanta,1,Journal,2-s2.0-84872967522
Wang Q.,,The down-regulation of miR-129 in breast cancer and its effect on breast cancer migration and motility,2012,Sheng li xue bao : [Acta physiologica Sinica],19,,China,Article,Shanghai,0,Journal,2-s2.0-85006319365
Ha J.,,Oroxylin A improves the sensitivity of HT-29 human colon cancer cells to 5-FU through modulation of the COX-2 signaling pathway,2012,Biochemistry and Cell Biology,14,10.1139/o2012-005,China,Article,Nanjing,0,Journal,2-s2.0-84863003468
Bajwa N.,,Inhibitors of the anti-apoptotic Bcl-2 proteins: A patent review,2012,Expert Opinion on Therapeutic Patents,69,10.1517/13543776.2012.644274,United States,Review,Ann Arbor,0,Journal,2-s2.0-84855480722
Park J.K.,,miR-221 silencing blocks hepatocellular carcinoma and promotes survival,2011,Cancer Research,160,10.1158/0008-5472.CAN-11-1144,United States,Article,Columbus,1,Journal,2-s2.0-84255192032
Zhang H.,,MiR-148a promotes apoptosis by targeting Bcl-2 in colorectal cancer,2011,Cell Death and Differentiation,141,10.1038/cdd.2011.28,China,Article,Hangzhou,1,Journal,2-s2.0-80053987030
Akao Y.,,Dysregulation of microRNA-34a expression causes drug-resistance to 5-FU in human colon cancer DLD-1 cells,2011,Cancer Letters,146,10.1016/j.canlet.2010.10.006,Japan,Article,Gifu,0,Journal,2-s2.0-78649633708
Allen K.,,Resistance may not be futile: MicroRNA biomarkers for chemoresistance and potential therapeutics,2010,Molecular Cancer Therapeutics,124,10.1158/1535-7163.MCT-10-0397,United States,Review,Phoenix,1,Journal,2-s2.0-78650491562
Zhu W.,,MiR-181b modulates multidrug resistance by targeting BCL2 in human cancer cell lines,2010,International Journal of Cancer,245,10.1002/ijc.25260,China,Article,Nanjing,1,Journal,2-s2.0-77955619456
Ma J.,,MicroRNA and drug resistance,2010,Cancer Gene Therapy,209,10.1038/cgt.2010.18,China,Review,Jinan,1,Journal,2-s2.0-77954818666
Sarkar F.,,Implication of microRNAs in drug resistance for designing novel cancer therapy,2010,Drug Resistance Updates,170,10.1016/j.drup.2010.02.001,United States,Article,Detroit,0,Journal,2-s2.0-77953022034
Wu J.,,miR-129 regulates cell proliferation by downregulating Cdk6 expression,2010,Cell Cycle,130,10.4161/cc.9.9.11535,United States,Article,Boston,1,Journal,2-s2.0-77953566255
Song B.,,Molecular mechanism of chemoresistance by miR-215 in osteosarcoma and colon cancer cells,2010,Molecular Cancer,194,10.1186/1476-4598-9-96,United States,Article,Stony Brook,1,Journal,2-s2.0-77951597361
Silvera D.,,Translational control in cancer,2010,Nature Reviews Cancer,517,10.1038/nrc2824,,Review,,0,Journal,2-s2.0-77950002202
Trang P.,,Regression of murine lung tumors by the let-7 microRNA,2010,Oncogene,385,10.1038/onc.2009.445,United States;United States,Article,New Haven;New Haven,1,Journal,2-s2.0-77949658280
