Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Bu Z.,,Dynamic cluster formation game for attributed graph clustering,2019,IEEE Transactions on Cybernetics,56,10.1109/TCYB.2017.2772880,China,Article,Nanjing,0,Journal,2-s2.0-85037615303
He X.,,Second-Order Continuous-Time Algorithms for Economic Power Dispatch in Smart Grids,2018,"IEEE Transactions on Systems, Man, and Cybernetics: Systems",53,10.1109/TSMC.2017.2672205,China;China,Article,Chongqing;Beijing,0,Journal,2-s2.0-85050824945
Ding L.,,Distributed Cooperative Optimal Control of DC Microgrids with Communication Delays,2018,IEEE Transactions on Industrial Informatics,88,10.1109/TII.2018.2799239,Australia,Article,Melbourne,0,Journal,2-s2.0-85041402397
Bu Z.,,GLEAM: a graph clustering framework based on potential game optimization for large-scale social networks,2018,Knowledge and Information Systems,36,10.1007/s10115-017-1105-6,China,Article,Nanjing,0,Journal,2-s2.0-85029796039
Bu Z.,,CAMAS: A cluster-aware multiagent system for attributed graph clustering,2017,Information Fusion,35,10.1016/j.inffus.2017.01.002,China,Article,Nanjing,0,Journal,2-s2.0-85009070492
Zhao C.,,A Markov Chain-Based Testability Growth Model with a Cost-Benefit Function,2016,"IEEE Transactions on Systems, Man, and Cybernetics: Systems",8,10.1109/TSMC.2015.2437837,China,Article,Changsha,0,Journal,2-s2.0-84963828194
Bu Z.,,Local Community Mining on Distributed and Dynamic Networks from a Multiagent Perspective,2016,IEEE Transactions on Cybernetics,38,10.1109/TCYB.2015.2419263,China,Article,Nanjing,0,Journal,2-s2.0-84931054946
Bothorel C.,,"Clustering attributed graphs: Models, measures and methods",2015,Network Science,84,10.1017/nws.2015.9,France,Article,Nantes,0,Journal,2-s2.0-85013775823
Loia V.,,Decentralized economic dispatch in smart grids by self-organizing dynamic agents,2014,"IEEE Transactions on Systems, Man, and Cybernetics: Systems",125,10.1109/TSMC.2013.2258909,Italy,Article,Salerno,0,Journal,2-s2.0-84896949949
Rathnayaka A.,,Goal-oriented prosumer community groups for the smart grid,2014,IEEE Technology and Society Magazine,46,10.1109/MTS.2014.2301859,Australia,Article,Perth,0,Journal,2-s2.0-84897831932
Pfeiffer J.,,Attributed graph models: Modeling network structure with correlated attributes,2014,WWW 2014 - Proceedings of the 23rd International Conference on World Wide Web,50,10.1145/2566486.2567993,United States,Conference Paper,West Lafayette,0,Conference Proceeding,2-s2.0-84909606699
Günnemann S.,,Efficient mining of combined subspace and subgraph clusters in graphs with feature vectors,2013,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),31,10.1007/978-3-642-37453-1_22,Germany,Conference Paper,Aachen,0,Book Series,2-s2.0-84893603294
Yang J.,,Community detection in networks with node attributes,2013,"Proceedings - IEEE International Conference on Data Mining, ICDM",380,10.1109/ICDM.2013.167,United States,Conference Paper,Palo Alto,0,Conference Proceeding,2-s2.0-84894665376
Yang J.,,Overlapping community detection at scale: A nonnegative matrix factorization approach,2013,WSDM 2013 - Proceedings of the 6th ACM International Conference on Web Search and Data Mining,458,10.1145/2433396.2433471,United States,Conference Paper,Palo Alto,0,Conference Proceeding,2-s2.0-84874243514
Rathnayaka A.,,Prosumer management in socio-technical Smart Grid,2012,ACM International Conference Proceeding Series,8,10.1145/2381716.2381808,Australia,Conference Paper,Perth,0,Conference Proceeding,2-s2.0-84869023708
Xu Z.,,A model-based approach to attributed graph clustering,2012,Proceedings of the ACM SIGMOD International Conference on Management of Data,166,10.1145/2213836.2213894,Singapore,Conference Paper,Singapore City,0,Conference Proceeding,2-s2.0-84862690118
Lancichinetti A.,,Finding statistically significant communities in networks,2011,PLoS ONE,574,10.1371/journal.pone.0018961,Italy;Italy,Article,Turin;Turin,1,Journal,2-s2.0-79955707583
Linyuan L.,,Link prediction in complex networks: A survey,2011,Physica A: Statistical Mechanics and its Applications,1325,10.1016/j.physa.2010.11.027,Switzerland;China;China,Review,Fribourg;Shanghai;Chengdu,0,Journal,2-s2.0-78751613300
Cheng H.,,Clustering large attributed graphs: A balance between structural and attribute similarities,2011,ACM Transactions on Knowledge Discovery from Data,100,10.1145/1921632.1921638,Hong Kong,Article,Shatin,0,Journal,2-s2.0-79952562794
Rathnayaka A.J.D.,,An innovative approach to manage prosumers in smart grid,2011,"2011 World Congress on Sustainable Technologies, WCST 2011",40,10.1109/wcst19361.2011.6114211,Australia,Conference Paper,Perth,0,Conference Proceeding,2-s2.0-84856154894
Günnemann S.,,Subspace clustering meets dense subgraph mining: A synthesis of two paradigms,2010,"Proceedings - IEEE International Conference on Data Mining, ICDM",81,10.1109/ICDM.2010.95,Germany,Conference Paper,Aachen,0,Conference Proceeding,2-s2.0-79951736796
Zanghi H.,,Clustering based on random graph model embedding vertex features,2010,Pattern Recognition Letters,41,10.1016/j.patrec.2010.01.026,France,Article,Paris,0,Journal,2-s2.0-77951296086
