Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Zhang P.,,Phase transitions in semisupervised clustering of sparse networks,2014,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",25,10.1103/PhysRevE.90.052802,United States,Article,Santa Fe,0,Journal,2-s2.0-84913529790
Wilson J.,,A testing based extraction algorithm for identifying significant communities in networks,2014,Annals of Applied Statistics,15,10.1214/14-AOAS760,United States,Article,Chapel Hill,1,Journal,2-s2.0-84908284441
Li H.,,Analysis of stability of community structure across multiple hierarchical levels,2013,EPL,29,10.1209/0295-5075/103/58002,China,Article,Beijing,0,Journal,2-s2.0-84885157422
Li H.J.,,Potts model based on a Markov process computation solves the community structure problem effectively,2012,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",45,10.1103/PhysRevE.86.016109,China;China,Article,Beijing;Beijing,0,Journal,2-s2.0-84864425345
Nadakuditi R.,,Graph spectra and the detectability of community structure in networks,2012,Physical Review Letters,174,10.1103/PhysRevLett.108.188701,United States,Article,Ann Arbor,1,Journal,2-s2.0-84860628853
Li H.J.,,Community structure detection based on Potts model and network's spectral characterization,2012,EPL,37,10.1209/0295-5075/97/48005,China;China,Article,Beijing;Beijing,0,Journal,2-s2.0-84863285077
Decelle A.,,Asymptotic analysis of the stochastic block model for modular networks and its algorithmic applications,2011,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",334,10.1103/PhysRevE.84.066106,France,Article,Saint-Aubin,0,Journal,2-s2.0-84555195640
Stanoev A.,,Identifying communities by influence dynamics in social networks,2011,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",21,10.1103/PhysRevE.84.046102,North Macedonia,Article,Skopje,0,Journal,2-s2.0-80054853913
Decelle A.,,Inference and phase transitions in the detection of modules in sparse networks,2011,Physical Review Letters,205,10.1103/PhysRevLett.107.065701,France,Article,Saint-Aubin,0,Journal,2-s2.0-79961105970
Lancichinetti A.,,Finding statistically significant communities in networks,2011,PLoS ONE,574,10.1371/journal.pone.0018961,Italy;Italy,Article,Turin;Turin,1,Journal,2-s2.0-79955707583
