Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Wang Z.,,Onymity promotes cooperation in social dilemma experiments,2017,Science Advances,164,10.1126/sciadv.1601444,Japan;China,Article,Fukuoka;Xi'an,1,Journal,2-s2.0-85018488855
Wang Z.,,Universal scaling for the dilemma strength in evolutionary games,2015,Physics of Life Reviews,246,10.1016/j.plrev.2015.04.033,China;Japan,Review,Chongqing;Fukuoka,0,Journal,2-s2.0-84940050310
R D.G.,,Static network structure can stabilize human cooperation,2014,Proceedings of the National Academy of Sciences of the United States of America,140,10.1073/pnas.1400406111,United States,Article,New Haven,1,Journal,2-s2.0-84914140229
Szolnoki A.,,Correlation of positive and negative reciprocity fails to confer an evolutionary advantage: Phase transitions to elementary strategies,2014,Physical Review X,158,10.1103/PhysRevX.3.041021,Hungary,Article,Budapest,1,Journal,2-s2.0-84893672575
Wang Z.,,Interdependent network reciprocity in evolutionary games,2013,Scientific Reports,295,10.1038/srep01183,Hong Kong,Article,,1,Journal,2-s2.0-84873674447
Wang J.,,Cooperation and assortativity with dynamic partner updating,2012,Proceedings of the National Academy of Sciences of the United States of America,109,10.1073/pnas.1120867109,United States,Article,New York,1,Journal,2-s2.0-84865979547
Gracia-Lázaro C.,,Heterogeneous networks do not promote cooperation when humans play a prisoner's dilemma,2012,Proceedings of the National Academy of Sciences of the United States of America,207,10.1073/pnas.1206681109,Spain,Article,Zaragoza,1,Journal,2-s2.0-84864694020
Mobilia M.,,Stochastic dynamics of the prisoner's dilemma with cooperation facilitators,2012,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",32,10.1103/PhysRevE.86.011134,United Kingdom,Article,Leeds,0,Journal,2-s2.0-84864772367
Wang W.,,Network Reconstruction Based on Evolutionary-Game Data via Compressive Sensing,2011,Physical Review X,88,10.1103/PhysRevX.1.021021,China;United States,Article,Beijing;Tempe,1,Journal,2-s2.0-84863314206
Rand D.,,Dynamic social networks promote cooperation in experiments with humans,2011,Proceedings of the National Academy of Sciences of the United States of America,332,10.1073/pnas.1108243108,United States,Article,Cambridge,1,Journal,2-s2.0-82755198505
Fehl K.,,Co-evolution of behaviour and social network structure promotes human cooperation,2011,Ecology Letters,127,10.1111/j.1461-0248.2011.01615.x,Germany,Article,Gottingen,0,Journal,2-s2.0-84931748950
Helbing D.,,"Punish, but not too hard: How costly punishment spreads in the spatial public goods game",2010,New Journal of Physics,205,10.1088/1367-2630/12/8/083005,United States;Switzerland;Hungary,Article,"Santa Fe;Zurich ZH,;Budapest",1,Journal,2-s2.0-77956584237
Helbing D.,,Evolutionary establishment of moral and double moral standards through spatial interactions,2010,PLoS Computational Biology,207,10.1371/journal.pcbi.1000758,United States;Switzerland;Hungary,Article,"Santa Fe;Zurich ZH,;Budapest",1,Journal,2-s2.0-77953349655
Traulsen A.,,Human strategy updating in evolutionary games,2010,Proceedings of the National Academy of Sciences of the United States of America,235,10.1073/pnas.0912515107,Germany,Article,Plon,1,Journal,2-s2.0-77649261046
Perc M.,,Coevolutionary games-A mini review,2010,BioSystems,1239,10.1016/j.biosystems.2009.10.003,Slovenia,Article,Maribor,0,Journal,2-s2.0-73449112588
Roca C.,,Evolutionary game theory: Temporal and spatial effects beyond replicator dynamics,2009,Physics of Life Reviews,450,10.1016/j.plrev.2009.08.001,Spain,Review,Madrid,0,Journal,2-s2.0-70350566803
Wu J.,,Costly punishment does not always increase cooperation,2009,Proceedings of the National Academy of Sciences of the United States of America,88,10.1073/pnas.0905918106,China,Article,Haidian,1,Journal,2-s2.0-70350438598
Elizabeth P.,,On the origin of cooperation,2009,Science,51,10.1126/science.325_1196,,Note,,0,Journal,2-s2.0-69949171613
Ertan A.,,Who to punish? Individual decisions and majority rule in mitigating the free rider problem,2009,European Economic Review,124,10.1016/j.euroecorev.2008.09.007,United States,Article,Medford,0,Journal,2-s2.0-67349174556
Helbing D.,,The outbreak of cooperation among success-driven individuals under noisy conditions,2009,Proceedings of the National Academy of Sciences of the United States of America,349,10.1073/pnas.0811503106,Switzerland,Article,"Zurich ZH,",1,Journal,2-s2.0-62649155153
Traulsen A.,,Exploration dynamics in evolutionary games,2009,Proceedings of the National Academy of Sciences of the United States of America,178,10.1073/pnas.0808450106,United States;Germany,Article,Cambridge;Plon,1,Journal,2-s2.0-58949104937
