Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Wu J.,,Partition signed social networks via clustering dynamics,2016,Physica A: Statistical Mechanics and its Applications,21,10.1016/j.physa.2015.09.066,China,Article,Xi'an,0,Journal,2-s2.0-84946121472
Liu C.,,A multiobjective evolutionary algorithm based on similarity for community detection from signed social networks,2014,IEEE Transactions on Cybernetics,131,10.1109/TCYB.2014.2305974,China,Article,Xi'an,1,Journal,2-s2.0-84911896386
Li Y.,,A comparative analysis of evolutionary and memetic algorithms for community detection from signed social networks,2014,Soft Computing,48,10.1007/s00500-013-1060-4,China,Article,Xi'an,0,Journal,2-s2.0-84892678715
Cai Q.,,Discrete particle swarm optimization for identifying community structures in signed social networks,2014,Neural Networks,57,10.1016/j.neunet.2014.04.006,China,Article,Xi'an,0,Journal,2-s2.0-84906075365
Figueiredo R.,,Mixed integer programming formulations for clustering problems related to structural balance,2013,Social Networks,15,10.1016/j.socnet.2013.09.002,Portugal,Article,Aveiro,0,Journal,2-s2.0-84884733824
Wu J.,,Phase transition model for community detection,2013,Physica A: Statistical Mechanics and its Applications,11,10.1016/j.physa.2012.11.032,China,Article,Xi'an,0,Journal,2-s2.0-84872283565
Shao J.,,Synchronization-inspired partitioning and hierarchical clustering,2013,IEEE Transactions on Knowledge and Data Engineering,42,10.1109/TKDE.2012.32,Germany,Article,Munich,0,Journal,2-s2.0-84874619030
Amelio A.,,Community mining in signed networks: A multiobjective approach,2013,"Proceedings of the 2013 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining, ASONAM 2013",22,10.1145/2492517.2492641,Italy,Conference Paper,Rende,0,Conference Proceeding,2-s2.0-84893287822
Chiang K.,,Scalable clustering of signed networks using balance normalized cut,2012,ACM International Conference Proceeding Series,34,10.1145/2396761.2396841,United States,Conference Paper,Austin,0,Conference Proceeding,2-s2.0-84871071336
Anchuri P.,,Communities and balance in signed networks: A spectral approach,2012,"Proceedings of the 2012 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining, ASONAM 2012",64,10.1109/ASONAM.2012.48,United States,Conference Paper,Troy,0,Conference Proceeding,2-s2.0-84874252842
Michele Rajtmajer S.,,"Non-negative sparse autoencoder neural networks for the detection of overlapping, hierarchical communities in networked datasets",2012,Chaos,3,10.1063/1.4771600,United States,Article,University Park,0,Journal,2-s2.0-84871890674
Tang J.,,Inferring social ties across heterogeneous networks,2012,WSDM 2012 - Proceedings of the 5th ACM International Conference on Web Search and Data Mining,230,10.1145/2124295.2124382,China,Conference Paper,Beijing,0,Conference Proceeding,2-s2.0-84858060747
Xia Z.,,Community detection based on a semantic network,2012,Knowledge-Based Systems,78,10.1016/j.knosys.2011.06.014,China,Article,Nanjing,0,Journal,2-s2.0-84155189179
Wu J.,,Overlapping community detection via network dynamics,2012,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",49,10.1103/PhysRevE.85.016115,China,Article,Xi'an,0,Journal,2-s2.0-84863066897
Gong M.,,Memetic algorithm for community detection in networks,2011,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",151,10.1103/PhysRevE.84.056101,China,Article,Xi'an,0,Journal,2-s2.0-81555214724
Sendiña-Nadal I.,,Unveiling protein functions through the dynamics of the interaction network,2011,PLoS ONE,13,10.1371/journal.pone.0017679,Spain;Spain,Article,Pozuelo de Alarcon;Mostoles,1,Journal,2-s2.0-79952419620
Estrada E.,,Community detection based on network communicability,2011,Chaos,26,10.1063/1.3552144,United Kingdom,Article,Glasgow,0,Journal,2-s2.0-79953276953
Khadivi A.,,Community detection enhancement in networks using proper weighting and partial synchronization,2010,ISCAS 2010 - 2010 IEEE International Symposium on Circuits and Systems: Nano-Bio Circuit Fabrics and Systems,11,10.1109/ISCAS.2010.5537733,Switzerland,Conference Paper,Lausanne,0,Conference Proceeding,2-s2.0-77956003454
Chen J.,,Projective synchronization with different scale factors in a drivenresponse complex network and its application in image encryption,2010,Nonlinear Analysis: Real World Applications,62,10.1016/j.nonrwa.2009.11.003,China,Article,Xi'an,0,Journal,2-s2.0-77955775398
