Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Liu Q.H.,,Measurability of the epidemic reproduction number in data-driven contact networks,2018,Proceedings of the National Academy of Sciences of the United States of America,31,10.1073/pnas.1811115115,United States;China,Article,Boston;Chengdu,1,Journal,2-s2.0-85058383380
Wang L.,,Characterizing the dynamics underlying global spread of epidemics,2018,Nature Communications,62,10.1038/s41467-017-02344-z,Hong Kong,Article,,1,Journal,2-s2.0-85040790397
de Arruda G.,,Fundamentals of spreading processes in single and multilayer complex networks,2018,Physics Reports,40,10.1016/j.physrep.2018.06.007,Italy;Brazil,Review,Turin;Sao Paulo,0,Journal,2-s2.0-85054148617
Xia C.,,Doubly effects of information sharing on interdependent network reciprocity,2018,New Journal of Physics,58,10.1088/1367-2630/aad140,China,Article,Tianjin,1,Journal,2-s2.0-85051625446
Lazer D.M.J.,,The science of fake news: Addressing fake news requires a multidisciplinary effort,2018,Science,510,10.1126/science.aao2998,,Article,,0,Journal,2-s2.0-85043244847
Jalili M.,,Information cascades in complex networks,2017,Journal of Complex Networks,124,10.1093/comnet/cnx019,Australia,Review,Melbourne,0,Journal,2-s2.0-85031805570
Battiston F.,,Determinants of public cooperation in multiplex networks,2017,New Journal of Physics,59,10.1088/1367-2630/aa6ea1,United Kingdom,Article,London,1,Journal,2-s2.0-85026741110
Perc M.,,Statistical physics of human cooperation,2017,Physics Reports,488,10.1016/j.physrep.2017.05.004,Slovenia,Review,Maribor,0,Journal,2-s2.0-85054706084
Jalili M.,,Link prediction in multiplex online social networks,2017,Royal Society Open Science,54,10.1098/rsos.160863,Australia,Article,Melbourne,1,Journal,2-s2.0-85012085352
Wang C.,,Inferring the reputation enhances the cooperation in the public goods game on interdependent lattices,2017,Applied Mathematics and Computation,92,10.1016/j.amc.2016.06.026,China,Article,Tianjin,0,Journal,2-s2.0-84983400122
Aleta A.,,From degree-correlated to payoff-correlated activity for an optimal resolution of social dilemmas,2016,Physical Review E,15,10.1103/PhysRevE.94.062315,Spain,Article,Zaragoza,0,Journal,2-s2.0-85007418275
Majhi S.,,Chimera states in uncoupled neurons induced by a multilayer structure,2016,Scientific Reports,114,10.1038/srep39033,India,Article,Kolkata,1,Journal,2-s2.0-85006127247
Wang J.,,Identifying Spatial Invasion of Pandemics on Metapopulation Networks Via Anatomizing Arrival History,2016,IEEE Transactions on Cybernetics,46,10.1109/TCYB.2015.2489702,China,Article,Shanghai,0,Journal,2-s2.0-84979765749
Zhang H.,,Evolution of conditional cooperation under multilevel selection,2016,Scientific Reports,24,10.1038/srep23006,United Arab Emirates,Article,Abu Dhabi,1,Journal,2-s2.0-84960939023
