Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Eustace J.,,Overlapping community detection using neighborhood ratio matrix,2015,Physica A: Statistical Mechanics and its Applications,36,10.1016/j.physa.2014.11.039,China,Article,Dalian,0,Journal,2-s2.0-84919663898
Qu Y.,,Inferring overlapping community structure with degree-corrected block model,2015,Physica A: Statistical Mechanics and its Applications,3,10.1016/j.physa.2014.10.025,China,Article,Chongqing,0,Journal,2-s2.0-84908528672
Shang J.,,Epidemic spreading on complex networks with overlapping and non-overlapping community structure,2015,Physica A: Statistical Mechanics and its Applications,29,10.1016/j.physa.2014.10.023,China,Article,Beijing,0,Journal,2-s2.0-84908542719
Kocheturov A.,,Dynamics of cluster structures in a financial market network,2014,Physica A: Statistical Mechanics and its Applications,20,10.1016/j.physa.2014.06.077,Russian Federation,Article,Moscow,0,Journal,2-s2.0-84905001910
Wu J.,,Clustering dynamics of complex discrete-time networks and its application in community detection,2014,Chaos,25,10.1063/1.4886695,China,Article,Xi'an,0,Journal,2-s2.0-84925674397
Wu Z.,,Cluster lag synchronisation in community networks via linear pinning control with local intermittent effect,2014,Physica A: Statistical Mechanics and its Applications,19,10.1016/j.physa.2013.09.006,China,Article,Nanchang,0,Journal,2-s2.0-84889885994
Chen Y.,,Overlapping community detection in networks with positive and negative links,2014,Journal of Statistical Mechanics: Theory and Experiment,26,10.1088/1742-5468/2014/03/P03021,China,Article,Harbin,1,Journal,2-s2.0-84940267655
Li Y.,,Efficient community detection with additive constrains on large networks,2013,Knowledge-Based Systems,15,10.1016/j.knosys.2013.08.003,China,Article,Harbin,0,Journal,2-s2.0-84883895969
Bu Z.,,A fast parallel modularity optimization algorithm (FPMQA) for community detection in online social network,2013,Knowledge-Based Systems,62,10.1016/j.knosys.2013.06.014,United States;China,Article,Birmingham;Nanjing,0,Journal,2-s2.0-84881315494
Jordan J.,,Contagion of Cooperation in Static and Fluid Social Networks,2013,PLoS ONE,43,10.1371/journal.pone.0066199,United States;United States,Article,Cambridge;New Haven,1,Journal,2-s2.0-84879249507
Kao Y.,,Global stability analysis for stochastic coupled reaction-diffusion systems on networks,2013,Nonlinear Analysis: Real World Applications,42,10.1016/j.nonrwa.2012.10.008,China,Article,Harbin,0,Journal,2-s2.0-84872025865
Doreian P.,,Partitioning large signed two-mode networks: Problems and prospects,2013,Social Networks,41,10.1016/j.socnet.2012.01.002,Slovenia;United States,Article,Ljubljana;Pittsburgh,0,Journal,2-s2.0-84877644635
Wu J.,,Phase transition model for community detection,2013,Physica A: Statistical Mechanics and its Applications,11,10.1016/j.physa.2012.11.032,China,Article,Xi'an,0,Journal,2-s2.0-84872283565
Wang Y.,,Cluster synchronization in nonlinearly coupled delayed networks of non-identical dynamic systems,2013,Nonlinear Analysis: Real World Applications,95,10.1016/j.nonrwa.2012.08.005,China;China,Article,Nanjing;Nanjing,0,Journal,2-s2.0-84866360436
Hu C.,,Cluster synchronization for directed community networks via pinning partial schemes,2012,"Chaos, Solitons and Fractals",22,10.1016/j.chaos.2012.06.015,China,Article,Urumqi,0,Journal,2-s2.0-84866507396
Facchetti G.,,Exploring the low-energy landscape of large-scale signed social networks,2012,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",23,10.1103/PhysRevE.86.036116,Italy,Article,Trieste,0,Journal,2-s2.0-84866979753
Chen L.,,Cluster synchronization in fractional-order complex dynamical networks,2012,"Physics Letters, Section A: General, Atomic and Solid State Physics",59,10.1016/j.physleta.2012.05.060,China,Article,Chongqing,0,Journal,2-s2.0-84863213609
Leyva I.,,Explosive first-order transition to synchrony in networked chaotic oscillators,2012,Physical Review Letters,106,10.1103/PhysRevLett.108.168702,Spain;Spain,Article,Madrid;Mostoles,0,Journal,2-s2.0-84860153563
Wu J.,,Overlapping community detection via network dynamics,2012,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",49,10.1103/PhysRevE.85.016115,China,Article,Xi'an,0,Journal,2-s2.0-84863066897
Lancichinetti A.,,Finding statistically significant communities in networks,2011,PLoS ONE,574,10.1371/journal.pone.0018961,Italy;Italy,Article,Turin;Turin,1,Journal,2-s2.0-79955707583
Almendral J.A.,,Dynamics of overlapping structures in modular networks,2010,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",31,10.1103/PhysRevE.82.016115,Spain,Article,Mostoles,0,Journal,2-s2.0-77955128658
Cafieri S.,,Loops and multiple edges in modularity maximization of networks,2010,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",26,10.1103/PhysRevE.81.046102,,Article,,0,Journal,2-s2.0-77950934337
Fortunato S.,,Community detection in graphs,2010,Physics Reports,5864,10.1016/j.physrep.2009.11.002,Italy,Review,Turin,0,Journal,2-s2.0-74049087026
Traag V.A.,,Community detection in networks with positive and negative links,2009,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",223,10.1103/PhysRevE.80.036115,Netherlands;Belgium,Article,Amsterdam;Louvain-la-Neuve,0,Journal,2-s2.0-70349930102
Gómez S.,,Analysis of community structure in networks of correlated data,2009,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",142,10.1103/PhysRevE.80.016114,Spain,Article,Tarragona,0,Journal,2-s2.0-68949122402
Doreian P.,,Partitioning signed social networks,2009,Social Networks,128,10.1016/j.socnet.2008.08.001,United States,Article,Pittsburgh,0,Journal,2-s2.0-56649097355
Li D.,,Synchronization interfaces and overlapping communities in complex networks,2008,Physical Review Letters,84,10.1103/PhysRevLett.101.168701,Israel,Article,Ramat Gan,0,Journal,2-s2.0-54849437359
Xu G.,,Finding community structures in complex networks using mixed integer optimisation,2007,European Physical Journal B,63,10.1140/epjb/e2007-00331-0,United Kingdom,Article,London,0,Journal,2-s2.0-37249007395
Yang B.,,Community mining from signed social networks,2007,IEEE Transactions on Knowledge and Data Engineering,282,10.1109/TKDE.2007.1061,China,Article,Changchun,0,Journal,2-s2.0-34648844186
Zhou T.,,Phase synchronization on scale-free networks with community structure,2007,"Physics Letters, Section A: General, Atomic and Solid State Physics",61,10.1016/j.physleta.2007.04.083,China;Hong Kong,Article,Hefei;Kowloon,0,Journal,2-s2.0-34548052701
Newman M.,,Modularity and community structure in networks,2006,Proceedings of the National Academy of Sciences of the United States of America,5550,10.1073/pnas.0601602103,United States,Article,Ann Arbor,1,Journal,2-s2.0-33745012299
Arenas A.,,Synchronization reveals topological scales in complex networks,2006,Physical Review Letters,579,10.1103/PhysRevLett.96.114102,Spain,Article,Tarragona,0,Journal,2-s2.0-33645156787
Oh E.,,Modular synchronization in complex networks,2005,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",112,10.1103/PhysRevE.72.047101,South Korea,Article,Seoul,0,Journal,2-s2.0-28844489902
Bansal N.,,Correlation Clustering,2004,Machine Learning,590,10.1023/B:MACH.0000033116.57574.95,United States,Article,Pittsburgh,1,Journal,2-s2.0-3142665421
Newman M.E.J.,,Finding and evaluating community structure in networks,2004,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",7687,10.1103/PhysRevE.69.026113,United States;United States,Article,Santa Fe;Ann Arbor,0,Journal,2-s2.0-37649028224
Girvan M.,,Community structure in social and biological networks,2002,Proceedings of the National Academy of Sciences of the United States of America,8662,10.1073/pnas.122653799,United States;United States,Article,Santa Fe;Ithaca,1,Journal,2-s2.0-0037062448
Barabási A.,,Emergence of scaling in random networks,1999,Science,22122,10.1126/science.286.5439.509,United States,Article,Notre Dame,0,Journal,2-s2.0-0038483826
Doreian P.,,A partitioning approach to structural balance,1996,Social Networks,171,10.1016/0378-8733(95)00259-6,United States,Article,Pittsburgh,0,Journal,2-s2.0-0030121954
Davis J.,,Clustering and Structural Balance in Graphs,1967,Human Relations,357,10.1177/001872676702000206,,Article,,0,Journal,2-s2.0-34247985046
Cartwright D.,,Structural balance: a generalization of Heider's theory,1956,Psychological Review,1142,10.1037/h0046049,,Article,,0,Journal,2-s2.0-0001245990
