Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Baños R.,,A hybrid meta-heuristic for multi-objective optimization: MOSATS,2007,Journal of Mathematical Modelling and Algorithms,21,10.1007/s10852-006-9041-6,Spain,Article,Almeria,0,Journal,2-s2.0-34248139736
Augugliaro A.,,Voltage regulation and power losses minimization in automated distribution networks by an evolutionary multiobjective approach,2004,IEEE Transactions on Power Systems,114,10.1109/TPWRS.2004.825916,Italy,Article,Palermo,0,Journal,2-s2.0-4043183269
Begovic M.M.,,On multiobjective volt-var optimization in power systems,2004,Proceedings of the Hawaii International Conference on System Sciences,15,10.1109/hicss.2004.1265192,United States,Conference Paper,Atlanta,0,Conference Proceeding,2-s2.0-12344276496
Liu Y.,,Optimal volt/var control in distribution systems,2002,International Journal of Electrical Power and Energy Systems,54,10.1016/S0142-0615(01)00032-1,China,Article,Jinan,0,Journal,2-s2.0-0036567996
Liang R.,,Dispatch of main transformer ULTC and capacitor in a distribution system,2001,IEEE Transactions on Power Delivery,147,10.1109/61.956748,Taiwan;United States,Article,Douliou;New York,0,Journal,2-s2.0-0035481460
Zitzler E.,,Multiobjective evolutionary algorithms: A comparative case study and the strength Pareto approach,1999,IEEE Transactions on Evolutionary Computation,5044,10.1109/4235.797969,Switzerland,Article,"Zurich ZH,",0,Journal,2-s2.0-0033318858
Grigg C.,,The IEEE reliability test system -1996 a report prepared by the reliability test system task force of the application of probability methods subcommittee,1999,IEEE Transactions on Power Systems,2107,10.1109/59.780914,United States,Article,College Station,0,Journal,2-s2.0-0032592961
Knowles J.,,The Pareto archived evolution strategy: A new baseline algorithm for Pareto multiobjective optimisation,1999,"Proceedings of the 1999 Congress on Evolutionary Computation, CEC 1999",882,10.1109/CEC.1999.781913,United Kingdom,Conference Paper,Reading,0,Conference Proceeding,2-s2.0-84901404865
Saríc A.,,Neural-net based coordinated control of capacitors and ULTC transformer in daily operation of radial distribution systems,1997,Electric Power Systems Research,11,10.1016/s0378-7796(97)01178-4,Serbia,Article,Kragujevac,0,Journal,2-s2.0-0031334159
Lu F.,,Reactive power/voltage control in a distribution substation using dynamic programming,1995,"IEE Proceedings: Generation, Transmission and Distribution",156,10.1049/ip-gtd:19952210,Taiwan,Article,Taipei,0,Journal,2-s2.0-0029409812
Kirkpatrick S.,,Optimization by simulated annealing,1983,Science,26831,10.1126/science.220.4598.671,United States,Article,Yorktown Heights,0,Journal,2-s2.0-26444479778
