Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Li J.,,Uncovering the overlapping community structure of complex networks by maximal cliques,2014,Physica A: Statistical Mechanics and its Applications,45,10.1016/j.physa.2014.08.025,China,Article,Dalian,0,Journal,2-s2.0-84907558944
Le Martelot E.,,Fast multi-scale detection of overlapping communities using local criteria,2014,Computing,7,10.1007/s00607-014-0401-1,United Kingdom,Article,London,0,Journal,2-s2.0-84919463504
Li H.,,Analysis of stability of community structure across multiple hierarchical levels,2013,EPL,29,10.1209/0295-5075/103/58002,China,Article,Beijing,0,Journal,2-s2.0-84885157422
Li H.J.,,Potts model based on a Markov process computation solves the community structure problem effectively,2012,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",45,10.1103/PhysRevE.86.016109,China;China,Article,Beijing;Beijing,0,Journal,2-s2.0-84864425345
Rad A.A.,,Topological measure locating the effective crossover between segregation and integration in a modular network,2012,Physical Review Letters,23,10.1103/PhysRevLett.108.228701,Switzerland,Article,Lausanne,0,Journal,2-s2.0-84861833399
Bo Y.,,On the spectral characterization and scalable mining of network communities,2012,IEEE Transactions on Knowledge and Data Engineering,40,10.1109/TKDE.2010.233,China,Article,Changchun,0,Journal,2-s2.0-84555204216
Khadivi A.,,Network community-detection enhancement by proper weighting,2011,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",47,10.1103/PhysRevE.83.046104,Switzerland,Article,Lausanne,0,Journal,2-s2.0-79961086788
Ahn Y.,,Link communities reveal multiscale complexity in networks,2010,Nature,1201,10.1038/nature09182,United States;United States,Article,Boston;Cambridge,0,Journal,2-s2.0-77955518815
Good B.H.,,Performance of modularity maximization in practical contexts,2010,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",545,10.1103/PhysRevE.81.046106,United States;United States,Article,Santa Fe;Swarthmore,0,Journal,2-s2.0-77951138987
Fortunato S.,,Community detection in graphs,2010,Physics Reports,5864,10.1016/j.physrep.2009.11.002,Italy,Review,Turin,0,Journal,2-s2.0-74049087026
Agarwal G.,,Modularity-maximizing graph communities via mathematical programming,2008,European Physical Journal B,197,10.1140/epjb/e2008-00425-1,Singapore;United States,Article,Singapore City;Los Angeles,0,Journal,2-s2.0-57849146825
Lancichinetti A.,,Benchmark graphs for testing community detection algorithms,2008,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",1641,10.1103/PhysRevE.78.046110,Italy,Article,Turin,0,Journal,2-s2.0-55849088356
Jalili M.,,Enhancing synchronizability of weighted dynamical networks using betweenness centrality,2008,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",45,10.1103/PhysRevE.78.016105,Switzerland,Article,Lausanne,0,Journal,2-s2.0-47749151818
Hofman J.,,Bayesian approach to network modularity,2008,Physical Review Letters,195,10.1103/PhysRevLett.100.258701,United States,Article,New York,0,Journal,2-s2.0-45749117949
Rad A.,,Efficient rewirings for enhancing synchronizability of dynamical networks,2008,Chaos,46,10.1063/1.2967738,Switzerland,Article,Lausanne,0,Journal,2-s2.0-54749126648
Wang X.,,Enhancing synchronization based on complex gradient networks,2007,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",83,10.1103/PhysRevE.75.056205,Singapore,Article,Singapore City,0,Journal,2-s2.0-34347224787
Boccaletti S.,,Detecting complex network modularity by dynamical clustering,2007,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",143,10.1103/PhysRevE.75.045102,Italy;Israel,Article,Sesto Fiorentino;Tel Aviv-Yafo,0,Journal,2-s2.0-34247133104
Fortunato S.,,Resolution limit in community detection,2007,Proceedings of the National Academy of Sciences of the United States of America,1725,10.1073/pnas.0605965104,Italy;Germany;United States,Review,Turin;Bielefeld;Bloomington,1,Journal,2-s2.0-33846126275
Nishikawa T.,,Synchronization is optimal in nondiagonalizable networks,2006,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",186,10.1103/PhysRevE.73.065106,United States,Article,Dallas,0,Journal,2-s2.0-33745521141
Duch J.,,Community detection in complex networks using extremal optimization,2005,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",1096,10.1103/PhysRevE.72.027104,Spain,Article,Tarragona,0,Journal,2-s2.0-27244441304
Palla G.,,Uncovering the overlapping community structure of complex networks in nature and society,2005,Nature,3512,10.1038/nature03607,Hungary;Hungary,Article,Budapest;Budapest,0,Journal,2-s2.0-20444504323
Chavez M.,,Synchronization is enhanced in weighted complex networks,2005,Physical Review Letters,391,10.1103/PhysRevLett.94.218701,France;Italy,Article,Paris;Florence,0,Journal,2-s2.0-27744507117
Guimerà R.,,Functional cartography of complex metabolic networks,2005,Nature,2029,10.1038/nature03288,United States,Article,Evanston,0,Journal,2-s2.0-14644396645
Motter A.E.,,"Network synchronization, diffusion, and the paradox of heterogeneity",2005,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",428,10.1103/PhysRevE.71.016116,Germany,Article,Dresden,0,Journal,2-s2.0-37649031501
Radicchi F.,,Defining and identifying communities in networks,2004,Proceedings of the National Academy of Sciences of the United States of America,1536,10.1073/pnas.0400054101,Italy,Article,Rome,1,Journal,2-s2.0-1542357701
Newman M.E.J.,,Finding and evaluating community structure in networks,2004,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",7687,10.1103/PhysRevE.69.026113,United States;United States,Article,Santa Fe;Ann Arbor,0,Journal,2-s2.0-37649028224
