Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Jung K.,,"Cancer statistics in Korea: Incidence, mortality, survival, and prevalence in 2009",2012,Cancer Research and Treatment,218,10.4143/crt.2012.44.1.11,South Korea,Article,Goyang,1,Journal,2-s2.0-84864321495
Yoshida K.,,The roles of surgical oncologists in the new era - Minimally invasive surgery for early gastric cancer and adjuvant surgery for metastatic gastric cancer,2011,Pathobiology,39,10.1159/000328197,Japan,Article,Gifu,1,Journal,2-s2.0-82055185745
Jang B.G.,,Molecular pathology of gastric carcinoma,2011,Pathobiology,89,10.1159/000321703,South Korea,Article,Seoul,1,Journal,2-s2.0-82055185791
Patel S.,,Gastric adenocarcinoma surgery and adjuvant therapy,2011,Surgical Clinics of North America,22,10.1016/j.suc.2011.06.009,United States,Review,Atlanta,0,Journal,2-s2.0-80052219770
Bornschein J.,,"Gastric Cancer: Clinical Aspects, Epidemiology and Molecular Background",2011,Helicobacter,42,10.1111/j.1523-5378.2011.00880.x,Germany,Article,Magdeburg,1,Journal,2-s2.0-80052552083
Yoong J.,,Targeted therapies for gastric cancer: Current status,2011,Drugs,33,10.2165/11592530-000000000-00000,Australia,Review,Melbourne,0,Journal,2-s2.0-79961141540
Rothenberg S.M.,,Discovering tumor suppressor genes through genome-wide copy number analysis,2010,Current Genomics,13,10.2174/138920210791616734,United States,Article,Boston,0,Journal,2-s2.0-77956502467
Bertuccio P.,,Recent patterns in gastric cancer: A global overview,2009,International Journal of Cancer,492,10.1002/ijc.24290,Italy,Review,Milan,1,Journal,2-s2.0-67650073366
Olivier M.,,Recent advances in p53 research: An interdisciplinary perspective,2009,Cancer Gene Therapy,123,10.1038/cgt.2008.69,France,Review,Lyon,1,Journal,2-s2.0-57649138720
Yin Y.,,PTEN: A new guardian of the genome,2008,Oncogene,258,10.1038/onc.2008.241,United States,Review,New York,1,Journal,2-s2.0-51849086880
Cervantes A.,,Molecular biology of gastric cancer,2007,Clinical and Translational Oncology,47,10.1007/s12094-007-0041-4,Spain,Review,Valencia,0,Journal,2-s2.0-34447102329
Perez-Ordoñez B.,,Molecular biology of squamous cell carcinoma of the head and neck,2006,Journal of Clinical Pathology,227,10.1136/jcp.2003.007641,Canada;Canada;Canada,Review,Toronto;Toronto;Toronto,1,Journal,2-s2.0-33646425308
Tamura G.,,Alterations of tumor suppressor and tumor-related genes in the development and progression of gastric cancer,2006,World Journal of Gastroenterology,206,10.3748/wjg.v12.i2.192,Japan,Review,Yamagata,1,Journal,2-s2.0-33644757018
Oki E.,,Impact of loss of heterozygosity of encoding phosphate and tensin homolog on the prognosis of gastric cancer,2006,Journal of Gastroenterology and Hepatology (Australia),23,10.1111/j.1440-1746.2005.04028.x,Japan,Article,Fukuoka,0,Journal,2-s2.0-33646923255
Oki E.,,Genetic mutual relationship between PTEN and p53 in gastric cancer,2005,Cancer Letters,30,10.1016/j.canlet.2004.12.006,Japan,Article,Fukuoka,0,Journal,2-s2.0-22744452500
Li Y.L.,,Loss of heterozygosity on 10q23.3 and mutation of tumor suppressor gene PTEN in gastric cancer and precancerous lesions,2005,World Journal of Gastroenterology,42,10.3748/wjg.v11.i2.285,China,Article,Shenyang,1,Journal,2-s2.0-12344273281
Vousden K.,,P53 and prognosis: New insights and further complexity,2005,Cell,226,10.1016/j.cell.2004.12.027,United Kingdom,Review,Glasgow,1,Journal,2-s2.0-11844293427
Feltmate C.M.,,Whole-genome allelotyping using laser microdissected tissue.,2005,"Methods in molecular biology (Clifton, N.J.)",3,10.1385/1-59259-853-6:069,United States,Review,Boston,0,Journal,2-s2.0-27744519549
Sugai T.,,Three independent genetic profiles based on mucin expression in early differentiated-type gastric cancers - A new concept of genetic carcinogenesis of early differentiated-type adenocarcinomas,2004,Modern Pathology,40,10.1038/modpathol.3800170,Japan,Article,Morioka,1,Journal,2-s2.0-4744338918
Ohtani N.,,The p16<sup>INK4a</sup>-RB pathway: Molecular link between cellular senescence and tumor suppression,2004,Journal of Medical Investigation,177,10.2152/jmi.51.146,Japan,Review,Tokushima,1,Journal,2-s2.0-7044231343
Kim K.,,Genetic classification of intestinal-type and diffuse-type gastric cancers based on chromosomal loss and microsatellite instability,2003,Virchows Archiv,54,10.1007/s00428-003-0840-0,South Korea,Article,Youngdeungpo,0,Journal,2-s2.0-0242266515
Byun D.,,Frequent monoallelic deletion of PTEN and its reciprocal associatioin with PIK3CA amplification in gastric carcinoma,2003,International Journal of Cancer,181,10.1002/ijc.10962,South Korea,Article,Seoul,1,Journal,2-s2.0-0037431435
Zhang Q.,,Studies on microsatellite instability in p16 gene and expression of hMSH2 mRNA in human gastric cancer tissues,2003,World Journal of Gastroenterology,6,10.3748/wjg.v9.i3.437,China,Article,Zhengzhou,1,Journal,2-s2.0-0037348064
Höfler H.,,Molecular mechanisms of carcinogenesis in gastric cancer.,2003,Recent results in cancer research. Fortschritte der Krebsforschung. Progrès dans les recherches sur le cancer,20,10.1007/978-3-642-59349-9_5,Germany,Review,Munich,0,Journal,2-s2.0-0042783125
Tamura G.,,Genetic and epigenetic alterations of tumor suppressor and tumor-related genes in gastric cancer,2002,Histology and Histopathology,62,,Japan,Review,Yamagata,0,Journal,2-s2.0-0036165983
Liu M.,,P53 gene mutations: Case study of a clinical marker for solid tumors,2002,Seminars in Oncology,68,10.1053/sonc.2002.32900,United States,Article,"Washington, D.C.",0,Journal,2-s2.0-0036272911
El-Rifai W.,,Molecular biology of gastric cancer,2002,Seminars in Radiation Oncology,116,10.1053/srao.2002.30815,United States,Article,Charlottesville,0,Journal,2-s2.0-0036091527
Huiping C.,,Alterations of E-cadherin and β-catenin in gastric cancer,2001,BMC Cancer,61,10.1186/1471-2407-1-16,Iceland,Article,Reykjavik,1,Journal,2-s2.0-3042652925
Chung Y.,,Evidence for two modes of allelic loss: Multifocal analysis on both early and advanced gastric carcinomas,2001,Virchows Archiv,12,10.1007/s004280000328,South Korea,Article,Youngdeungpo,0,Journal,2-s2.0-0035144469
Grundei T.,,Loss of heterozygosity and microsatellite instability as predictive markers for neoadjuvant treatment in gastric carcinoma,2000,Clinical Cancer Research,31,,Germany,Article,Munich,0,Journal,2-s2.0-0034490075
Ohmura K.,,Microsatellite alterations in differentiated-type adenocarcinomas and precancerous lesions of the stomach with special reference to cellular phenotype,2000,Human Pathology,44,10.1053/hupa.2000.16669,Japan,Article,Yamagata,0,Journal,2-s2.0-0033804078
Tsujie M.,,Expression of tumor suppressor gene p16(INK4) products in primary gastric cancer,2000,Oncology,47,10.1159/000012089,Japan,Article,Suita,0,Journal,2-s2.0-0033995386
Beavon I.,,"The E-cadherin-catenin complex in tumour metastasisstructure, function and regulation",2000,European Journal of Cancer,286,10.1016/S0959-8049(00)00158-1,South Africa,Article,Johannesburg,0,Journal,2-s2.0-0033853424
Choi S.,,Fractional allelic loss in gastric carcinoma correlates with growth patterns,1998,Oncogene,40,10.1038/sj.onc.1202188,South Korea,Article,Youngdeungpo,1,Journal,2-s2.0-0032547946
Naidoo R.,,The application of microsatellites in molecular pathology,1998,Pathology and Oncology Research,16,10.1007/BF02905224,South Africa;South Africa,Conference Paper,Congella;Durban,0,Journal,2-s2.0-0032454242
Testa J.,,Advances in the analysis of chromosome alterations in human lung carcinomas,1997,Cancer Genetics and Cytogenetics,97,10.1016/S0165-4608(96)00337-8,United States,Article,Philadelphia,0,Journal,2-s2.0-0030934026
Weissenbach J.,,A second-generation linkage map of the human genome,1992,Nature,1637,10.1038/359794a0,France;France,Article,Evry;Paris,0,Journal,2-s2.0-0026446099
