Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Hudson A.M.,,Discrepancies in cancer genomic sequencing highlight opportunities for driver mutation discovery,2014,Cancer Research,26,10.1158/0008-5472.CAN-14-1020,United Kingdom,Article,Manchester,1,Journal,2-s2.0-84918499389
Flicek P.,,Ensembl 2014,2014,Nucleic Acids Research,960,10.1093/nar/gkt1196,United Kingdom;United Kingdom,Article,Cambridge;Hinxton,1,Journal,2-s2.0-84891768365
Lawrence M.S.,,Mutational heterogeneity in cancer and the search for new cancer-associated genes,2013,Nature,2671,10.1038/nature12213,United States,Article,Cambridge,0,Journal,2-s2.0-84880507665
Shihab H.,,Predicting the functional consequences of cancer-associated amino acid substitutions,2013,Bioinformatics,102,10.1093/bioinformatics/btt182,United Kingdom,Article,Bristol,1,Journal,2-s2.0-84878880551
Yang W.,,Genomics of Drug Sensitivity in Cancer (GDSC): A resource for therapeutic biomarker discovery in cancer cells,2013,Nucleic Acids Research,596,10.1093/nar/gks1111,United Kingdom,Article,Hinxton,1,Journal,2-s2.0-84876563391
Gonzalez-Perez A.,,Functional impact bias reveals cancer drivers,2012,Nucleic Acids Research,178,10.1093/nar/gks743,Spain,Article,Barcelona,1,Journal,2-s2.0-84870599966
Shepherd R.,,Data mining using the catalogue of somatic mutations in cancer biomart,2011,Database,39,10.1093/database/bar018,United Kingdom,Article,Hinxton,1,Journal,2-s2.0-80052905486
McLaren W.,,Deriving the consequences of genomic variants with the Ensembl API and SNP Effect Predictor,2010,Bioinformatics,1051,10.1093/bioinformatics/btq330,United Kingdom,Article,Cambridge,1,Journal,2-s2.0-77955405475
Hudson T.J.,,International network of cancer genome projects,2010,Nature,1355,10.1038/nature08987,Canada;Canada,Review,Toronto;Toronto,1,Journal,2-s2.0-77951115122
Collins F.,,Mapping the cancer genome,2007,Scientific American,150,10.1038/scientificamerican0307-50,United States;United States,Review,Bethesda;Bethesda,0,Journal,2-s2.0-33947393565
Bamford S.,,The COSMIC (Catalogue of Somatic Mutations in Cancer) database and website,2004,British Journal of Cancer,741,10.1038/sj.bjc.6601894,United Kingdom,Article,London,1,Journal,2-s2.0-3843084078
Futreal P.,,A census of human cancer genes,2004,Nature Reviews Cancer,2179,10.1038/nrc1299,United Kingdom,Review,London,0,Journal,2-s2.0-1542515338
