Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Schubert M.,,Gastric acid secretion,2016,Current Opinion in Gastroenterology,18,10.1097/MOG.0000000000000308,United States,Review,Richmond,0,Journal,2-s2.0-84986183504
Xu J.,,Matrix metalloproteinase expression and molecular interaction network analysis in gastric cancer,2016,Oncology Letters,20,10.3892/ol.2016.5013,China,Article,Changchun,1,Journal,2-s2.0-84983408538
Lee H.,,The Cancer Genome Atlas Clinical Explorer: A web and mobile interface for identifying clinical-genomic driver associations,2015,Genome Medicine,43,10.1186/s13073-015-0226-3,United States,Article,Stanford,1,Journal,2-s2.0-84945558398
Yang Q.,,Dysregulation of non-coding RNAs in gastric cancer,2015,World Journal of Gastroenterology,41,10.3748/wjg.v21.i39.10956,China,Article,Changchun,1,Journal,2-s2.0-84944342871
Zhang J.,,Whole genome and transcriptome sequencing of matched primary and peritoneal metastatic gastric carcinoma,2015,Scientific Reports,39,10.1038/srep13750,China;China,Article,Shanghai;Shanghai,1,Journal,2-s2.0-84940883035
Kim B.C.,,Profiling age-related epigenetic markers of stomach adenocarcinoma in young and old subjects,2015,Cancer Informatics,8,10.4137/CIN.S16912,South Korea,Article,Busan,1,Journal,2-s2.0-84929171685
Waldum H.,,Upper gastrointestinal physiology and diseases,2015,Scandinavian Journal of Gastroenterology,8,10.3109/00365521.2015.1009157,Norway;Norway,Article,Trondheim;Trondheim,0,Journal,2-s2.0-84929148258
Darnet S.,,High-throughput sequencing of miRNAs reveals a tissue signature in gastric cancer and suggests novel potential biomarkers,2015,Bioinformatics and Biology Insights,19,10.4137/BBI.S23773,Brazil,Article,Belem,1,Journal,2-s2.0-84939636421
Chen Z.,,Identification and characterization of tumor suppressor and oncogenic miRNAs in gastric cancer,2015,Oncology Letters,28,10.3892/ol.2015.3179,China,Article,Lanzhou,1,Journal,2-s2.0-84929913640
Du M.,,The association analysis of lncRNA HOTAIR genetic variants and gastric cancer risk in a Chinese population,2015,Oncotarget,84,10.18632/oncotarget.5158,China,Article,Nanjing,1,Journal,2-s2.0-84945549890
Moreira F.,,MiRNA expression profile for the human gastric antrum region using ultra-deep sequencing,2014,PLoS ONE,16,10.1371/journal.pone.0092300,Brazil,Article,Belem,1,Journal,2-s2.0-84898641968
Shao S.,,"ADAM-12 as a diagnostic marker for the proliferation, migration and invasion in patients with small cell lung cancer",2014,PLoS ONE,40,10.1371/journal.pone.0085936,China,Article,Jinan,1,Journal,2-s2.0-84899636032
Lian G.,,Protein profiling of helicobacter pylori-Associated gastric cancer,2014,American Journal of Pathology,15,10.1016/j.ajpath.2014.01.027,China,Article,Changchun,1,Journal,2-s2.0-84899497699
