Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Bandyopadhyay S.,,MBSTAR: Multiple instance learning for predicting specific functional binding sites in microRNA targets,2015,Scientific Reports,28,10.1038/srep08004,India,Article,Kolkata,1,Journal,2-s2.0-84922932221
Gumienny R.,,Accurate transcriptome-wide prediction of microRNA targets and small interfering RNA off-targets with MIRZA-G,2015,Nucleic Acids Research,31,10.1093/nar/gkv050,Switzerland,Article,Basel,1,Journal,2-s2.0-84930275224
Schirle N.,,Structural basis for microRNA targeting,2014,Science,250,10.1126/science.1258040,United States,Article,San Diego,0,Journal,2-s2.0-84908572838
Tan S.,,Sequencing of captive target transcripts identifies the network of regulated genes and functions of rimate-specific miR-522,2014,Cell Reports,31,10.1016/j.celrep.2014.07.023,United States;United States,Article,Boston;Boston,1,Journal,2-s2.0-84908356160
Grosswendt S.,,Unambiguous Identification of miRNA: Target site interactions by different types of ligation reactions,2014,Molecular Cell,147,10.1016/j.molcel.2014.03.049,Germany,Article,Berlin,1,Journal,2-s2.0-84903616729
Lambert N.,,RNA Bind-n-Seq: Quantitative Assessment of the Sequence and Structural Binding Specificity of RNA Binding Proteins,2014,Molecular Cell,174,10.1016/j.molcel.2014.04.016,United States,Article,Cambridge,1,Journal,2-s2.0-84901913783
Denzler R.,,Assessing the ceRNA Hypothesis with Quantitative Measurements of miRNA and Target Abundance,2014,Molecular Cell,324,10.1016/j.molcel.2014.03.045,Switzerland,Article,"Zurich ZH,",1,Journal,2-s2.0-84901838697
Wang X.,,Composition of seed sequence is a major determinant of microRNA targeting patterns,2014,Bioinformatics,59,10.1093/bioinformatics/btu045,United States,Article,St. Louis,1,Journal,2-s2.0-84900814334
Nam J.,,Global analyses of the effect of different cellular contexts on microRNA targeting,2014,Molecular Cell,145,10.1016/j.molcel.2014.02.013,South Korea;United States;United States;United States,Article,Seoul;Cambridge;Cambridge;Chevy Chase,1,Journal,2-s2.0-84896397929
Friedersdorf M.,,Advancing the functional utility of PAR-CLIP by quantifying background binding to mRNAs and lncRNAs,2014,Genome Biology,72,10.1186/gb-2014-15-1-r2,United States,Article,Durham,1,Journal,2-s2.0-84891687767
Erhard F.,,Widespread context dependency of microRNA-mediated regulation,2014,Genome Research,67,10.1101/gr.166702.113,Germany,Article,Munich,1,Journal,2-s2.0-84901856551
Eichhorn S.W.,,MRNA Destabilization Is the dominant effect of mammalian microRNAs by the time substantial repression ensues,2014,Molecular Cell,226,10.1016/j.molcel.2014.08.028,United States;United States,Article,Cambridge;Cambridge,1,Journal,2-s2.0-84922394487
Hausser J.,,Identification and consequences of miRNA-target interactions-beyond repression of gene expression,2014,Nature Reviews Genetics,358,10.1038/nrg3765,Israel,Review,Rehovot,0,Journal,2-s2.0-84906313950
Karolchik D.,,The UCSC Genome Browser database: 2014 update,2014,Nucleic Acids Research,481,10.1093/nar/gkt1168,United States,Article,Santa Cruz,1,Journal,2-s2.0-84891771466
Flicek P.,,Ensembl 2014,2014,Nucleic Acids Research,960,10.1093/nar/gkt1196,United Kingdom;United Kingdom,Article,Cambridge;Hinxton,1,Journal,2-s2.0-84891768365
Kozomara A.,,MiRBase: Annotating high confidence microRNAs using deep sequencing data,2014,Nucleic Acids Research,3056,10.1093/nar/gkt1181,United Kingdom,Article,Manchester,1,Journal,2-s2.0-84891818318
Lianoglou S.,,Ubiquitously transcribed genes use alternative polyadenylation to achieve tissue-specific expression,2013,Genes and Development,186,10.1101/gad.229328.113,United States;United States,Article,New York;New York,1,Journal,2-s2.0-84887053121
Miura P.,,Widespread and extensive lengthening of 39 UTRs in the mammalian brain,2013,Genome Research,170,10.1101/gr.146886.112,United States,Article,New York,1,Journal,2-s2.0-84877111454
Helwak A.,,Mapping the human miRNA interactome by CLASH reveals frequent noncanonical binding,2013,Cell,674,10.1016/j.cell.2013.03.043,United Kingdom,Article,Edinburgh,1,Journal,2-s2.0-84876935138
Marín R.,,Searching the coding region for microRNA targets,2013,RNA,20,10.1261/rna.035634.112,Switzerland;Switzerland,Article,Lausanne;Lausanne,0,Journal,2-s2.0-84875409279
Khorshid M.,,A biophysical miRNA-mRNA interaction model infers canonical and noncanonical targets,2013,Nature Methods,94,10.1038/nmeth.2341,Switzerland;Switzerland,Article,Geneva;Basel,0,Journal,2-s2.0-84874646362
Majoros W.,,MicroRNA target site identification by integrating sequence and binding information,2013,Nature Methods,37,10.1038/nmeth.2489,United States,Article,Durham,0,Journal,2-s2.0-85027931294
Loeb G.,,Transcriptome-wide miR-155 Binding Map Reveals Widespread Noncanonical MicroRNA Targeting,2012,Molecular Cell,215,10.1016/j.molcel.2012.10.002,United States,Article,New York,1,Journal,2-s2.0-84870951115
Vejnar C.,,MiRmap: Comprehensive prediction of microRNA target repression strength,2012,Nucleic Acids Research,149,10.1093/nar/gks901,Switzerland;Switzerland,Article,Geneva;Geneva,1,Journal,2-s2.0-84871214022
