Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Wu X.,,Reordering based integrative expression profiling for microarray classification.,2012,BMC bioinformatics,4,10.1186/1471-2105-13-S2-S1,United States,Article,Indianapolis,1,Journal,2-s2.0-84875955746
Zhang F.,,Discovery of pathway biomarkers from coupled proteomics and systems biology methods,2010,BMC Genomics,24,10.1186/1471-2164-11-S2-S12,United States;United States,Article,Indianapolis;Indianapolis,1,Journal,2-s2.0-78149308066
Dudley J.,,Identification of discriminating biomarkers for human disease using integrative network biology,2009,"Pacific Symposium on Biocomputing 2009, PSB 2009",48,,United States,Conference Paper,Stanford,0,Conference Proceeding,2-s2.0-61949139765
Lee S.,,Acute myeloid leukemia with MYC amplification in the homogeneous staining regions and double minutes,2009,Cancer Genetics and Cytogenetics,4,10.1016/j.cancergencyto.2009.04.003,South Korea,Letter,Youngdeungpo,0,Journal,2-s2.0-67649980672
Chen J.,,HAPPI: An online database of comprehensive human annotated and predicted protein interactions,2009,BMC Genomics,98,10.1186/1471-2164-10-S1-S16,United States;United States,Conference Paper,Indianapolis;Indianapolis,1,Journal,2-s2.0-63549137956
Li J.,,Building disease-specific drug-protein connectivity maps from molecular interaction networks and PubMed abstracts,2009,PLoS Computational Biology,128,10.1371/journal.pcbi.1000450,China;United States,Article,Beijing;Indianapolis,1,Journal,2-s2.0-68249111344
Doubek M.,,"Detection and treatment of molecular relapse in acute myeloid leukemia with RUNX1 (AML1), CBFB, or MLL gene translocations: Frequent quantitative monitoring of molecular markers in different compartments and correlation with WT1 gene expression",2009,Experimental Hematology,21,10.1016/j.exphem.2009.03.004,Czech Republic,Article,Brno,0,Journal,2-s2.0-65649144793
Chen J.,,Disease candidate gene identification and prioritization using protein interaction networks,2009,BMC Bioinformatics,236,10.1186/1471-2105-10-73,United States;United States,Article,Cincinnati;Cincinnati,1,Journal,2-s2.0-62849126285
Wu X.,,Network topological reordering revealing systemic patterns in yeast protein interaction networks,2009,"Proceedings of the 31st Annual International Conference of the IEEE Engineering in Medicine and Biology Society: Engineering the Future of Biomedicine, EMBC 2009",4,10.1109/IEMBS.2009.5333885,United States;United States,Conference Paper,Indianapolis;Indianapolis,0,Conference Proceeding,2-s2.0-77950983532
Huang H.,,Disease gene-fishing in molecular interaction networks: A case study in colorectal cancer,2009,"Proceedings of the 31st Annual International Conference of the IEEE Engineering in Medicine and Biology Society: Engineering the Future of Biomedicine, EMBC 2009",6,10.1109/IEMBS.2009.5333750,United States,Conference Paper,Indianapolis,0,Conference Proceeding,2-s2.0-77951020143
Saha S.,,Dissecting the human plasma proteome and inflammatory response biomarkers,2009,Proteomics,16,10.1002/pmic.200800507,United States;United States,Article,Indianapolis;Indianapolis,0,Journal,2-s2.0-60349099059
Huan T.,,ProteoLens: A visual analytic tool for multi-scale database-driven biological network data mining,2008,BMC Bioinformatics,31,10.1186/1471-2105-9-S9-S5,China;United States;United States,Conference Paper,Jinan;Indianapolis;Indianapolis,1,Journal,2-s2.0-49649091381
Köhler S.,,Walking the Interactome for Prioritization of Candidate Disease Genes,2008,American Journal of Human Genetics,775,10.1016/j.ajhg.2008.02.013,Germany,Article,Berlin,1,Journal,2-s2.0-41549139527
Sawyers C.,,The cancer biomarker problem,2008,Nature,635,10.1038/nature06913,United States,Review,New York,0,Journal,2-s2.0-41649102043
Mao G.,,Evidence that a mutation in the MLH1 3′-untranslated region confers a mutator phenotype and mismatch repair deficiency in patients with relapsed leukemia,2008,Journal of Biological Chemistry,17,10.1074/jbc.M709276200,United States,Article,Lexington,1,Journal,2-s2.0-41249086157
Loscalzo J.,,Human disease classification in the postgenomic era: A complex systems approach to human pathobiology,2007,Molecular Systems Biology,391,10.1038/msb4100163,United States;United States,Review,Boston;Boston,1,Journal,2-s2.0-34447521460
Goh K.,,The human disease network,2007,Proceedings of the National Academy of Sciences of the United States of America,2103,10.1073/pnas.0701361104,United States;United States;South Korea;United States,Article,Notre Dame;Boston;Seoul;Boston,1,Journal,2-s2.0-34547140875
Chen J.Y.,,Mining alzheimer disease relevant proteins from integrated protein interactome data,2006,"Proceedings of the Pacific Symposium on Biocomputing 2006, PSB 2006",119,,United States,Conference Paper,Indianapolis,0,Conference Proceeding,2-s2.0-39049189899
Xu J.,,Discovering disease-genes by topological features in human protein-protein interaction network,2006,Bioinformatics,299,10.1093/bioinformatics/btl467,China,Article,Harbin,1,Journal,2-s2.0-33751017706
Oti M.,,Predicting disease genes using protein-protein interactions,2006,Journal of Medical Genetics,389,10.1136/jmg.2006.041376,Netherlands,Article,Nijmegen,0,Journal,2-s2.0-33747035889
Mishra G.R.,,Human protein reference database--2006 update.,2006,Nucleic acids research,460,10.1093/nar/gkj141,India,Article,Bengaluru,1,Journal,2-s2.0-33644877439
Chen J.Y.,,Data mining in protein interactomics,2005,IEEE Engineering in Medicine and Biology Magazine,11,10.1109/MEMB.2005.1436466,United States;United States;United States,Review,Indianapolis;Bloomington;New York,0,Journal,2-s2.0-20644451616
Hamosh A.,,"Online Mendelian Inheritance in Man (OMIM), a knowledgebase of human genes and genetic disorders",2005,Nucleic Acids Research,1530,10.1093/nar/gki033,,Article,,1,Journal,2-s2.0-13444266370
Chen J.,,Initial large-scale exploration of protein-protein interactions in human brain,2003,"Proceedings of the 2003 IEEE Bioinformatics Conference, CSB 2003",10,10.1109/CSB.2003.1227322,United States,Conference Paper,Salt Lake City,0,Conference Proceeding,2-s2.0-84960441780
Schrohl A.,,Tumor markers: from laboratory to clinical utility.,2003,Molecular &amp; cellular proteomics : MCP,50,10.1074/mcp.R300006-MCP200,Denmark,Review,Copenhagen,1,Journal,2-s2.0-2542612580
