Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Chen L.,,hmChIP: A database and web server for exploring publicly available human and mouse ChIP-seq and ChIP-chip data,2011,Bioinformatics,34,10.1093/bioinformatics/btr156,United States,Article,Baltimore,1,Journal,2-s2.0-79955778027
Costa P.,,A machine learning approach for genome-wide prediction of morbid and druggable human genes based on systems-level data,2010,BMC Genomics,28,10.1186/1471-2164-11-S5-S9,Brazil,Article,Sao Paulo,1,Journal,2-s2.0-78651467817
Lopes C.T.,,Cytoscape web: An interactive web-based network browser,2010,Bioinformatics,427,10.1093/bioinformatics/btq430,Canada,Article,Toronto,1,Journal,2-s2.0-77956548953
Portales-Casamar E.,,JASPAR 2010: The greatly expanded open-access database of transcription factor binding profiles,2009,Nucleic Acids Research,444,10.1093/nar/gkp950,Canada,Article,Vancouver,1,Journal,2-s2.0-75549083247
Vaquerizas J.,,"A census of human transcription factors: Function, expression and evolution",2009,Nature Reviews Genetics,870,10.1038/nrg2538,United Kingdom,Review,Cambridge,0,Journal,2-s2.0-62549128139
Griffith O.L.,,ORegAnno: An open-access community-driven resource for regulatory annotation,2008,Nucleic Acids Research,178,10.1093/nar/gkm967,Canada,Article,Vancouver,1,Journal,2-s2.0-38549087902
Pachkov M.,,SwissRegulon: A database of genome-wide annotations of regulatory sites,2007,Nucleic Acids Research,94,10.1093/nar/gkl857,Switzerland;Switzerland,Article,Geneva;Basel,1,Journal,2-s2.0-33846067980
Jiang C.,,"TRED: A transcriptional regulatory element database, new entries and other development",2007,Nucleic Acids Research,231,10.1093/nar/gkl1041,United States,Article,Cold Spring Harbor,1,Journal,2-s2.0-33846107777
Walhout A.,,Unraveling transcription regulatory networks by protein-DNA and protein-protein interaction mapping,2006,Genome Research,114,10.1101/gr.5321506,United States,Review,Worcester,1,Journal,2-s2.0-33845311536
Matys V.,,TRANSFAC and its module TRANSCompel: transcriptional gene regulation in eukaryotes.,2006,Nucleic acids research,1504,10.1093/nar/gkj143,Germany,Article,Wolfenbuttel,1,Journal,2-s2.0-33644876958
Kolchanov N.A.,,Transcription Regulatory Regions Database (TRRD): Its status in 2002,2002,Nucleic Acids Research,90,10.1093/nar/30.1.312,Russian Federation,Article,Novosibirsk,0,Journal,2-s2.0-18444387984
