Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Hashad D.,,Evaluation of the Role of Circulating Long Non-Coding RNA H19 as a Promising Novel Biomarker in Plasma of Patients with Gastric Cancer,2016,Journal of Clinical Laboratory Analysis,55,10.1002/jcla.21987,Egypt,Article,Alexandria,0,Journal,2-s2.0-84971350754
Takahashi K.,,Clinical significance of β2-adrenergic receptor expression in patients with surgically resected gastric adenocarcinoma,2016,Tumor Biology,11,10.1007/s13277-016-5139-2,Japan,Article,Maebashi,0,Journal,2-s2.0-84982786484
Lin C.,,High Tumor Vascular Endothelial Growth Factor Expression Is Associated with Poorer Clinical Outcomes in Resected T3 Gastric Adenocarcinoma,2016,American Journal of Clinical Pathology,5,10.1093/ajcp/aqw110,,Article,,1,Journal,2-s2.0-85014423028
Borg D.,,Expression of podocalyxin-like protein is an independent prognostic biomarker in resected esophageal and gastric adenocarcinoma,2016,BMC Clinical Pathology,15,10.1186/s12907-016-0034-8,Sweden,Article,Lund,1,Journal,2-s2.0-84980315219
Fan Y.,,Decreased expression of the long noncoding RNA LINC00261 indicate poor prognosis in gastric cancer and suppress gastric cancer metastasis by affecting the epithelial-mesenchymal transition,2016,Journal of Hematology and Oncology,44,10.1186/s13045-016-0288-8,China,,Zhenjiang,1,Journal,2-s2.0-84978712176
Cutcutache I.,,Abundant copy-number loss of CYCLOPS and STOP genes in gastric adenocarcinoma,2016,Gastric Cancer,5,10.1007/s10120-015-0514-z,Singapore,Article,Singapore City,1,Journal,2-s2.0-84937821473
Rupaimoole R.,,MiRNA deregulation in cancer cells and the tumor microenvironment,2016,Cancer Discovery,234,10.1158/2159-8290.CD-15-0893,United States;United States,Review,Houston;Houston,1,Journal,2-s2.0-84960096427
Fei Z.h.,,Upregulated expression of long non-coding RNA LINC00982 regulates cell proliferation and its clinical relevance in patients with gastric cancer,2016,Tumor Biology,32,10.1007/s13277-015-3979-9,China,Article,Wenzhou,0,Journal,2-s2.0-84940703306
Zhang T.,,SNHG3 correlates with malignant status and poor prognosis in hepatocellular carcinoma,2016,Tumor Biology,45,10.1007/s13277-015-4052-4,China,Article,Guangzhou,0,Journal,2-s2.0-84941655447
Wang M.Y.,,A Functional Polymorphism (rs2494752) in the AKT1 Promoter Region and Gastric Adenocarcinoma Risk in an Eastern Chinese Population,2016,Scientific Reports,14,10.1038/srep20008,China;China,Article,Shanghai;Shanghai,1,Journal,2-s2.0-84961370582
Lloyd K.A.,,Gastrin-induced miR-222 promotes gastric tumor development by suppressing p27<sup>kip1</sup>,2016,Oncotarget,21,10.18632/oncotarget.9990,United Kingdom,Article,Liverpool,1,Journal,2-s2.0-84979938949
Chen J.S.,,H19 serves as a diagnostic biomarker and up-regulation of H19 expression contributes to poor prognosis in patients with gastric cancer,2016,Neoplasma,66,10.4149/207_150821N454,China,Article,Yangzhou,1,Journal,2-s2.0-84969718883
Chen N.,,Long non-coding RNA FEZF1-AS1 facilitates cell proliferation and migration in colorectal carcinoma,2016,Oncotarget,71,10.18632/oncotarget.7168,China,Article,Guangzhou,1,Journal,2-s2.0-84962006737
Ghosh S.,,Analysis of RNA-seq data using TopHat and cufflinks,2016,Methods in Molecular Biology,164,10.1007/978-1-4939-3167-5_18,,Chapter,,0,Book Series,2-s2.0-84946031490
Kanehisa M.,,KEGG as a reference resource for gene and protein annotation,2016,Nucleic Acids Research,2157,10.1093/nar/gkv1070,Japan,Article,Kyoto,1,Journal,2-s2.0-84976907502
Liu Y.,,LincHOTAIR epigenetically silences miR34a by binding to PRC2 to promote the epithelial-to-mesenchymal transition in human gastric cancer,2015,Cell Death and Disease,137,10.1038/cddis.2015.150,China,Article,Nanjing,1,Journal,2-s2.0-84942857000
Tong Y.,,Identification of the long non-coding RNA POU3F3 in plasma as a novel biomarker for diagnosis of esophageal squamous cell carcinoma,2015,Molecular Cancer,219,10.1186/1476-4598-14-3,China,Article,Nanjing,1,Journal,2-s2.0-84929312910
Wang M.Y.,,Genetic variations in the mTOR gene contribute toward gastric adenocarcinoma susceptibility in an Eastern Chinese population,2015,Pharmacogenetics and Genomics,8,10.1097/FPC.0000000000000163,China;China,Article,Shanghai;Shanghai,0,Journal,2-s2.0-84943166564
Zhao J.,,"Long non-coding RNA Linc00152 is involved in cell cycle arrest, apoptosis, epithelial to mesenchymal transition, cell migration and invasion in gastric cancer",2015,Cell Cycle,153,10.1080/15384101.2015.1078034,China,Article,Shanghai,1,Journal,2-s2.0-84944930656
Plummer M.,,Global burden of gastric cancer attributable to pylori,2015,International Journal of Cancer,307,10.1002/ijc.28999,France,Article,Lyon,1,Journal,2-s2.0-84912068268
Li J.,,LncRNA profile study reveals a three-lncRNA signature associated with the survival of patients with oesophageal squamous cell carcinoma,2014,Gut,219,10.1136/gutjnl-2013-305806,China,Article,Beijing,1,Journal,2-s2.0-84893701149
Zhang S.,,Long noncoding RNA HOTAIR as an independent prognostic marker in cancer: A meta-analysis,2014,PLoS ONE,59,10.1371/journal.pone.0105538,China,Article,Guangzhou,1,Journal,2-s2.0-84919428959
Li T.,,MicroRNA-296-5p increases proliferation in gastric cancer through repression of Caudal-related homeobox 1,2014,Oncogene,72,10.1038/onc.2012.637,China,Article,Xi'an,1,Journal,2-s2.0-84893813871
Zhao S.,,Advanced Heat Map and Clustering Analysis Using Heatmap3,2014,BioMed Research International,108,10.1155/2014/986048,United States,Article,Nashville,1,Journal,2-s2.0-84935848579
Malek E.,,"Correlation of long non-coding RNA expression with metastasis, drug resistance and clinical outcome in cancer",2014,Oncotarget,136,10.18632/oncotarget.2469,United States,Article,Cincinnati,1,Journal,2-s2.0-84908006997
Dey B.K.,,"Long non-coding rnas as emerging regulators of differentiation, development, and disease",2014,Transcription,196,10.4161/21541272.2014.944014,United States,Review,Charlottesville,1,Journal,2-s2.0-84922232458
Li H.,,Overexpression of lncRNA H19 enhances carcinogenesis and metastasis of gastric cancer,2014,Oncotarget,384,10.18632/oncotarget.1913,China,Article,Shanghai,1,Journal,2-s2.0-84899552234
Geisler S.,,RNA in unexpected places: Long non-coding RNA functions in diverse cellular contexts,2013,Nature Reviews Molecular Cell Biology,784,10.1038/nrm3679,Switzerland;United States,Review,"Zurich ZH,;Cleveland",0,Journal,2-s2.0-84886252113
Xu Z.,,Knockdown of long non-coding RNA HOTAIR suppresses tumor invasion and reverses epithelial mesenchymal transition in gastric cancer,2013,International Journal of Biological Sciences,207,10.7150/ijbs.6339,China,Article,Hangzhou,1,Journal,2-s2.0-84879833696
Yang F.,,Up-regulated long non-coding RNA H19 contributes to proliferation of gastric cancer cells,2012,FEBS Journal,350,10.1111/j.1742-4658.2012.08694.x,China,Article,Shanghai,1,Journal,2-s2.0-84865238694
Derrien T.,,"The GENCODE v7 catalog of human long noncoding RNAs: Analysis of their gene structure, evolution, and expression",2012,Genome Research,2674,10.1101/gr.132159.111,Spain,Article,Barcelona,1,Journal,2-s2.0-84865727393
Cheng J.,,"PiR-823, a novel non-coding small RNA, demonstrates in vitro and in vivo tumor suppressive activity in human gastric cancer cells",2012,Cancer Letters,138,10.1016/j.canlet.2011.10.004,China;China,Article,Ningbo;Ningbo,0,Journal,2-s2.0-81955161868
Siegel R.,,"Cancer statistics, 2012",2012,CA Cancer Journal for Clinicians,9864,10.3322/caac.20138,United States,Article,Atlanta,1,Journal,2-s2.0-84855792427
Cheng J.,,"PiRNA, the new non-coding RNA, is aberrantly expressed in human cancer cells",2011,Clinica Chimica Acta,174,10.1016/j.cca.2011.05.015,China,Article,Ningbo,0,Journal,2-s2.0-79959321051
Xie C.,,KOBAS 2.0: A web server for annotation and identification of enriched pathways and diseases,2011,Nucleic Acids Research,1468,10.1093/nar/gkr483,China,Article,Beijing,1,Journal,2-s2.0-79959986975
Moazed D.,,Small RNAs in transcriptional gene silencing and genome defence,2009,Nature,550,10.1038/nature07756,United States,Review,Chevy Chase,0,Journal,2-s2.0-58749097426
Schmittgen T.,,Analyzing real-time PCR data by the comparative C<inf>T</inf> method,2008,Nature Protocols,12761,10.1038/nprot.2008.73,United States,Article,Columbus,0,Journal,2-s2.0-44949231424
Zheng Q.,,GOEAST: a web-based software toolkit for Gene Ontology enrichment analysis.,2008,Nucleic acids research,487,10.1093/nar/gkn276,China,Article,Beijing,1,Journal,2-s2.0-48449104617
Shannon P.,,Cytoscape: A software Environment for integrated models of biomolecular interaction networks,2003,Genome Research,14449,10.1101/gr.1239303,United States,Article,Seattle,1,Journal,2-s2.0-0242490780
