Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
De Rie D.,,An integrated expression atlas of miRNAs and their promoters in human and mouse,2017,Nature Biotechnology,130,10.1038/nbt.3947,Japan;Netherlands,Article,Wako;Amsterdam,0,Journal,2-s2.0-85028474852
Liu Q.,,Identification of active miRNA promoters from nuclear run-on RNA sequencing,2017,Nucleic Acids Research,11,10.1093/nar/gkx318,United States,Article,Nashville,1,Journal,2-s2.0-85026441652
Rupaimoole R.,,MicroRNA therapeutics: Towards a new era for the management of cancer and other diseases,2017,Nature Reviews Drug Discovery,1320,10.1038/nrd.2016.246,United States,Review,Boston,0,Journal,2-s2.0-85013059434
Zhou K.,,ChIPBase v2.0: Decoding transcriptional regulatory networks of non-coding RNAs and protein-coding genes from ChIP-seq data,2017,Nucleic Acids Research,85,10.1093/nar/gkw965,China,Article,Guangzhou,1,Journal,2-s2.0-85016119895
Hua X.,,Identifying cell-specific microRNA transcriptional start sites,2016,Bioinformatics,10,10.1093/bioinformatics/btw171,China;Germany,Article,Nanjing;Gottingen,0,Journal,2-s2.0-84983284273
Georgakilas G.,,DIANA-miRGen v3.0: Accurate characterization of microRNA promoters and their regulators,2016,Nucleic Acids Research,25,10.1093/nar/gkv1254,Greece;Greece;Greece,Article,Athens;Volos;Athens,1,Journal,2-s2.0-84976872185
Li P.,,Identification of potential biomarkers to differentially diagnose solid pseudopapillary tumors and pancreatic malignancies via a gene regulatory network,2015,Journal of Translational Medicine,14,10.1186/s12967-015-0718-3,China,Article,Nanjing,1,Journal,2-s2.0-84947422022
Zhang Y.C.,,The NF-κB p65/miR-23a-27a-24 cluster is a target for leukemia treatment,2015,Oncotarget,17,10.18632/oncotarget.5591,China,Article,Shanghai,1,Journal,2-s2.0-84946020560
Issler O.,,Determining the role of microRNAs in psychiatric disorders,2015,Nature Reviews Neuroscience,146,10.1038/nrn3879,Israel;Germany,Review,Rehovot;Munich,0,Journal,2-s2.0-84925448484
Trionfini P.,,MicroRNAs in kidney physiology and disease,2015,Nature Reviews Nephrology,185,10.1038/nrneph.2014.202,Italy,Review,Milan,0,Journal,2-s2.0-84924908396
