Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Wang K.,,MDGA2 is a novel tumour suppressor cooperating with DMAP1 in gastric cancer and is associated with disease outcome,2016,Gut,30,10.1136/gutjnl-2015-309276,Hong Kong,Article,,1,Journal,2-s2.0-84938118413
Constanza Camargo M.,,Improved survival of gastric cancer with tumour Epstein-Barr virus positivity: An international pooled analysis,2014,Gut,164,10.1136/gutjnl-2013-304531,United States,Article,Bethesda,0,Journal,2-s2.0-84891738417
Jean C.,,Inhibition of endothelial FAK activity prevents tumor metastasis by enhancing barrier function,2014,Journal of Cell Biology,96,10.1083/jcb.201307067,United States,Article,San Diego,1,Journal,2-s2.0-84892894930
Li W.,,SBF-1 exerts strong anticervical cancer effect through inducing endoplasmic reticulum stress-associated cell death via targeting sarco/endoplasmic reticulum Ca<sup>2+</sup>-ATPase 2,2014,Cell Death and Disease,19,10.1038/cddis.2014.538,China,Article,Nanjing,1,Journal,2-s2.0-84927941349
Sulzmaier F.,,FAK in cancer: Mechanistic findings and clinical applications,2014,Nature Reviews Cancer,553,10.1038/nrc3792,United States,Review,San Diego,0,Journal,2-s2.0-84906935511
Wang S.,,Zinc-finger protein 545 is a novel tumour suppressor that acts by inhibiting ribosomal RNA transcription in gastric cancer,2013,Gut,36,10.1136/gutjnl-2011-301776,Hong Kong,Article,Shatin,0,Journal,2-s2.0-84876918167
Konstantinidou G.,,RHOA-FAK is a required signaling axis for the maintenance of KRAS-driven lung adenocarcinomas,2013,Cancer Discovery,67,10.1158/2159-8290.CD-12-0388,United States,Article,Dallas,1,Journal,2-s2.0-84877666085
Bury M.,,Ophiobolin A induces paraptosis-like cell death in human glioblastoma cells by decreasing BKCa channel activity,2013,Cell Death and Disease,84,10.1038/cddis.2013.85,Belgium,Article,Brussels,1,Journal,2-s2.0-84875907848
Chen J.,,Sonic hedgehog signaling pathway induces cell migration and invasion through focal adhesion kinase/AKT signaling-mediated activation of matrix metalloproteinase (MMP)-2 and MMP-9 in liver cancer,2013,Carcinogenesis,106,10.1093/carcin/bgs274,China,Article,Guangzhou,1,Journal,2-s2.0-84872149479
Marabita F.,,An evaluation of analysis pipelines for DNA methylation profiling using the illumina humanmethylation450 BeadChip platform,2013,Epigenetics,134,10.4161/epi.24008,Sweden,Article,Stockholm,1,Journal,2-s2.0-84875737335
