Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Chen F.,,"Effect of microRNA-34a in cell cycle, differentiation, and apoptosis: A review",2012,Journal of Biochemical and Molecular Toxicology,134,10.1002/jbt.20412,China,Review,Hangzhou,0,Journal,2-s2.0-84857624291
Chen J.,,miR-124 function during Ciona intestinalis neuronal development includes extensive interaction with the Notch signaling pathway,2011,Development,36,10.1242/dev.068049,United States,Article,San Diego,1,Journal,2-s2.0-80054912861
Choi Y.,,MiR-34 miRNAs provide a barrier for somatic cell reprogramming,2011,Nature Cell Biology,278,10.1038/ncb2366,United States,Article,Berkeley,0,Journal,2-s2.0-80455149978
de Antonellis P.,,MiR-34a targeting of notch ligand delta-like 1 impairs CD15 <sup>+</sup>/CD133 <sup>+</sup> tumor-propagating cells and supports neural differentiation in medulloblastoma,2011,PLoS ONE,113,10.1371/journal.pone.0024584,Italy,Article,Naples,1,Journal,2-s2.0-80052632447
Nalls D.,,Targeting epigenetic regulation of mir-34a for treatment of pancreatic cancer by inhibition of pancreatic cancer stem cells,2011,PLoS ONE,192,10.1371/journal.pone.0024099,United States,Article,Kansas City,1,Journal,2-s2.0-80052316514
Purow B.,,The elephant in the room: Do microRNA-based therapies have a realistic chance of succeeding for brain tumors such as glioblastoma?,2011,Journal of Neuro-Oncology,30,10.1007/s11060-010-0449-5,United States,Review,Charlottesville,0,Journal,2-s2.0-79959808781
Jörnsten R.,,Network modeling of the transcriptional effects of copy number aberrations in glioblastoma,2011,Molecular Systems Biology,66,10.1038/msb.2011.17,Sweden,Article,Gothenburg,1,Journal,2-s2.0-79955562657
Kim T.,,A developmental taxonomy of glioblastoma defined and maintained by microRNAs,2011,Cancer Research,141,10.1158/0008-5472.CAN-10-4117,United States,Article,Boston,1,Journal,2-s2.0-79955514336
Srinivasan S.,,A Ten-microRNA expression signature predicts survival in Glioblastoma,2011,PLoS ONE,144,10.1371/journal.pone.0017438,India,Article,Bengaluru,1,Journal,2-s2.0-79953309923
Wang L.,,An efficient hierarchical generalized linear mixed model for pathway analysis of genome-wide association studies,2011,Bioinformatics,29,10.1093/bioinformatics/btq728,United States,Article,Nashville,1,Journal,2-s2.0-79951966907
Wuchty S.,,Prediction of associations between microRNAs and gene expression in glioma biology,2011,PLoS ONE,60,10.1371/journal.pone.0014681,United States;United States,Article,Bethesda;Bethesda,1,Journal,2-s2.0-79951882529
Chen Q.,,Systematic proteome analysis identities transcription factor YY1 as a direct target of miR-34a,2011,Journal of Proteome Research,67,10.1021/pr1006697,United States,Article,Bethesda,0,Journal,2-s2.0-79955410765
Xu J.,,MiRNA-miRNA synergistic network: Construction via co-regulating functional modules and disease miRNA topological features,2011,Nucleic Acids Research,187,10.1093/nar/gkq832,China,Article,Harbin,1,Journal,2-s2.0-79951570957
Takebe N.,,"Targeting cancer stem cells by inhibiting Wnt, Notch, and Hedgehog pathways",2011,Nature Reviews Clinical Oncology,690,10.1038/nrclinonc.2010.196,United States,Review,Bethesda,0,Journal,2-s2.0-79551600015
Smoot M.,,Cytoscape 2.8: New features for data integration and network visualization,2011,Bioinformatics,2809,10.1093/bioinformatics/btq675,United States;United States,Article,San Diego;San Diego,1,Journal,2-s2.0-79551587720
Forbes S.,,COSMIC: Mining complete cancer genomes in the catalogue of somatic mutations in cancer,2011,Nucleic Acids Research,1612,10.1093/nar/gkq929,United Kingdom,Article,Hinxton,1,Journal,2-s2.0-78651330430
Kozomara A.,,MiRBase: Integrating microRNA annotation and deep-sequencing data,2011,Nucleic Acids Research,2620,10.1093/nar/gkq1027,United Kingdom,Article,Manchester,1,Journal,2-s2.0-78651293534
Sun J.,,A comparative study of cancer proteins in the human protein-protein interaction network,2010,BMC Genomics,62,10.1186/1471-2164-11-S3-S5,United States;United States,Article,Nashville;Nashville,1,Journal,2-s2.0-78649682830
Dong H.,,"Integrated analysis of mutations, miRNA and mRNA expression in glioblastoma",2010,BMC Systems Biology,70,10.1186/1752-0509-4-163,United States;China,Article,Houston;Shanghai,1,Journal,2-s2.0-78649348286
Ladha J.,,Glioblastoma-specific protein interaction network identifies PP1A and CSK21 as connecting molecules between cell cycle-associated genes,2010,Cancer Research,19,10.1158/0008-5472.CAN-10-0819,India,Article,Bengaluru,1,Journal,2-s2.0-77955721752
Pang R.,,MicroRNA-34a suppresses invasion through downregulation of Notch1 and Jagged1 in cervical carcinoma and choriocarcinoma cells,2010,Carcinogenesis,208,10.1093/carcin/bgq066,Hong Kong,Article,Pokfulam,1,Journal,2-s2.0-77953920780
Guessous F.,,microRNA-34a is tumor suppressive in brain tumors and glioma stem cells,2010,Cell Cycle,237,10.4161/cc.9.6.10987,United States,Review,Charlottesville,1,Journal,2-s2.0-77953498262
