Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Anders S.,,HTSeq-A Python framework to work with high-throughput sequencing data,2015,Bioinformatics,6252,10.1093/bioinformatics/btu638,Germany,Article,Heidelberg,1,Journal,2-s2.0-84928987900
Su Z.,,"A comprehensive assessment of RNA-seq accuracy, reproducibility and information content by the Sequencing Quality Control Consortium",2014,Nature Biotechnology,446,10.1038/nbt.2957,United States,Article,Jefferson,0,Journal,2-s2.0-84920550975
Liu G.J.,,Pax5 loss imposes a reversible differentiation block in B-progenitor acute lymphoblastic leukemia,2014,Genes and Development,45,10.1101/gad.240416.114,Australia;Australia,Article,Melbourne;Parkville,1,Journal,2-s2.0-84902504214
Liao Y.,,FeatureCounts: An efficient general purpose program for assigning sequence reads to genomic features,2014,Bioinformatics,3506,10.1093/bioinformatics/btt656,Australia,Article,Melbourne,1,Journal,2-s2.0-84897397058
Law C.W.,,Voom: Precision weights unlock linear model analysis tools for RNA-seq read counts,2014,Genome Biology,1608,10.1186/gb-2014-15-2-r29,Australia;Australia,Article,Melbourne;Parkville,1,Journal,2-s2.0-84896735766
Lun A.,,De novo detection of differentially bound regions for ChIP-seq data using peaks and windows: Controlling error rates correctly,2014,Nucleic Acids Research,41,10.1093/nar/gku351,Australia;Australia,Article,Melbourne;Parkville,1,Journal,2-s2.0-84903210850
Phipson B.,,DiffVar: a new method for detecting differential variability with application to methylation in cancer and aging,2014,Genome biology,42,10.1186/s13059-014-0465-4,,Article,,1,Journal,2-s2.0-84964316090
Petryszak R.,,Expression Atlas update - A database of gene and transcript expression from microarray- and sequencing-based functional genomics experiments,2014,Nucleic Acids Research,214,10.1093/nar/gkt1270,United Kingdom,Article,Cambridge,1,Journal,2-s2.0-84891768855
Tarca A.L.,,"A comparison of gene set analysis methods in terms of sensitivity, prioritization and specificity",2013,PLoS ONE,88,10.1371/journal.pone.0079217,United States;United States,Article,Bethesda;Detroit,1,Journal,2-s2.0-84896716464
Choi J.,,Guide: A desktop application for analysing gene expression data,2013,BMC Genomics,3,10.1186/1471-2164-14-688,Australia;Australia,Article,Melbourne;Parkville,1,Journal,2-s2.0-84884990535
Wu D.,,Gene-expression data integration to squamous cell lung cancer subtypes reveals drug sensitivity,2013,British Journal of Cancer,14,10.1038/bjc.2013.452,Australia;United States,Article,Melbourne;Cambridge,1,Journal,2-s2.0-84884593313
Rapaport F.,,Comprehensive evaluation of differential gene expression analysis methods for RNA-seq data,2013,Genome Biology,385,10.1186/gb-2013-14-9-r95,United States,Article,New York,1,Journal,2-s2.0-84883644707
Wu D.,,The use of miRNA microarrays for the analysis of cancer samples with global miRNA decrease,2013,RNA,40,10.1261/rna.035055.112,Australia;Australia;United States,Article,Melbourne;Melbourne;Cambridge,1,Journal,2-s2.0-84879296979
Smyth G.,,Separate-channel analysis of two-channel microarrays: Recovering inter-spot information,2013,BMC Bioinformatics,20,10.1186/1471-2105-14-165,Australia;Australia,Article,Melbourne;Parkville,1,Journal,2-s2.0-84878658238
Liao Y.,,"The Subread aligner: Fast, accurate and scalable read mapping by seed-and-vote",2013,Nucleic Acids Research,921,10.1093/nar/gkt214,Australia;Australia,Article,Melbourne;Parkville,1,Journal,2-s2.0-84878580738
Wu D.,,Camera: A competitive gene set test accounting for inter-gene correlation,2012,Nucleic Acids Research,258,10.1093/nar/gks461,Australia;Australia;United States,Article,Melbourne;Parkville;Cambridge,1,Journal,2-s2.0-84866911829
Hansen K.,,Removing technical variability in RNA-seq data using conditional quantile normalization,2012,Biostatistics,259,10.1093/biostatistics/kxr054,United States,Article,Baltimore,1,Journal,2-s2.0-84858068675
Caiazzo M.,,Direct generation of functional dopaminergic neurons from mouse and human fibroblasts,2011,Nature,674,10.1038/nature10284,Italy,Letter,Milan,0,Journal,2-s2.0-80051674431
Li B.,,RSEM: Accurate transcript quantification from RNA-Seq data with or without a reference genome,2011,BMC Bioinformatics,6057,10.1186/1471-2105-12-323,United States,Article,Madison,1,Journal,2-s2.0-79961123152
