Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Lamounier P.,,Evaluation of vestibular evoked myogenic potentials (VEMP) and electrocochleography for the diagnosis of Ménière's disease,2017,Brazilian Journal of Otorhinolaryngology,8,10.1016/j.bjorl.2016.04.021,Brazil;Brazil,Article,Brasilia;Goiania,1,Journal,2-s2.0-85003441407
Liu Y.,,Inferring MicroRNA-Disease Associations by Random Walk on a Heterogeneous Network with Multiple Data Sources,2017,IEEE/ACM Transactions on Computational Biology and Bioinformatics,143,10.1109/TCBB.2016.2550432,Australia,Article,Sydney,0,Journal,2-s2.0-85029604507
Zeng X.,,Prediction and validation of disease genes using HeteSim scores,2017,IEEE/ACM Transactions on Computational Biology and Bioinformatics,118,10.1109/TCBB.2016.2520947,China,Article,Xiamen,0,Journal,2-s2.0-85020285837
Chen L.,,An integrated method for the identification of novel genes related to oral cancer,2017,PLoS ONE,22,10.1371/journal.pone.0175185,China;China,Article,Shanghai;Shanghai,1,Journal,2-s2.0-85017181048
Cai Y.,,Identification of Genes Associated with Breast Cancer Metastasis to Bone on a Protein-Protein Interaction Network with a Shortest Path Algorithm,2017,Journal of Proteome Research,19,10.1021/acs.jproteome.6b00950,China,Article,Shanghai,0,Journal,2-s2.0-85011709972
Møller M.,,Innate immune defense in the inner ear – mucines are expressed by the human endolymphatic sac,2017,Journal of Anatomy,6,10.1111/joa.12559,Denmark,Article,Copenhagen,1,Journal,2-s2.0-85000868595
Chen L.,,Analysis of cancer-related lncRNAs using gene ontology and KEGG pathways,2017,Artificial Intelligence in Medicine,47,10.1016/j.artmed.2017.02.001,China;China,Article,Shanghai;Shanghai,0,Journal,2-s2.0-85013040165
Zou Q.,,Pretata: Predicting TATA binding proteins with novel features and dimensionality reduction strategy,2016,BMC Systems Biology,108,10.1186/s12918-016-0353-5,China,Article,Tianjin,1,Journal,2-s2.0-85006925536
Zhang J.,,Identification of novel proliferative diabetic retinopathy related genes on protein–protein interaction network,2016,Neurocomputing,28,10.1016/j.neucom.2015.09.136,China,Article,Shanghai,0,Journal,2-s2.0-84992699568
Chen L.,,OPMSP: A computational method integrating protein interaction and sequence information for the identification of novel putative oncogenes,2016,Protein and Peptide Letters,12,10.2174/0929866523666161021165506,China,Article,Shanghai,0,Journal,2-s2.0-85002909305
Seo Y.,,The change of hippocampal volume and its relevance with inner ear function in Meniere's disease patients,2016,Auris Nasus Larynx,18,10.1016/j.anl.2016.01.006,South Korea,Article,Wonju,0,Journal,2-s2.0-84989811796
Chen L.,,"Identification of compound–protein interactions through the analysis of gene ontology, KEGG enrichment for proteins and molecular fragments of compounds",2016,Molecular Genetics and Genomics,46,10.1007/s00438-016-1240-x,China,Article,Shanghai,0,Journal,2-s2.0-84982190144
Hornibrook J.,,Letters to the Editor,2016,Otology and Neurotology,3,10.1097/MAO.0000000000001206,New Zealand,Letter,Dunedin,0,Journal,2-s2.0-84987853226
