Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Kim S.,,Comprehensive molecular characterization of clinical responses to PD-1 inhibition in metastatic gastric cancer,2018,Nature Medicine,251,10.1038/s41591-018-0101-z,South Korea,Article,Suwon,0,Journal,2-s2.0-85049969565
Shitara K.,,"Pembrolizumab versus paclitaxel for previously treated, advanced gastric or gastro-oesophageal junction cancer (KEYNOTE-061): a randomised, open-label, controlled, phase 3 trial",2018,The Lancet,281,10.1016/S0140-6736(18)31257-1,Japan,Article,Kashiwa,0,Journal,2-s2.0-85048592368
Yu P.,,Association between density of tumor-infiltrating lymphocytes and prognoses of patients with gastric cancer,2018,Medicine (United States),11,10.1097/MD.0000000000011387,China,Review,Nanning,1,Journal,2-s2.0-85049998859
Pagès F.,,International validation of the consensus Immunoscore for the classification of colon cancer: a prognostic and accuracy study,2018,The Lancet,425,10.1016/S0140-6736(18)30789-X,France;France;France;France,Article,Paris;Paris;Paris;Paris,0,Journal,2-s2.0-85046846915
Fuchs C.S.,,Safety and efficacy of pembrolizumab monotherapy in patients with previously treated advanced gastric and gastroesophageal junction cancer: Phase 2 clinical KEYNOTE-059 trial,2018,JAMA Oncology,411,10.1001/jamaoncol.2018.0013,United States,Article,New Haven,1,Journal,2-s2.0-85047499076
Lee C.K.,,Clinical and molecular characteristics associated with survival among patients treated with checkpoint inhibitors for advanced non-small cell lung carcinoma: A systematic review and meta-analysis,2018,JAMA Oncology,141,10.1001/jamaoncol.2017.4427,Australia;Australia,Review,Sydney;Sydney,1,Journal,2-s2.0-85044550461
Harada K.,,Tumor-associated macrophage infiltration is highly associated with PD-L1 expression in gastric adenocarcinoma,2018,Gastric Cancer,29,10.1007/s10120-017-0760-3,United States,Article,Houston,1,Journal,2-s2.0-85027381382
Kang Y.K.,,"Nivolumab in patients with advanced gastric or gastro-oesophageal junction cancer refractory to, or intolerant of, at least two previous chemotherapy regimens (ONO-4538-12, ATTRACTION-2): a randomised, double-blind, placebo-controlled, phase 3 trial",2017,The Lancet,577,10.1016/S0140-6736(17)31827-5,South Korea,Article,Ulsan,0,Journal,2-s2.0-85030626436
Luksza M.,,A neoantigen fitness model predicts tumour response to checkpoint blockade immunotherapy,2017,Nature,196,10.1038/nature24473,United States,Article,Princeton,0,Journal,2-s2.0-85034865728
Balachandran V.P.,,Identification of unique neoantigen qualities in long-term survivors of pancreatic cancer,2017,Nature,291,10.1038/nature24462,United States,Article,New York,0,Journal,2-s2.0-85034815842
Li M.,,Should Nivolumab-Induced Colitis Be Treated by Infliximab?,2017,Clinical Gastroenterology and Hepatology,2,10.1016/j.cgh.2017.05.012,Netherlands,Letter,Rotterdam,1,Journal,2-s2.0-85021082092
Kawazoe A.,,"Clinicopathological features of programmed death ligand 1 expression with tumor-infiltrating lymphocyte, mismatch repair, and Epstein–Barr virus status in a large cohort of gastric cancer patients",2017,Gastric Cancer,89,10.1007/s10120-016-0631-3,Japan;Japan,Article,Tokyo;Kashiwa,1,Journal,2-s2.0-84987648038
Rittmeyer A.,,"Atezolizumab versus docetaxel in patients with previously treated non-small-cell lung cancer (OAK): a phase 3, open-label, multicentre randomised controlled trial",2017,The Lancet,1768,10.1016/S0140-6736(16)32517-X,Germany,Article,Immenhausen,0,Journal,2-s2.0-85008239423
Kelly R.J.,,Immunotherapy for Esophageal and Gastric Cancer,2017,American Society of Clinical Oncology educational book. American Society of Clinical Oncology. Annual Meeting,19,10.14694/EDBK_175231,United States,Review,Baltimore,0,Journal,2-s2.0-85042648691
Gibney G.,,Predictive biomarkers for checkpoint inhibitor-based immunotherapy,2016,The Lancet Oncology,469,10.1016/S1470-2045(16)30406-5,United States,Review,"Washington, D.C.",0,Journal,2-s2.0-85003475383
Reck M.,,Pembrolizumab versus Chemotherapy for PD-L1-Positive Non-Small-Cell Lung Cancer,2016,New England Journal of Medicine,3528,10.1056/NEJMoa1606774,Germany,Article,Grosshansdorf,1,Journal,2-s2.0-84994802263
Chen P.L.,,Analysis of immune signatures in longitudinal tumor samples yields insight into biomarkers of response and mechanisms of resistance to immune checkpoint blockade,2016,Cancer Discovery,328,10.1158/2159-8290.CD-15-1545,United States,Article,Houston,1,Journal,2-s2.0-84982946696
Dong M.,,"Expression and prognostic roles of PIK3CA, JAK2, PD-L1, and PD-L2 in Epstein-Barr virus-associated gastric carcinoma",2016,Human Pathology,36,10.1016/j.humpath.2016.02.007,China,Article,Guangzhou,0,Journal,2-s2.0-84963791928
Muro K.,,"Pembrolizumab for patients with PD-L1-positive advanced gastric cancer (KEYNOTE-012): a multicentre, open-label, phase 1b trial",2016,The Lancet Oncology,511,10.1016/S1470-2045(16)00175-3,Japan,Article,Nagoya,0,Journal,2-s2.0-84964779633
Blank C.,,"The ""cancer immunogram""",2016,Science,323,10.1126/science.aaf2834,Netherlands,Review,Amsterdam,0,Journal,2-s2.0-84966309581
Fehrenbacher L.,,"Atezolizumab versus docetaxel for patients with previously treated non-small-cell lung cancer (POPLAR): A multicentre, open-label, phase 2 randomised controlled trial",2016,The Lancet,1327,10.1016/S0140-6736(16)00587-0,United States,Article,CA,0,Journal,2-s2.0-84962038946
