Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Terada T.,,Primary small cell carcinoma of the ureter: A case report involving immunohistochemical and molecular genetic analyses of KIT and PDGFRA genes,2010,Pathology,29,10.3109/00313020903443018,Japan,Article,Shizuoka,0,Journal,2-s2.0-73649113135
Terada T.,,Primary small cell carcinoma of the mediastinum: A case report with immunohistochemical and molecular genetic analyses of KIT and PDGFRA genes,2009,Medical Oncology,27,10.1007/s12032-008-9116-5,Japan,Article,Shizuoka,0,Journal,2-s2.0-67651040708
Terada T.,,Primary extragastrointestinal stromal tumor of the transverse mesocolon without c-kit mutations but with PDGFRA mutations,2009,Medical Oncology,48,10.1007/s12032-008-9092-9,Japan,Article,Shizuoka,0,Journal,2-s2.0-67651043874
Terada T.,,Autopsy case of primary small cell carcinoma of the urinary bladder: KIT and PDGFRA expression and mutations,2009,Pathology International,32,10.1111/j.1440-1827.2009.02358.x,Japan,Article,Shizuoka,0,Journal,2-s2.0-63849210310
Terada T.,,Mediastinal seminoma with multiple KIT gene mutations,2009,Pathology,31,10.3109/00313020903305852,Japan,Article,Shizuoka,0,Journal,2-s2.0-72749126526
Terada T.,,Gastrointestinal stromal tumor of the uterus: A case report with genetic analyses of c-kit and PDGFRA genes,2009,International Journal of Gynecological Pathology,90,10.1097/PGP.0b013e3181808000,Japan,Article,Shizuoka,0,Journal,2-s2.0-61449165181
Terada T.,,Primary multiple extragastrointestinal stromal tumors of the omentum with different mutations of c-kit gene,2008,World Journal of Gastroenterology,62,10.3748/wjg.14.7256,Japan,Article,Shimizu-Ku Shizuoka,1,Journal,2-s2.0-63449136464
LaPoint R.,,Coexpression of c-kit and bcl-2 in small cell carcinoma and large cell neuroendocrine carcinoma of the lung,2007,Applied Immunohistochemistry and Molecular Morphology,33,10.1097/01.pai.0000213153.41440.7d,United States,Article,Rochester,0,Journal,2-s2.0-37349123161
Koide N.,,Clinicopathologic features and histochemical analyses of proliferative activity and angiogenesis in small cell carcinoma of the esophagus,2007,Journal of Gastroenterology,37,10.1007/s00535-007-2114-0,Japan,Article,Matsumoto,0,Journal,2-s2.0-37549023435
López-Martin A.,,Prognostic value of KIT expression in small cell lung cancer,2007,Lung Cancer,36,10.1016/j.lungcan.2007.01.029,Spain,Article,Madrid,0,Journal,2-s2.0-34247592027
Miettinen M.,,"Gastrointestinal stromal tumors: Review on morphology, molecular pathology, prognosis, and differential diagnosis",2006,Archives of Pathology and Laboratory Medicine,950,,United States,Review,"Washington, D.C.",0,Journal,2-s2.0-33749459756
Dow N.,,Gastrointestinal stromal tumors: Differential diagnosis,2006,Seminars in Diagnostic Pathology,59,10.1053/j.semdp.2006.09.002,United States,Article,"Washington, D.C.",0,Journal,2-s2.0-33750623678
Camps C.,,Analysis of c-kit expression in small cell lung cancer: Prevalence and prognostic implications,2006,Lung Cancer,27,10.1016/j.lungcan.2006.02.003,Spain,Article,Valencia,0,Journal,2-s2.0-33646384917
Mojica W.,,CD117+ small cell lung cancer lacks the asp 816→val point mutation in exon 17,2005,Histopathology,18,10.1111/j.1365-2559.2005.02259.x,United States,Article,Buffalo,0,Journal,2-s2.0-27744596973
Miettinen M.,,"KIT (CD117): A review on expression in normal and neoplastic tissues, and mutations and their clinicopathologic correlation",2005,Applied Immunohistochemistry and Molecular Morphology,373,10.1097/01.pai.0000173054.83414.22,United States,Review,"Washington, D.C.",0,Journal,2-s2.0-23944452835
Terada T.,,Primary clear cell adenocarcinoma of the peritoneum,2005,Tohoku Journal of Experimental Medicine,171,10.1620/tjem.206.271,Japan,Article,Shizuoka,1,Journal,2-s2.0-21244450372
Sihto H.,,KIT and platelet-derived growth factor receptor alpha tyrosine kinase gene mutations and KIT amplifications in human solid tumors,2005,Journal of Clinical Oncology,188,10.1200/JCO.2005.02.093,Finland,Article,Helsinki,0,Journal,2-s2.0-16644381251
Boldrini L.,,Expression and mutational status of c-kit in small-cell lung cancer: Prognostic relevance,2004,Clinical Cancer Research,87,10.1158/1078-0432.CCR-03-0664,Italy,Article,Pisa,1,Journal,2-s2.0-3042579880
Rossi G.,,Kit Expression in Small Cell Carcinomas of the Lung: Effects of Chemotherapy,2003,Modern Pathology,49,10.1097/01.MP.0000089780.30006.DE,Italy,Article,Modena,1,Journal,2-s2.0-10744228657
Burger H.,,Lack of c-kit exon 11 activating mutations in c-KIT/CD117-positive SCLC tumour specimens,2003,European Journal of Cancer,67,10.1016/S0959-8049(03)00026-1,Netherlands,Article,Rotterdam,0,Journal,2-s2.0-0344089284
Micke P.,,Characterization of c-kit expression in small cell lung cancer: Prognostic and therapeutic implications,2003,Clinical Cancer Research,136,,Germany,Article,Mainz,0,Journal,2-s2.0-0037236975
Terada T.,,Minute mixed ductal-endocrine carcinoma of the pancreas with predominant intraductal growth,2002,Pathology International,234,10.1046/j.1440-1827.2002.01416.x,Japan,Article,Shizuoka,0,Journal,2-s2.0-0036459389
Naeem M.,,Analysis of c-kit protein expression in small-cell lung carcinoma and its implication for prognosis,2002,Human Pathology,88,10.1053/hupa.2002.129199,United States,Article,Maywood,0,Journal,2-s2.0-0036912115
