Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Levran O.,,Drug addiction and stress-response genetic variability: Association study in African Americans,2014,Annals of Human Genetics,42,10.1111/ahg.12064,United States,Article,New York,0,Journal,2-s2.0-84902657378
Levine D.M.,,A genome-wide association study identifies new susceptibility loci for esophageal adenocarcinoma and Barrett's esophagus,2013,Nature Genetics,128,10.1038/ng.2796,United States,Article,Seattle,0,Journal,2-s2.0-84888320412
Ek W.E.,,"Germline genetic contributions to risk for esophageal adenocarcinoma, barrett's esophagus, and gastroesophageal reflux",2013,Journal of the National Cancer Institute,64,10.1093/jnci/djt303,Australia;United States,Article,Brisbane;Seattle,1,Journal,2-s2.0-84890476691
Sukocheva O.,,Effect of estrogen on growth and apoptosis in esophageal adenocarcinoma cells,2013,Diseases of the Esophagus,32,10.1111/dote.12000,Australia,Article,Adelaide,0,Journal,2-s2.0-84881554297
Kim J.,,Sequence variants in oxytocin pathway genes and preterm birth: A candidate gene association study,2013,BMC Medical Genetics,25,10.1186/1471-2350-14-77,United States,Article,Iowa City,1,Journal,2-s2.0-84880874828
Lagergren J.,,Recent developments in esophageal adenocarcinoma,2013,CA Cancer Journal for Clinicians,172,10.3322/caac.21185,Sweden;United Kingdom,Article,Stockholm;London,1,Journal,2-s2.0-84879752910
Alexandropoulou K.,,Temporal trends of Barrett's oesophagus and gastro-oesophageal reflux and related oesophageal cancer over a 10-year period in England and Wales and associated proton pump inhibitor and H2RA prescriptions: A GPRD study,2013,European Journal of Gastroenterology and Hepatology,21,10.1097/MEG.0b013e3283595086,United Kingdom,Article,London,0,Journal,2-s2.0-84870936814
Edgren G.,,A global assessment of the oesophageal adenocarcinoma epidemic,2013,Gut,177,10.1136/gutjnl-2012-302412,United States;Sweden,Article,Boston;Stockholm,0,Journal,2-s2.0-84877689938
Stankova T.,,Sexually dimorphic effects of oxytocin receptor gene (OXTR) variants on Harm Avoidance,2012,Biology of Sex Differences,19,10.1186/2042-6410-3-17,Germany,Article,Regensburg,1,Journal,2-s2.0-84878995088
Konda V.,,Endotherapy for Barrett's esophagus,2012,American Journal of Gastroenterology,16,10.1038/ajg.2012.70,United States,Review,Chicago,0,Journal,2-s2.0-84861916111
Johansson A.,,Alcohol and aggressive behavior in men-moderating effects of oxytocin receptor gene (OXTR) polymorphisms,2012,"Genes, Brain and Behavior",40,10.1111/j.1601-183X.2011.00744.x,Finland,Article,Abo,0,Journal,2-s2.0-84856338419
Walum H.,,Variation in the oxytocin receptor gene is associated with pair-bonding and social behavior,2012,Biological Psychiatry,139,10.1016/j.biopsych.2011.09.002,Sweden,Article,Stockholm,0,Journal,2-s2.0-84858754212
Thomas C.,,The different roles of ER subtypes in cancer biology and therapy,2011,Nature Reviews Cancer,407,10.1038/nrc3093,United States,Review,Houston,0,Journal,2-s2.0-79960832381
Bodelon C.,,Hormonal factors and risks of esophageal squamous cell carcinoma and adenocarcinoma in postmenopausal women,2011,Cancer Prevention Research,33,10.1158/1940-6207.CAPR-10-0389,United States;United States,Article,Seattle;Seattle,1,Journal,2-s2.0-79957828145
Nilsson S.,,Estrogen receptors: Therapies targeted to receptor subtypes,2011,Clinical Pharmacology and Therapeutics,209,10.1038/clpt.2010.226,Sweden,Article,Huddinge,0,Journal,2-s2.0-78650446029
Rubenstein J.,,Meta-analysis: The association of oesophageal adenocarcinoma with symptoms of gastro-oesophageal reflux,2010,Alimentary Pharmacology and Therapeutics,124,10.1111/j.1365-2036.2010.04471.x,United States;United States,Article,Ann Arbor;,1,Journal,2-s2.0-78249263541
Viero C.,,Oxytocin: Crossing the bridge between basic science and pharmacotherapy,2010,CNS Neuroscience and Therapeutics,159,10.1111/j.1755-5949.2010.00185.x,United Kingdom,Review,Cardiff,1,Journal,2-s2.0-77956403267
Gouin J.,,"Marital behavior, oxytocin, vasopressin, and wound healing",2010,Psychoneuroendocrinology,142,10.1016/j.psyneuen.2010.01.009,United States;United States,Article,Columbus;Columbus,0,Journal,2-s2.0-77954955273
Liu J.Z.,,A versatile gene-based test for genome-wide association studies,2010,American Journal of Human Genetics,551,10.1016/j.ajhg.2010.06.009,Australia,Article,Brisbane,1,Journal,2-s2.0-77955064853
Cronin-Fenton D.P.,,Reproductive and sex hormonal factors and oesophageal and gastric junction adenocarcinoma: A pooled analysis,2010,European Journal of Cancer,54,10.1016/j.ejca.2010.03.032,Denmark,Article,Aarhus,0,Journal,2-s2.0-77954216286
Rutegård M.,,Sex differences in the incidence of gastrointestinal adenocarcinoma in Sweden 1970-2006,2010,European Journal of Cancer,33,10.1016/j.ejca.2010.01.029,Sweden,Article,Stockholm,0,Journal,2-s2.0-77949492235
Velasco J.,,Haplotypes of intron 4 of the estrogen receptor alpha gene and hip fractures: A replication study in Caucasians,2010,BMC Medical Genetics,4,10.1186/1471-2350-11-16,Spain,Article,Santander,1,Journal,2-s2.0-77649283511
Grover S.,,Genetic variability in estrogen disposition: Potential clinical implications for neuropsychiatric disorders,2010,"American Journal of Medical Genetics, Part B: Neuropsychiatric Genetics",9,10.1002/ajmg.b.31119,India,Review,New Delhi,0,Journal,2-s2.0-78851470248
Taylor J.B.,,Meta-analyses of the effect of symptoms of gastroesophageal reflux on the risk of barrett's esophagus,2010,American Journal of Gastroenterology,84,10.1038/ajg.2010.194,United States,Review,Ann Arbor,0,Journal,2-s2.0-77955418348
Chandanos E.,,The mystery of male dominance in oesophageal cancer and the potential protective role of oestrogen,2009,European Journal of Cancer,38,10.1016/j.ejca.2009.09.001,Sweden,Article,Stockholm,0,Journal,2-s2.0-70450162820
Dunning A.M.,,Association of ESR1 gene tagging SNPs with breast cancer risk,2009,Human Molecular Genetics,71,10.1093/hmg/ddn429,United Kingdom;United Kingdom,Article,Cambridge;Cambridge,1,Journal,2-s2.0-61849132987
Derakhshan M.H.,,Oesophageal and gastric intestinal-type adenocarcinomas show the same male predominance due to a 17 year delayed development in females,2009,Gut,104,10.1136/gut.2008.161331,United Kingdom,Article,Glasgow,0,Journal,2-s2.0-58249085433
Keene K.L.,,Comprehensive evaluation of the estrogen receptor α gene reveals further evidence for association with type 2 diabetes enriched for nephropathy in an African American population,2008,Human Genetics,23,10.1007/s00439-008-0482-z,United States,Article,Winston Salem,0,Journal,2-s2.0-42149117416
Dahlgren A.,,Association of the estrogen receptor 1 (ESR1) gene with body height in adult males from two Swedish population cohorts,2008,PLoS ONE,13,10.1371/journal.pone.0001807,Sweden,Article,Uppsala,1,Journal,2-s2.0-46349097038
Whittington K.,,The effect of oxytocin on cell proliferation in the human prostate is modulated by gonadal steroids: implications for benign prostatic hyperplasia and carcinoma of the prostate,2007,Prostate,31,10.1002/pros.20612,United Kingdom,Article,Bristol,0,Journal,2-s2.0-34250854026
Burton P.R.,,"Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls",2007,Nature,7087,10.1038/nature05911,United Kingdom,Article,Leicester,1,Journal,2-s2.0-84969213492
Jin D.,,CD38 is critical for social behaviour by regulating oxytocin secretion,2007,Nature,425,10.1038/nature05526,Japan,Article,Kanazawa,0,Journal,2-s2.0-33847398002
Tobias J.H.,,Effect of an estrogen receptor-α intron 4 polymorphism on fat mass in 11-year-old children,2007,Journal of Clinical Endocrinology and Metabolism,16,10.1210/jc.2006-2447,United Kingdom;United Kingdom,Article,Bristol;Bristol,1,Journal,2-s2.0-34347261756
Schuit S.,,Estrogen receptor alpha gene polymorphisms are associated with estradiol levels in postmenopausal women,2005,European Journal of Endocrinology,94,10.1530/eje.1.01973,Netherlands,Article,Rotterdam,1,Journal,2-s2.0-23844529942
