Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Lappalainen T.,,Transcriptome and genome sequencing uncovers functional variation in humans,2013,Nature,921,10.1038/nature12531,Switzerland;Switzerland;Switzerland,Article,Geneva;Geneva;Geneva,0,Journal,2-s2.0-84885645853
Ivanov M.,,"Ontogeny, distribution and potential roles of 5-hydroxymethylcytosine in human liver function",2013,Genome Biology,44,10.1186/gb-2013-14-8-r83,Sweden,Article,Stockholm,1,Journal,2-s2.0-84883156126
Ziller M.J.,,Charting a dynamic DNA methylation landscape of the human genome,2013,Nature,725,10.1038/nature12433,United States;United States;United States,Article,Cambridge;Cambridge;Cambridge,0,Journal,2-s2.0-84882884517
Gutierrez-Arcelus M.,,Passive and active DNA methylation and the interplay with genetic variation in gene regulation,2013,eLife,217,10.7554/eLife.00523,Switzerland;Switzerland,Article,Geneva;Geneva,1,Journal,2-s2.0-84879055641
Flicek P.,,Ensembl 2013,2013,Nucleic Acids Research,743,10.1093/nar/gks1236,United Kingdom;United Kingdom,Article,Cambridge;Hinxton,1,Journal,2-s2.0-84875391572
Altshuler D.M.,,"An integrated map of genetic variation from 1,092 human genomes",2012,Nature,4828,10.1038/nature11632,United States;United States;United States,Article,Boston;Boston;Cambridge,1,Journal,2-s2.0-84975795680
Lee Y.,,Variants Affecting Exon Skipping Contribute to Complex Traits,2012,PLoS Genetics,40,10.1371/journal.pgen.1002998,United States,Article,Chicago,1,Journal,2-s2.0-84868120556
Grundberg E.,,Mapping cis-and trans-regulatory effects across multiple tissues in twins,2012,Nature Genetics,465,10.1038/ng.2394,United Kingdom;United Kingdom,Article,London;Hinxton,0,Journal,2-s2.0-84866871814
Thurman R.E.,,The accessible chromatin landscape of the human genome,2012,Nature,1444,10.1038/nature11232,United States,Article,Seattle,1,Journal,2-s2.0-84865755978
Dunham I.,,An integrated encyclopedia of DNA elements in the human genome,2012,Nature,8342,10.1038/nature11247,United Kingdom,Article,London,1,Journal,2-s2.0-84865790047
Jones P.,,"Functions of DNA methylation: Islands, start sites, gene bodies and beyond",2012,Nature Reviews Genetics,2725,10.1038/nrg3230,United States,Review,Los Angeles,0,Journal,2-s2.0-84863986133
Fu J.,,Unraveling the regulatory mechanisms underlying tissue-dependent genetic variation of gene expression,2012,PLoS Genetics,143,10.1371/journal.pgen.1002431,Netherlands,Article,Groningen,1,Journal,2-s2.0-84857487802
Stadler M.,,DNA-binding factors shape the mouse methylome at distal regulatory regions,2011,Nature,784,10.1038/nature10716,Switzerland;Switzerland,Article,Geneva;Basel,0,Journal,2-s2.0-84355163093
Shukla S.,,CTCF-promoted RNA polymerase II pausing links DNA methylation to splicing,2011,Nature,576,10.1038/nature10442,United States,Article,Frederick,0,Journal,2-s2.0-80455176999
Lappalainen T.,,Epistatic selection between coding and regulatory variation in human evolution and disease,2011,American Journal of Human Genetics,51,10.1016/j.ajhg.2011.08.004,Switzerland,Article,Geneva,1,Journal,2-s2.0-80052731734
Gertz J.,,Analysis of dna methylation in a three-generation family reveals widespread genetic influence on epigenetic regulation,2011,PLoS Genetics,202,10.1371/journal.pgen.1002228,United States,Article,Huntsville,1,Journal,2-s2.0-80052306947
Rakyan V.K.,,Epigenome-wide association studies for common human diseases,2011,Nature Reviews Genetics,744,10.1038/nrg3000,United Kingdom,Review,London,0,Journal,2-s2.0-79960556965
Ernst J.,,Mapping and analysis of chromatin state dynamics in nine human cell types,2011,Nature,1768,10.1038/nature09906,United States;United States,Article,Cambridge;Cambridge,0,Journal,2-s2.0-79955583542
Lalonde E.,,RNA sequencing reveals the role of splicing polymorphisms in regulating human gene expression,2011,Genome Research,84,10.1101/gr.111211.110,Canada,Article,Montreal,1,Journal,2-s2.0-79953303842
Nica A.C.,,The architecture of gene regulatory variation across multiple human tissues: The muTHER study,2011,PLoS Genetics,306,10.1371/journal.pgen.1002003,Switzerland;United Kingdom,Article,Geneva;Hinxton,1,Journal,2-s2.0-79952256739
Bell J.,,DNA methylation patterns associate with genetic and gene expression variation in HapMap cell lines,2011,Genome Biology,303,10.1186/gb-2011-12-1-r10,United Kingdom;United States,Article,Oxford;Chicago,1,Journal,2-s2.0-78651552406
Ernst J.,,Discovery and characterization of chromatin states for systematic annotation of the human genome,2010,Nature Biotechnology,642,10.1038/nbt.1662,United States;United States,Article,Cambridge;Cambridge,0,Journal,2-s2.0-78650747491
Maunakea A.,,Conserved role of intragenic DNA methylation in regulating alternative promoters,2010,Nature,1048,10.1038/nature09165,United States;United States,Article,San Francisco;Bethesda,0,Journal,2-s2.0-77954504873
McLaren W.,,Deriving the consequences of genomic variants with the Ensembl API and SNP Effect Predictor,2010,Bioinformatics,1051,10.1093/bioinformatics/btq330,United Kingdom,Article,Cambridge,1,Journal,2-s2.0-77955405475
Gibbs J.R.,,Abundant quantitative trait loci exist for DNA methylation and gene expression in Human Brain,2010,PLoS Genetics,534,10.1371/journal.pgen.1000952,United Kingdom;United States,Article,London;Bethesda,1,Journal,2-s2.0-77953223693
Nica A.,,Candidate causal regulatory effects by integration of expression QTLs with complex trait genetic associations,2010,PLoS Genetics,261,10.1371/journal.pgen.1000895,Switzerland;United Kingdom,Article,Geneva;Hinxton,1,Journal,2-s2.0-77952367694
Montgomery S.,,Transcriptome genetics using second generation sequencing in a Caucasian population,2010,Nature,608,10.1038/nature08903,Switzerland;United Kingdom,Article,Geneva;Hinxton,0,Journal,2-s2.0-77950458649
