Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Lü L.,,The H-index of a network node and its relation to degree and coreness,2016,Nature Communications,220,10.1038/ncomms10168,China,Article,Hangzhou,1,Journal,2-s2.0-84954349791
Sheikhahmadi A.,,Improving detection of influential nodes in complex networks,2015,Physica A: Statistical Mechanics and its Applications,47,10.1016/j.physa.2015.04.035,Iran,Article,Isfahan,0,Journal,2-s2.0-84937604656
Li Q.,,Identifying influential spreaders by weighted LeaderRank,2014,Physica A: Statistical Mechanics and its Applications,139,10.1016/j.physa.2014.02.041,China;China;China,Article,Guilin;Chengdu;Beijing,0,Journal,2-s2.0-84896305205
Gao S.,,Ranking the spreading ability of nodes in complex networks based on local structure,2014,Physica A: Statistical Mechanics and its Applications,95,10.1016/j.physa.2014.02.032,China,Article,Jinan,0,Journal,2-s2.0-84897726218
Bae J.,,Identifying and ranking influential spreaders in complex networks by neighborhood coreness,2014,Physica A: Statistical Mechanics and its Applications,169,10.1016/j.physa.2013.10.047,South Korea,Article,Daegu,0,Journal,2-s2.0-84889888532
Gao C.,,A modified evidential methodology of identifying influential nodes in weighted networks,2013,Physica A: Statistical Mechanics and its Applications,93,10.1016/j.physa.2013.06.059,China,Article,Chongqing,0,Journal,2-s2.0-84882894903
Chen D.B.,,Identifying influential nodes in large-scale directed networks: The role of clustering,2013,PLoS ONE,158,10.1371/journal.pone.0077455,Switzerland;China,Article,Fribourg;Chengdu,1,Journal,2-s2.0-84896285267
Wei D.,,Identifying influential nodes in weighted networks based on evidence theory,2013,Physica A: Statistical Mechanics and its Applications,160,10.1016/j.physa.2013.01.054,China;China,Article,Chongqing;Enshi,0,Journal,2-s2.0-84875218657
Basaras P.,,"Detecting influential spreaders in complex, dynamic networks",2013,Computer,71,10.1109/MC.2013.75,Greece,Article,Volos,0,Trade Journal,2-s2.0-84876105204
Probst F.,,Who will lead and who will follow: Identifying influential users in online social networks: A critical review and future research directions,2013,Business and Information Systems Engineering,78,10.1007/s12599-013-0263-7,Germany,Article,Augsburg,0,Journal,2-s2.0-85027927558
Heidemann J.,,Online social networks: A survey of a global phenomenon,2012,Computer Networks,175,10.1016/j.comnet.2012.08.009,Germany,Article,Regensburg,0,Journal,2-s2.0-84870433973
Brin S.,,Reprint of: The anatomy of a large-scale hypertextual web search engine,2012,Computer Networks,477,10.1016/j.comnet.2012.10.007,United States,Article,Palo Alto,0,Journal,2-s2.0-84870444130
Dinh T.,,"Cheap, easy, and massively effective viral marketing in social networks: Truth or fiction?",2012,HT'12 - Proceedings of 23rd ACM Conference on Hypertext and Social Media,36,10.1145/2309996.2310024,United States,Conference Paper,Gainesville,0,Conference Proceeding,2-s2.0-84864035554
Chen D.,,Identifying influential nodes in complex networks,2012,Physica A: Statistical Mechanics and its Applications,594,10.1016/j.physa.2011.09.017,China,Article,Chengdu,0,Journal,2-s2.0-84655175098
Coscia M.,,A classification for community discovery methods in complex networks,2011,Statistical Analysis and Data Mining,190,10.1002/sam.10133,Italy;Italy;United States,Review,Pisa;Pisa;Boston,0,Journal,2-s2.0-80053078116
Lü L.,,"Leaders in social networks, the delicious case",2011,PLoS ONE,437,10.1371/journal.pone.0021202,Switzerland;China;China,Article,Fribourg;Shanghai;Chengdu,1,Journal,2-s2.0-79959575935
Heidemann J.,,Identifying key users in online social networks: A pagerank based approach,2010,ICIS 2010 Proceedings - Thirty First International Conference on Information Systems,64,,Germany,Conference Paper,Augsburg,0,Conference Proceeding,2-s2.0-84870973609
Castellano C.,,Thresholds for epidemic spreading in networks,2010,Physical Review Letters,370,10.1103/PhysRevLett.105.218701,Italy,Article,Rome,0,Journal,2-s2.0-78349292558
Kitsak M.,,Identification of influential spreaders in complex networks,2010,Nature Physics,1473,10.1038/nphys1746,United States;United States,Article,San Diego;Boston,1,Journal,2-s2.0-78149283685
Blondel V.D.,,Fast unfolding of communities in large networks,2008,Journal of Statistical Mechanics: Theory and Experiment,7102,10.1088/1742-5468/2008/10/P10008,Belgium,Article,Louvain-la-Neuve,0,Journal,2-s2.0-56349094785
Kimura M.,,Tractable models for information diffusion in social networks,2006,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),259,10.1007/11871637_27,Japan,Conference Paper,Kyoto,1,Book Series,2-s2.0-33750335820
Kempe D.,,Influential nodes in a diffusion model for social networks,2005,Lecture Notes in Computer Science,528,10.1007/11523468_91,United States,Conference Paper,Los Angeles,0,Conference Proceeding,2-s2.0-26444526647
Newman M.E.J.,,Spread of epidemic disease on networks,2002,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",1841,10.1103/PhysRevE.66.016128,United States;United States,Article,Santa Fe;Ann Arbor,1,Journal,2-s2.0-41349106348
Bonacich P.,,Eigenvector-like measures of centrality for asymmetric relations,2001,Social Networks,512,10.1016/S0378-8733(01)00038-7,United States,Article,Los Angeles,0,Journal,2-s2.0-0042761757
Albert R.,,Error and attack tolerance of complex networks,2000,Nature,5597,10.1038/35019019,United States,Article,Notre Dame,0,Journal,2-s2.0-0034721164
Freeman L.,,Centrality in social networks conceptual clarification,1979,Social Networks,8414,10.1016/0378-8733(78)90021-7,United States,Article,Bethlehem,0,Journal,2-s2.0-33750177351
Sabidussi G.,,The centrality index of a graph,1966,Psychometrika,1175,10.1007/BF02289527,Canada,Article,Hamilton,0,Journal,2-s2.0-0013987194
