Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Kretzschmar M.,,Modelling the spread of HIV in social networks of injecting drug users,1998,AIDS,64,10.1097/00002030-199807000-00017,Netherlands;Germany,Article,Bilthoven;Tubingen,0,Journal,2-s2.0-0032492958
Rothenberg R.,,Using social network and ethnographic tools to evaluate syphilis transmission,1998,Sexually Transmitted Diseases,151,10.1097/00007435-199803000-00009,United States,Article,Atlanta,0,Journal,2-s2.0-0031929724
Iannelli M.,,The HIV/AIDS epidemics among drug injectors: A study of contact structure through a mathematical model,1997,Mathematical Biosciences,12,10.1016/S0025-5564(96)00137-X,Italy,Article,Trento,0,Journal,2-s2.0-0031020092
Friedman S.R.,,Sociometric risk networks and risk for HIV infection,1997,American Journal of Public Health,244,10.2105/AJPH.87.8.1289,United States,Article,New York,1,Journal,2-s2.0-0030741420
Kretzschmar M.,,A network modelling approach for assessing the efficiency of prevention strategies,1995,The Journal of Mathematical Sociology,4,10.1080/0022250X.1995.9990169,Netherlands,Article,Bilthoven,0,Journal,2-s2.0-84937290323
Rothenberg R.,,Choosing a centrality measure: Epidemiologic correlates in the Colorado Springs study of social networks,1995,Social Networks,83,10.1016/0378-8733(95)00267-R,United States,Article,Atlanta,0,Journal,2-s2.0-0000074275
Altmann M.,,Network analytic methods for epidemiological risk assessment,1994,Statistics in Medicine,14,10.1002/sim.4780130107,United States,Article,Minneapolis,0,Journal,2-s2.0-0028158812
Klovdahl A.,,Social networks and infectious disease: The Colorado Springs study,1994,Social Science and Medicine,223,10.1016/0277-9536(94)90302-6,Australia,Article,Canberra,0,Journal,2-s2.0-0028366512
Altmann M.,,Reinterpreting network measures for models of disease transmission,1993,Social Networks,43,10.1016/0378-8733(93)90019-H,United States,Article,Minneapolis,0,Journal,2-s2.0-0027562122
Boily M.,,Sexual contact patterns between men and women and the spread of HIV-1 in urban centres in Africa,1991,Mathematical Medicine and Biology,38,10.1093/imammb/8.4.221,United Kingdom,Article,London,0,Journal,2-s2.0-77957179823
Anderson R.,,The spread of HIV-1 in Africa: Sexual contact patterns and the predicted demographic impact of AIDS,1991,Nature,250,10.1038/352581a0,United Kingdom,Review,London,0,Journal,2-s2.0-0025919641
Anderson R.,,The significance of sexual partner contact networks for the transmission dynamics of hiv,1990,Journal of Acquired Immune Deficiency Syndromes,133,,United Kingdom,Article,London,0,Journal,2-s2.0-0025246184
ANDERSON R.,,The Influence of Different Sexual‐Contact Patterns between Age Classes on the Predicted Demographic Impact of AIDS in Developing Countries,1989,Annals of the New York Academy of Sciences,37,10.1111/j.1749-6632.1989.tb27374.x,United Kingdom,Article,London,0,Book Series,2-s2.0-0024954014
Anderson R.,,The transmission dynamics of the human immunodeficiency virus type 1 in the male homosexual community in the United Kingdom: the influence of changes in sexual behaviour.,1989,"Philosophical transactions of the Royal Society of London. Series B, Biological sciences",56,10.1098/rstb.1989.0074,United Kingdom,Article,London,0,Journal,2-s2.0-0024962367
Gupta S.,,Networks of sexual contacts: Implications for the pattern of spread of HIV,1989,AIDS,214,10.1097/00002030-198912000-00005,United Kingdom,Article,London,0,Journal,2-s2.0-0024817947
Stephenson K.,,Rethinking centrality: Methods and examples,1989,Social Networks,515,10.1016/0378-8733(89)90016-6,United States,Article,Cambridge,0,Journal,2-s2.0-45249126392
Dietz K.,,On the transmission dynamics of HIV,1988,Mathematical Biosciences,81,10.1016/0025-5564(88)90077-6,Germany,Article,Tubingen,0,Journal,2-s2.0-0023690558
Nokes D.,,The use of mathematical models in the epidemiological study of infectious diseases and in the design of mass immunization programmes,1988,Epidemiology and Infection,98,10.1017/S0950268800029186,United Kingdom,Article,London,0,Journal,2-s2.0-0023683463
Donninger C.,,The distribution of centrality in social networks,1986,Social Networks,12,10.1016/S0378-8733(86)80003-X,Austria,Article,Vienna,0,Journal,2-s2.0-0003145661
Anderson R.,,"A preliminary study of the transmission dynamics of the Human Immunodeficiency Virus (HIV), the causative agent of AIDS",1986,Mathematical Medicine and Biology,308,10.1093/imammb/3.4.229,United Kingdom,Article,London,0,Journal,2-s2.0-77957175423
Klovdahl A.,,Social networks and the spread of infectious diseases: The AIDS example,1985,Social Science and Medicine,317,10.1016/0277-9536(85)90269-2,Australia,Article,Canberra,0,Journal,2-s2.0-0022357743
Auerbach D.,,Cluster of cases of the acquired immune deficiency syndrome. Patients linked by sexual contact,1984,The American Journal of Medicine,123,10.1016/0002-9343(84)90668-5,,Article,,0,Journal,2-s2.0-0021342870
Freeman L.,,Centrality in social networks conceptual clarification,1979,Social Networks,8414,10.1016/0378-8733(78)90021-7,United States,Article,Bethlehem,0,Journal,2-s2.0-33750177351
Bonacich P.,,Factoring and weighting approaches to status scores and clique identification,1972,The Journal of Mathematical Sociology,1364,10.1080/0022250X.1972.9989806,United States,Article,Los Angeles,0,Journal,2-s2.0-0001316531
