Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Krasnova H.,,Privacy calculus on social networking sites: Explorative evidence from Germany and USA,2010,Proceedings of the Annual Hawaii International Conference on System Sciences,91,10.1109/HICSS.2010.307,Germany,Conference Paper,Berlin,0,Conference Proceeding,2-s2.0-77951706686
Rizk R.,,Media coverage of online social network privacy issues in Germany: A thematic analysis,2009,"15th Americas Conference on Information Systems 2009, AMCIS 2009",16,,Germany,Conference Paper,Berlin,0,Conference Proceeding,2-s2.0-84870347411
Krasnova H.,,'It won't happen to me!': Self-disclosure in online social networks,2009,"15th Americas Conference on Information Systems 2009, AMCIS 2009",51,,Germany,Conference Paper,Berlin,0,Conference Proceeding,2-s2.0-84870332333
Joinson A.,,"'Looking at', 'looking up' or 'keeping up with' people? Motives and uses of Facebook",2008,Conference on Human Factors in Computing Systems - Proceedings,823,10.1145/1357054.1357213,United Kingdom,Conference Paper,Bath,0,Conference Proceeding,2-s2.0-57649184468
Boyd D.,,"Facebook's privacy trainwreck: Exposure, invasion, and social convergence",2008,Convergence,287,10.1177/1354856507084416,United States;United States,Article,Berkeley;Cambridge,0,Journal,2-s2.0-57649174994
Son J.Y.,,Internet users' information privacy-protective responses: A Taxonomy and a nomological model,2008,MIS Quarterly: Management Information Systems,306,10.2307/25148854,South Korea,Article,Seoul,0,Journal,2-s2.0-50249151484
Lampe C.,,A familiar face(book): Profile elements as signals in an online social network,2007,Conference on Human Factors in Computing Systems - Proceedings,376,10.1145/1240624.1240695,United States,Conference Paper,East Lansing,0,Conference Proceeding,2-s2.0-34548217443
Boyd D.,,"Social network sites: Definition, history, and scholarship",2007,Journal of Computer-Mediated Communication,7249,10.1111/j.1083-6101.2007.00393.x,United States,Article,Berkeley,1,Journal,2-s2.0-37249053884
Hann I.H.,,Overcoming online information privacy concerns: An information-processing theory approach,2007,Journal of Management Information Systems,234,10.2753/MIS0742-1222240202,United States,Conference Paper,Los Angeles,0,Journal,2-s2.0-38349195111
Ellison N.,,"The benefits of facebook ""friends:"" Social capital and college students' use of online social network sites",2007,Journal of Computer-Mediated Communication,4894,10.1111/j.1083-6101.2007.00367.x,United States,Article,East Lansing,1,Journal,2-s2.0-34548285057
