Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Kretzschmar M.,,Measures of concurrency in networks and the spread of infectious disease,1996,Mathematical Biosciences,288,10.1016/0025-5564(95)00093-3,Netherlands,Article,Bilthoven,0,Journal,2-s2.0-0029662516
Kretzschmar M.,,A network modelling approach for assessing the efficiency of prevention strategies,1995,The Journal of Mathematical Sociology,4,10.1080/0022250X.1995.9990169,Netherlands,Article,Bilthoven,0,Journal,2-s2.0-84937290323
Van Duynhoven Y.T.H.P.,,Development and evaluation of screening strategies for Chlamydia trachomatis infections in an STD clinic,1995,Genitourinary Medicine,23,10.1136/sti.71.6.375,Netherlands,Article,Bilthoven,1,Journal,2-s2.0-0028808142
Reinking D.,,Social transmission routes of HIV. A combined sexual network and life course perspective,1994,Patient Education and Counseling,7,10.1016/0738-3991(94)90072-8,Netherlands,Article,Utrecht,0,Journal,2-s2.0-0028598209
Kretzschmar M.,,The basic reproduction ratio R<inf>0</inf> for a sexually transmitted disease in pair formation model with two types of pairs,1994,Mathematical Biosciences,26,10.1016/0025-5564(94)90042-6,Netherlands,Article,Bilthoven,0,Journal,2-s2.0-0028587775
Blower S.,,Exploratory data analysis of three sexual behaviour surveys: implications for HIV-1 transmission in the U.K.,1993,"Philosophical transactions of the Royal Society of London. Series B, Biological sciences",7,10.1098/rstb.1993.0003,United States,Article,Berkeley,0,Journal,2-s2.0-0027925620
Treurniet H.F.,,"Sexually transmitted diseases reported by STD services in the Netherlands, 1984-1990",1993,Genitourinary Medicine,14,10.1136/sti.69.6.434,Netherlands,Article,The Hague,1,Journal,2-s2.0-0027738422
Katz B.P.,,Estimating transmission probabilities for chlamydial infection,1992,Statistics in Medicine,25,10.1002/sim.4780110502,United States,Article,Indianapolis,0,Journal,2-s2.0-0026600433
Ramstedt K.,,Choice of Sexual Partner According to Rate of Partner Change and Social Class of the Partners,1991,International Journal of STD and AIDS,10,10.1177/095646249100200607,Sweden,Article,Gothenburg,0,Journal,2-s2.0-0026329740
Ramstedt K.,,Epidemiologie characteristics of two different populations of women with chlamydia trachomatis infection and their male partners,1991,Sexually Transmitted Diseases,16,10.1097/00007435-199110000-00002,Sweden;Sweden;Sweden,Article,Gothenburg;Stockholm;Gothenburg,0,Journal,2-s2.0-0026234825
Van De Laar M.J.W.,,"Declining gonorrhoea rates in The Netherlands, 1976-88: Consequences for the AIDS epidemic",1990,Genitourinary Medicine,15,10.1136/sti.66.3.148,Netherlands,Article,The Hague,1,Journal,2-s2.0-0025313246
Buhaug H.,,Cost effectiveness of testing for chlamydial infections in asymptomatic women,1989,Medical Care,34,10.1097/00005650-198908000-00007,Norway,Article,Trondheim,0,Journal,2-s2.0-0024720456
Fish A.N.J.,,Chlamydia trachomatis infection in a gynaecology clinic population: identification of high-risk groups and the value of contact tracing,1989,European Journal of Obstetrics and Gynecology and Reproductive Biology,39,10.1016/0028-2243(89)90027-0,United Kingdom,Article,London,0,Journal,2-s2.0-0024564767
Dietz K.,,Epidemiological models for sexually transmitted diseases,1988,Journal of Mathematical Biology,179,10.1007/BF00280169,Germany,Article,Tubingen,0,Journal,2-s2.0-0023728232
Rothenberg R.,,Temporal and social aspects of gonorrhea transmission: The force of infectivity,1988,Sexually Transmitted Diseases,59,10.1097/00007435-198804000-00004,United States;United States,Article,;Colorado Springs,0,Journal,2-s2.0-0023894599
Rahm V.,,Asymptomatic carriage of Chlamydia trachomatis - A study of 109 teenage girls,1986,European Journal of Sexually Transmitted Diseases,31,,Sweden,Article,Gavle,0,Journal,2-s2.0-0022652802
Lycke E.,,The risk of transmission of genital chlamydia trachomatis infection is less than that of genital neisseria gonorrhoeae infection,1980,Sexually Transmitted Diseases,94,10.1097/00007435-198001000-00002,Sweden,Article,Gothenburg,0,Journal,2-s2.0-0019309246
Mccormack W.,,Fifteen-Month Follow-up Study of Women Infected with Chlamydia trachomatis,1979,New England Journal of Medicine,148,10.1056/NEJM197901183000305,United States,Article,Providence,0,Journal,2-s2.0-0018355108
