Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Giuraniuc C.,,Trading interactions for topology in scale-free networks,2005,Physical Review Letters,32,10.1103/PhysRevLett.95.098701,Belgium,Article,3000 Leuven,0,Journal,2-s2.0-27144438240
Lübeck S.,,Finite-size scaling of directed percolation above the upper critical dimension,2005,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",14,10.1103/PhysRevE.72.016119,Germany,Article,Essen,0,Journal,2-s2.0-27244437236
Noh J.,,Asymmetrically coupled directed percolation systems,2005,Physical Review Letters,11,10.1103/PhysRevLett.94.145702,South Korea,Article,Daejeon,0,Journal,2-s2.0-18144363268
Dorogovtsev S.,,Potts model on complex networks,2004,European Physical Journal B,52,10.1140/epjb/e2004-00019-y,Portugal;Russian Federation,Conference Paper,Porto;Saint Petersburg (ex Leningrad),0,Journal,2-s2.0-2942594702
Bianconi G.,,Mean field solution of the Ising model on a Barabási-Albert network,2002,"Physics Letters, Section A: General, Atomic and Solid State Physics",134,10.1016/S0375-9601(02)01232-X,United States,Article,Notre Dame,0,Journal,2-s2.0-0037078144
Iglói F.,,First- and second-order phase transitions in scale-free networks,2002,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",76,10.1103/PhysRevE.66.036140,France;Hungary;Hungary,Article,Nancy;Szeged;Budapest,0,Journal,2-s2.0-41349107969
Cohen R.,,Percolation critical exponents in scale-free networks,2002,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",191,10.1103/PhysRevE.66.036113,Israel,Article,Ramat Gan,0,Journal,2-s2.0-41349120185
Albert R.,,Statistical mechanics of complex networks,2002,Reviews of Modern Physics,13645,10.1103/RevModPhys.74.47,United States;United States,Article,Minneapolis;Notre Dame,0,Journal,2-s2.0-0036013593
Newman M.E.J.,,Spread of epidemic disease on networks,2002,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",1841,10.1103/PhysRevE.66.016128,United States;United States,Article,Santa Fe;Ann Arbor,1,Journal,2-s2.0-41349106348
Dorogovtsev S.N.,,Ising model on networks with an arbitrary distribution of connections,2002,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",249,10.1103/PhysRevE.66.016104,Portugal;Russian Federation,Article,Porto;Saint Petersburg (ex Leningrad),0,Journal,2-s2.0-41349093937
Leone M.,,Ferromagnetic ordering in graphs with arbitrary degree distribution,2002,European Physical Journal B,170,10.1140/epjb/e2002-00220-0,Italy,Article,Genoa,0,Journal,2-s2.0-19044366730
Aleksiejuk A.,,Ferromagnetic phase transition in Barabási-Albert networks,2002,Physica A: Statistical Mechanics and its Applications,180,10.1016/S0378-4371(02)00740-9,Poland,Article,Warsaw,0,Journal,2-s2.0-0036644717
Dorogovtsev S.,,Evolution of networks,2002,Advances in Physics,2215,10.1080/00018730110112519,Portugal,Article,Porto,0,Journal,2-s2.0-0036610173
Dezso Z.,,Halting viruses in scale-free networks,2002,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",401,10.1103/PhysRevE.65.055103,United States,Article,Notre Dame,0,Journal,2-s2.0-41349118476
Pastor-Satorras R.,,Epidemic spreading in scale-free networks,2001,Physical Review Letters,3738,10.1103/PhysRevLett.86.3200,Spain,Article,Barcelona,0,Journal,2-s2.0-0035794256
