Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Carley K.,,Cognitive inconsistencies and non-symmetric friendship,1996,Social Networks,107,10.1016/0378-8733(95)00252-9,United States,Article,Pittsburgh,0,Journal,2-s2.0-0029690996
Snijders T.,,Stochastic actor-oriented models for network change,1996,Journal of Mathematical Sociology,238,10.1080/0022250X.1996.9990178,Netherlands,Article,Groningen,0,Journal,2-s2.0-0000413317
Leenders R.,,Models for network dynamics: A markovian framework,1995,The Journal of Mathematical Sociology,49,10.1080/0022250X.1995.9990149,Netherlands,Article,Groningen,0,Journal,2-s2.0-84937285732
Sanil A.,,Models for evolving fixed node networks: Model fitting and model testing,1995,Social Networks,33,10.1016/0378-8733(94)00249-A,United States,Article,Pittsburgh,0,Journal,2-s2.0-0002850363
Banks D.,,Metric inference for social networks,1994,Journal of Classification,42,10.1007/BF01201026,United States,Article,Pittsburgh,0,Journal,2-s2.0-21344478905
Crawford S.,,Modeling lake-chemistry distributions: Approximate bayesian methods for estimating a finite-mixture model,1992,Technometrics,38,10.1080/00401706.1992.10484955,United Kingdom,Article,,0,Journal,2-s2.0-84952154195
Snijders T.,,Testing for change in a digraph at two time points,1990,Social Networks,18,10.1016/0378-8733(90)90015-2,,Article,,0,Journal,2-s2.0-0037681972
Wasserman S.,,Sequential social network data,1988,Psychometrika,41,10.1007/BF02294137,United States,Article,Urbana,0,Journal,2-s2.0-0001280885
McPherson J.,,Homophily in voluntary organizations: status distance and the composition of face-to-face groups.,1987,American Sociological Review,629,10.2307/2095356,United States,Article,Columbia,0,Journal,2-s2.0-0023487498
Carley K.,,An approach for relating social structure to cognitive structure,1986,The Journal of Mathematical Sociology,133,10.1080/0022250X.1986.9990010,United States,Article,Pittsburgh,0,Journal,2-s2.0-84935504934
Johnson J.,,Social networks and innovation adoption: A look at burt's use of structural equivalence,1986,Social Networks,22,10.1016/0378-8733(86)90002-X,United States,Article,Greenville,0,Journal,2-s2.0-38249040261
Johnsen E.,,Structure and process: Agreement models for friendship formation,1986,Social Networks,42,10.1016/0378-8733(86)90007-9,United States,Article,Santa Barbara,0,Journal,2-s2.0-0002890467
Frank O.,,Markov graphs,1986,Journal of the American Statistical Association,683,10.1080/01621459.1986.10478342,Sweden,Article,Stockholm,0,Journal,2-s2.0-84950835328
Fienberg S.,,Statistical analysis of multiple sociometric relations,1985,Journal of the American Statistical Association,161,10.1080/01621459.1985.10477129,United States,Article,Pittsburgh,0,Journal,2-s2.0-0003096526
Wasserman S.,,"Some generalizations of p<inf>1</inf>: External constraints, interactions and non-binary relations",1984,Social Networks,26,10.1016/0378-8733(84)90016-9,United States,Article,Urbana,0,Journal,2-s2.0-0001666743
Johnsen E.,,Acyclic triplets and social structure in complete signed digraphs,1982,Social Networks,6,10.1016/0378-8733(82)90002-8,United States,Article,Santa Barbara,0,Journal,2-s2.0-0039575433
Snijders T.,,The degree variance: An index of graph heterogeneity,1981,Social Networks,108,10.1016/0378-8733(81)90014-9,Netherlands,Article,Groningen,0,Journal,2-s2.0-0001390587
Holland P.,,An exponential family of probability distributions for directed graphs,1981,Journal of the American Statistical Association,579,10.1080/01621459.1981.10477598,United States,Article,Princeton,0,Journal,2-s2.0-84950607156
Burt R.,,Innovation as a structural interest: rethinking the impact of network position on innovation adoption,1980,Social Networks,56,10.1016/0378-8733(80)90002-7,United States,Article,Berkeley,0,Journal,2-s2.0-0003191041
Wasserman S.,,Analyzing social networks as stochastic processes,1980,Journal of the American Statistical Association,118,10.1080/01621459.1980.10477465,United States,Article,Minneapolis,0,Journal,2-s2.0-0000120523
Holland P.,,An omnibus test for social structure using triads,1978,Sociological Methods &amp; Research,29,10.1177/004912417800700207,United States,Article,Princeton,0,Journal,2-s2.0-84970272743
Holland P.,,Transitivity in structural models of small groups,1971,Small Group Research,256,10.1177/104649647100200201,United States,Article,Cambridge,0,Journal,2-s2.0-84970096342
Davis J.,,Clustering and Structural Balance in Graphs,1967,Human Relations,357,10.1177/001872676702000206,,Article,,0,Journal,2-s2.0-34247985046
Cartwright D.,,Structural balance: a generalization of Heider's theory,1956,Psychological Review,1142,10.1037/h0046049,,Article,,0,Journal,2-s2.0-0001245990
Festinger L.,,A Theory of Social Comparison Processes,1954,Human Relations,9003,10.1177/001872675400700202,United States,Article,New York,0,Journal,2-s2.0-4644234910
Heider F.,,Attitudes and Cognitive Organization,1946,Journal of Psychology: Interdisciplinary and Applied,1686,10.1080/00223980.1946.9917275,United States,Article,Northampton,0,Journal,2-s2.0-84946651784
