Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Halu A.,,Connect and win: The role of social networks in political elections,2013,EPL,43,10.1209/0295-5075/102/16002,United States,Article,Boston,0,Journal,2-s2.0-84876795251
Turalska M.,,Role of committed minorities in times of crisis,2013,Scientific Reports,24,10.1038/srep01371,United States,Article,Durham,1,Journal,2-s2.0-84875147065
Li Q.,,Non-consensus Opinion Models on Complex Networks,2013,Journal of Statistical Physics,32,10.1007/s10955-012-0625-4,United States,Article,Boston,0,Journal,2-s2.0-84875630969
Zhang W.,,Analytic treatment of tipping points for social consensus in large random networks,2012,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",12,10.1103/PhysRevE.86.061134,United States,Article,Troy,0,Journal,2-s2.0-84871796467
Verma G.,,The effect of zealotry in the naming game model of opinion dynamics,2012,Proceedings - IEEE Military Communications Conference MILCOM,2,10.1109/MILCOM.2012.6415797,United States,Conference Paper,Adelphi,0,Conference Proceeding,2-s2.0-84874296869
Marvel S.,,Encouraging moderation: Clues from a simple model of ideological conflict,2012,Physical Review Letters,31,10.1103/PhysRevLett.109.118702,United States,Article,Ann Arbor,1,Journal,2-s2.0-84866335436
Brummitt C.D.,,Multiplexity-facilitated cascades in networks,2012,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",136,10.1103/PhysRevE.85.045102,United States,Article,Davis,0,Journal,2-s2.0-84860608583
Singh P.,,Accelerating consensus on coevolving networks: The effect of committed individuals,2012,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",27,10.1103/PhysRevE.85.046104,United States,Article,Troy,0,Journal,2-s2.0-84859520629
Xie J.,,Evolution of opinions on social networks in the presence of competing committed groups,2012,PLoS ONE,49,10.1371/journal.pone.0033215,United States,Article,Troy,1,Journal,2-s2.0-84858633978
Brummitt C.,,Suppressing cascades of load in interdependent networks,2012,Proceedings of the National Academy of Sciences of the United States of America,342,10.1073/pnas.1110586109,United States,Article,Davis,1,Journal,2-s2.0-84858683899
Gao J.,,Networks formed from interdependent networks,2012,Nature Physics,724,10.1038/nphys2180,China;United States,Article,Shanghai;Boston,0,Journal,2-s2.0-84255194232
Li Q.,,Strategy of competition between two groups based on an inflexible contrarian opinion model,2011,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",23,10.1103/PhysRevE.84.066101,United States,Article,Boston,0,Journal,2-s2.0-84555195720
Xie J.,,Social consensus through the influence of committed minorities,2011,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",178,10.1103/PhysRevE.84.011130,United States,Article,Troy,0,Journal,2-s2.0-79961115384
Chen W.,,Scalable influence maximization in social networks under the linear threshold model,2010,"Proceedings - IEEE International Conference on Data Mining, ICDM",517,10.1109/ICDM.2010.118,China,Conference Paper,Beijing,0,Conference Proceeding,2-s2.0-79951737128
Del Genio C.,,Efficient and exact sampling of simple graphs with given arbitrary degree sequence,2010,PLoS ONE,97,10.1371/journal.pone.0010012,United States,Article,Houston,1,Journal,2-s2.0-77956322173
Buldyrev S.,,Catastrophic cascade of failures in interdependent networks,2010,Nature,2341,10.1038/nature08932,United States;United States,Article,New York;Boston,0,Journal,2-s2.0-77951126500
Durrett R.,,Some features of the spread of epidemics and information on a random graph,2010,Proceedings of the National Academy of Sciences of the United States of America,91,10.1073/pnas.0914402107,United States,Article,Ithaca,1,Journal,2-s2.0-77949647264
Ikeda Y.,,Cascade dynamics on clustered network,2010,Journal of Physics: Conference Series,19,10.1088/1742-6596/221/1/012005,Japan,Conference Paper,Sapporo,0,Conference Proceeding,2-s2.0-78651069363
Kitsak M.,,Identification of influential spreaders in complex networks,2010,Nature Physics,1473,10.1038/nphys1746,United States;United States,Article,San Diego;Boston,1,Journal,2-s2.0-78149283685
Hanhijärvi S.,,Randomization techniques for graphs,2009,"Society for Industrial and Applied Mathematics - 9th SIAM International Conference on Data Mining 2009, Proceedings in Applied Mathematics",37,,Finland,Conference Paper,Helsinki,0,Conference Proceeding,2-s2.0-72749100026
Kim H.,,Degree-based graph construction,2009,Journal of Physics A: Mathematical and Theoretical,36,10.1088/1751-8113/42/39/392001,United States,Article,Notre Dame,0,Journal,2-s2.0-70449494651
Lu Q.,,The Naming Game in social networks: Community formation and consensus engineering,2009,Journal of Economic Interaction and Coordination,67,10.1007/s11403-009-0057-7,United States,Article,Troy,0,Journal,2-s2.0-70449590155
Mountford T.,,The survival of large dimensional threshold contact processes,2009,Annals of Probability,8,10.1214/08-AOP440,Switzerland,Article,Lausanne,1,Journal,2-s2.0-69249215249
Huang L.,,Understanding and preventing cascading breakdown in complex clustered networks,2008,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",48,10.1103/PhysRevE.78.036116,United States,Article,Tempe,0,Journal,2-s2.0-53449097050
Fontes L.,,Threshold θ ≥ 2 contact processes on homogeneous trees,2008,Probability Theory and Related Fields,11,10.1007/s00440-007-0092-z,Brazil,Article,Sao Paulo,0,Journal,2-s2.0-42149166660
Chakrabarti D.,,Epidemic thresholds in real networks,2008,ACM Transactions on Information and System Security,410,10.1145/1284680.1284681,United States,Article,Pittsburgh,0,Journal,2-s2.0-39349087037
Gionis A.,,Assessing data mining results via swap randomization,2007,ACM Transactions on Knowledge Discovery from Data,131,10.1145/1297332.1297338,Spain,Conference Paper,Barcelona,0,Journal,2-s2.0-37049039428
Watts D.,,"Inf luentials, networks, and public opinion formation",2007,Journal of Consumer Research,1023,10.1086/518527,United States,Article,New York,0,Journal,2-s2.0-36749044180
Galam S.,,The role of inflexible minorities in the breaking of democratic opinion dynamics,2007,Physica A: Statistical Mechanics and its Applications,164,10.1016/j.physa.2007.03.034,France,Article,Paris,0,Journal,2-s2.0-34249749440
Gleeson J.P.,,Seed size strongly affects cascades on random networks,2007,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",131,10.1103/PhysRevE.75.056103,Ireland,Article,Cork,0,Journal,2-s2.0-34248227402
Centola D.,,Cascade dynamics of complex propagation,2007,Physica A: Statistical Mechanics and its Applications,175,10.1016/j.physa.2006.06.018,United States;United States,Article,New York;Ithaca,0,Journal,2-s2.0-33751170904
Sharan R.,,Identification of protein complexes by comparative analysis of yeast and bacterial protein interaction data,2005,Journal of Computational Biology,126,10.1089/cmb.2005.12.835,Israel,Conference Paper,Tel Aviv-Yafo,0,Journal,2-s2.0-23844447959
Centola D.,,The emperor's dilemma: A computational model of self-enforcing norms,2005,American Journal of Sociology,172,10.1086/427321,United States,Review,Ithaca,0,Journal,2-s2.0-21344465441
Dodds P.S.,,Universal behavior in a generalized model of contagion,2004,Physical Review Letters,320,10.1103/PhysRevLett.92.218701,United States,Article,New York,0,Journal,2-s2.0-3142519922
Kempe D.,,Maximizing the spread of influence through a social network,2003,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,4461,10.1145/956750.956769,United States,Conference Paper,Ithaca,0,Conference Proceeding,2-s2.0-33747172362
Mobilia M.,,Does a Single Zealot Affect an Infinite Group of Voters?,2003,Physical Review Letters,173,10.1103/PhysRevLett.91.028701,Switzerland,Article,Lausanne,0,Journal,2-s2.0-0141834678
Watts D.,,A simple model of global cascades on random networks,2002,Proceedings of the National Academy of Sciences of the United States of America,1444,10.1073/pnas.082090499,United States,Article,New York,1,Journal,2-s2.0-0037197979
Watts D.J.,,Collective dynamics of 'small-world9 networks,1998,Nature,25779,10.1038/30918,United States,Article,Ithaca,0,Journal,2-s2.0-0032482432
Handjani S.,,Survival of Threshold Contact Processes,1997,Journal of Theoretical Probability,9,10.1023/A:1022609912993,United States,Article,Colorado Springs,0,Journal,2-s2.0-0031503151
Latané B.,,Spatial Clustering in the Conformity Game: Dynamic Social Impact in Electronic Groups,1996,Journal of Personality and Social Psychology,97,10.1037/0022-3514.70.6.1218,United States,Article,Boca Raton,0,Journal,2-s2.0-0030533544
