Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Skyrms B.,,Evolution of the social contract,2014,Evolution of the Social Contract,611,10.1017/CBO9781139924825,United States,Book,Cincinnati,0,Book,2-s2.0-84953296993
González M.,,Understanding individual human mobility patterns,2008,Nature,3495,10.1038/nature06958,United States,Article,Boston,0,Journal,2-s2.0-44849122540
Helbing D.,,Migration as a mechanism to promote cooperation,2008,Advances in Complex Systems,71,10.1142/S0219525908001866,Switzerland,Conference Paper,"Zurich ZH,",0,Journal,2-s2.0-52149103162
Reichenbach T.,,Mobility promotes and jeopardizes biodiversity in rock-paper-scissors games,2007,Nature,423,10.1038/nature06095,Germany,Article,Munich,0,Journal,2-s2.0-34548305141
von Neumann J.,,Theory of games and economic behavior,2007,Theory of Games and Economic Behavior,12329,,,Book,,0,Book,2-s2.0-84884079276
Vainstein M.,,Does mobility decrease cooperation?,2007,Journal of Theoretical Biology,200,10.1016/j.jtbi.2006.09.012,Brazil,Article,Brasilia,0,Journal,2-s2.0-33846425720
Nowak M.,,Five rules for the evolution of cooperation,2006,Science,2874,10.1126/science.1133755,United States,Review,Cambridge,0,Journal,2-s2.0-33845415805
Rockenbach B.,,The efficient interaction of indirect reciprocity and costly punishment,2006,Nature,309,10.1038/nature05229,Germany,Article,Erfurt,0,Journal,2-s2.0-33845672964
Traulsen A.,,Evolution of cooperation by multilevel selection,2006,Proceedings of the National Academy of Sciences of the United States of America,518,10.1073/pnas.0602530103,United States,Article,Cambridge,1,Journal,2-s2.0-33746628935
Brockmann D.,,The scaling laws of human travel,2006,Nature,1313,10.1038/nature04292,Germany;Germany,Article,Gottingen;Gottingen,0,Journal,2-s2.0-31444431866
Le Galliard J.,,"Adaptive evolution of social traits: Origin, trajectories, and correlations of altruism and mobility",2005,American Naturalist,99,10.1086/427090,Norway;France,Article,Oslo;Paris,0,Journal,2-s2.0-13944271475
Aktipis C.,,Know when to walk away: Contingent movement and the evolution of cooperation,2004,Journal of Theoretical Biology,168,10.1016/j.jtbi.2004.06.020,United States,Article,Philadelphia,0,Journal,2-s2.0-4544270461
Hauert C.,,Spatial structure often inhibits the evolution of cooperation in the snowdrift game,2004,Nature Materials,987,10.1038/nature02360,Canada,Letter,Vancouver,0,Journal,2-s2.0-1942421127
Boyd R.,,The evolution of altruistic punishment,2003,Proceedings of the National Academy of Sciences of the United States of America,920,10.1073/pnas.0630443100,United States,Article,Los Angeles,1,Journal,2-s2.0-0037452939
Szabó G.,,Phase transitions and volunteering in spatial public goods games,2002,Physical Review Letters,308,,Hungary,Article,Budapest,0,Journal,2-s2.0-45849156108
Milinski M.,,Reputation helps solve the 'tragedy of the commons',2002,Nature,776,10.1038/415424a,Germany,Article,Plon,0,Journal,2-s2.0-0037165214
Fehr E.,,Altruistic punishment in humans,2002,Nature,2711,10.1038/415137a,Switzerland,Article,Zurich,0,Journal,2-s2.0-0037049973
Deneubourg J.,,Dynamics of aggregation and emergence of cooperation,2002,Biological Bulletin,91,10.2307/1543477,Belgium,Conference Paper,Brussels,0,Journal,2-s2.0-0036018257
Flache A.,,Do irregular grids make a difference? Relaxing the spatial regularity assumption in cellular models of social dynamics,2001,JASSS,103,,,Article,,0,Journal,2-s2.0-0242436716
Hauert C.,,Fundamental clusters in spatial 2 × 2 games,2001,Proceedings of the Royal Society B: Biological Sciences,86,10.1098/rspb.2000.1424,Austria,Review,Vienna,0,Journal,2-s2.0-0035820262
Vainstein M.H.,,Disordered environments in spatial games,2001,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",132,10.1103/PhysRevE.64.051905,Brazil,Article,Porto Alegre,0,Journal,2-s2.0-0035509657
Nowak M.,,Evolution of indirect reciprocity by image scoring,1998,Nature,1505,10.1038/31225,United Kingdom,Article,Oxford,0,Journal,2-s2.0-0032507958
Epstein J.,,Zones of cooperation in demographic prisoner’s dilemma,1998,Complexity,66,10.1002/(SICI)1099-0526(199811/12)4:2<36::AID-CPLX9>3.0.CO;2-Z,United States;United States,Article,"Washington, D.C.;Santa Fe",0,Journal,2-s2.0-0002587523
Glance N.,,The outbreak of cooperation,1993,The Journal of Mathematical Sociology,78,10.1080/0022250X.1993.9990112,United States,Article,Palo Alto,0,Journal,2-s2.0-0000151587
Enquist M.,,The evolution of cooperation in mobile organisms,1993,Animal Behaviour,185,10.1006/anbe.1993.1089,Sweden,Article,Stockholm,0,Journal,2-s2.0-0027431553
Nowak M.,,Evolutionary games and spatial chaos,1992,Nature,2570,10.1038/359826a0,United Kingdom,Article,Oxford,0,Journal,2-s2.0-0026613691
Dugatkin L.,,ROVER: a strategy for exploiting cooperators in a patchy environment,1991,American Naturalist,96,10.1086/285243,Canada,Article,Sackville,0,Journal,2-s2.0-0026282693
Schelling T.,,Dynamic models of segregation,1971,The Journal of Mathematical Sociology,2181,10.1080/0022250X.1971.9989794,United States,Article,Cambridge,0,Journal,2-s2.0-34247961611
