Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Cohen R.,,"Complex networks: Structure, robustness and function",2011,"Complex Networks: Structure, Robustness and Function",372,10.1017/CBO9780511780356,Israel,Book,Ramat Gan,0,Book,2-s2.0-84922962285
Estrada E.,,Communicability graph and community structures in complex networks,2009,Applied Mathematics and Computation,47,10.1016/j.amc.2009.04.024,Japan;United Kingdom,Article,Tokyo;Glasgow,0,Journal,2-s2.0-67649185257
Evans T.S.,,"Line graphs, link partitions, and overlapping communities",2009,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",356,10.1103/PhysRevE.80.016105,United Kingdom,Article,London,0,Journal,2-s2.0-68949093647
Wang X.H.,,Extracting hierarchical organization of complex networks by dynamics towards synchronization,2009,Physica A: Statistical Mechanics and its Applications,13,10.1016/j.physa.2009.03.044,China,Article,Xi'an,0,Journal,2-s2.0-67349272261
Shen H.,,Detect overlapping and hierarchical community structure in networks,2009,Physica A: Statistical Mechanics and its Applications,486,10.1016/j.physa.2008.12.021,China;China,Article,Beijing;Beijing,0,Journal,2-s2.0-59449103335
Lancichinetti A.,,Detecting the overlapping and hierarchical community structure in complex networks,2009,New Journal of Physics,1197,10.1088/1367-2630/11/3/033015,Italy,Article,Turin,1,Journal,2-s2.0-64549145094
Sawardecker E.,,Detection of node group membership in networks with group overlap,2009,European Physical Journal B,37,10.1140/epjb/e2008-00418-0,United States,Article,Evanston,0,Journal,2-s2.0-67349187322
Li D.,,Synchronization interfaces and overlapping communities in complex networks,2008,Physical Review Letters,84,10.1103/PhysRevLett.101.168701,Israel,Article,Ramat Gan,0,Journal,2-s2.0-54849437359
Dorogovtsev S.,,Critical phenomena in complex networks,2008,Reviews of Modern Physics,1308,10.1103/RevModPhys.80.1275,Portugal;Russian Federation,Article,Aveiro;Saint Petersburg (ex Leningrad),0,Journal,2-s2.0-56549085272
Nepusz T.,,Fuzzy communities and the concept of bridgeness in complex networks,2008,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",232,10.1103/PhysRevE.77.016107,Hungary,Article,Budapest,0,Journal,2-s2.0-38349126835
Barrat A.,,Dynamical processes on complex networks,2008,Dynamical Processes on Complex Networks,1582,10.1017/CBO9780511791383,France;France;Italy,Book,Saint-Aubin;Paris;,0,Book,2-s2.0-84924517160
Sales-Pardo M.,,Extracting the hierarchical organization of complex systems,2007,Proceedings of the National Academy of Sciences of the United States of America,362,10.1073/pnas.0703740104,United States,Article,Evanston,1,Journal,2-s2.0-34848890341
Boccaletti S.,,Detecting complex network modularity by dynamical clustering,2007,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",143,10.1103/PhysRevE.75.045102,Italy;Israel,Article,Sesto Fiorentino;Tel Aviv-Yafo,0,Journal,2-s2.0-34247133104
Palla G.,,Uncovering the overlapping community structure of complex networks in nature and society,2005,Nature,3512,10.1038/nature03607,Hungary;Hungary,Article,Budapest;Budapest,0,Journal,2-s2.0-20444504323
Guimerà R.,,Functional cartography of complex metabolic networks,2005,Nature,2029,10.1038/nature03288,United States,Article,Evanston,0,Journal,2-s2.0-14644396645
Lusseau D.,,Identifying the role that animals play in their social networks,2004,Proceedings of the Royal Society B: Biological Sciences,463,10.1098/rsbl.2004.0225,United Kingdom,Article,Aberdeen,0,Journal,2-s2.0-17044391889
Newman M.E.J.,,Fast algorithm for detecting community structure in networks,2004,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",2954,10.1103/PhysRevE.69.066133,United States,Article,Ann Arbor,0,Journal,2-s2.0-42749100809
Radicchi F.,,Defining and identifying communities in networks,2004,Proceedings of the National Academy of Sciences of the United States of America,1536,10.1073/pnas.0400054101,Italy,Article,Rome,1,Journal,2-s2.0-1542357701
Newman M.E.J.,,Finding and evaluating community structure in networks,2004,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",7687,10.1103/PhysRevE.69.026113,United States;United States,Article,Santa Fe;Ann Arbor,0,Journal,2-s2.0-37649028224
Lusseau D.,,The emergent properties of a dolphin social network,2003,Proceedings of the Royal Society B: Biological Sciences,531,10.1098/rsbl.2003.0057,New Zealand,Article,Dunedin,0,Journal,2-s2.0-0242490500
Newman M.,,The structure and function of complex networks,2003,SIAM Review,11537,10.1137/S003614450342480,United States,Review,Ann Arbor,0,Journal,2-s2.0-0038718854
Albert R.,,Statistical mechanics of complex networks,2002,Reviews of Modern Physics,13645,10.1103/RevModPhys.74.47,United States;United States,Article,Minneapolis;Notre Dame,0,Journal,2-s2.0-0036013593
Girvan M.,,Community structure in social and biological networks,2002,Proceedings of the National Academy of Sciences of the United States of America,8662,10.1073/pnas.122653799,United States;United States,Article,Santa Fe;Ithaca,1,Journal,2-s2.0-0037062448
Strogatz S.,,From Kuramoto to Crawford: Exploring the onset of synchronization in populations of coupled oscillators,2000,Physica D: Nonlinear Phenomena,1699,10.1016/S0167-2789(00)00094-4,United States,Article,Ithaca,0,Journal,2-s2.0-0039592729
