Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Shiga M.,,A spectral clustering approach to optimally combining numericalvectors with a modular network,2007,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,71,10.1145/1281192.1281262,Japan,Conference Paper,Kyoto,0,Conference Proceeding,2-s2.0-36849029834
Wang J.,,CLAN: An algorithm for mining closed cliques from large dense graph databases,2006,Proceedings - International Conference on Data Engineering,35,10.1109/ICDE.2006.34,China,Conference Paper,Beijing,0,Conference Proceeding,2-s2.0-33749600907
Zeng Z.,,Coherent closed quasi-clique discovery from large dense graph databases,2006,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,83,10.1145/1150402.1150506,China,Conference Paper,Beijing,0,Conference Proceeding,2-s2.0-33749560883
Stark C.,,BioGRID: a general repository for interaction datasets.,2006,Nucleic acids research,2185,10.1093/nar/gkj109,Canada,Article,Toronto,1,Journal,2-s2.0-33644873184
Pei J.,,On mining cross-graph quasi-cliques,2005,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,142,10.1145/1081870.1081898,Canada,Conference Paper,Burnaby,0,Conference Proceeding,2-s2.0-32344444324
Gibson D.,,Discovering large dense subgraphs in massive graphs,2005,VLDB 2005 - Proceedings of 31st International Conference on Very Large Data Bases,231,,United States,Conference Paper,San Jose,0,Conference Proceeding,2-s2.0-33745630997
Hu H.,,Mining coherent dense subgraphs across massive biological networks for functional discovery,2005,Bioinformatics,238,10.1093/bioinformatics/bti1049,United States,Article,Los Angeles,1,Journal,2-s2.0-29144474447
Bonchi F.,,Pushing tougher constraints in frequent pattern mining,2005,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),43,10.1007/11430919_15,Italy,Conference Paper,Pisa,0,Book Series,2-s2.0-26944496051
Yan X.,,Mining closed relational graphs with connectivity constraints,2005,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,85,10.1145/1081870.1081908,United States,Conference Paper,Urbana,0,Conference Proceeding,2-s2.0-32344434822
Shyamsundar R.,,A DNA microarray survey of gene expression in normal human tissues,2005,Genome Biology,181,10.1186/gb-2005-6-3-r22,United States,Article,Stanford,1,Journal,2-s2.0-26844498200
Newman M.E.J.,,Finding and evaluating community structure in networks,2004,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",7687,10.1103/PhysRevE.69.026113,United States;United States,Article,Santa Fe;Ann Arbor,0,Journal,2-s2.0-37649028224
Hanisch D.,,Co-clustering of biological networks and gene expression data,2002,Bioinformatics,229,10.1093/bioinformatics/18.suppl_1.S145,Germany,Conference Paper,Sankt Augustin,1,Journal,2-s2.0-0038014879
Grigoriev A.,,A relationship between gene expression and protein interactions on the proteome scale: Analysis of the bacteriophage T7 and the yeast Saccharomyces cerevisiae,2001,Nucleic Acids Research,166,10.1093/nar/29.17.3513,Germany,Article,Planegg,1,Journal,2-s2.0-0035445792
Hughes T.,,Functional discovery via a compendium of expression profiles,2000,Cell,2000,10.1016/S0092-8674(00)00015-5,United States,Article,Seattle,1,Journal,2-s2.0-0034616930
Shi J.,,Normalized cuts and image segmentation,2000,IEEE Transactions on Pattern Analysis and Machine Intelligence,9931,10.1109/34.868688,United States,Article,Pittsburgh,0,Journal,2-s2.0-0034244751
