Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Gong M.,,Complex network clustering by multiobjective discrete particle swarm optimization based on decomposition,2014,IEEE Transactions on Evolutionary Computation,233,10.1109/TEVC.2013.2260862,China,Article,Xi'an,0,Journal,2-s2.0-84893857671
Liu S.,,Clustering versus non-clustering phase synchronizations,2014,Chaos,9,10.1063/1.4861685,China;China,Article,Beijing;Wuhan,0,Journal,2-s2.0-84925399479
Zhang J.,,Cluster synchronization induced by one-node clusters in networks with asymmetric negative couplings,2013,Chaos,24,10.1063/1.4836710,China,Article,Hangzhou,0,Journal,2-s2.0-84891448143
Mahdavi N.,,Fuzzy complex dynamical networks and its synchronization,2013,IEEE Transactions on Cybernetics,33,10.1109/TSMCB.2012.2214209,Iran,Article,Tehran,0,Journal,2-s2.0-84890426589
Wu J.,,Phase transition model for community detection,2013,Physica A: Statistical Mechanics and its Applications,11,10.1016/j.physa.2012.11.032,China,Article,Xi'an,0,Journal,2-s2.0-84872283565
Wang R.S.,,Effects of community structure on the dynamics of random threshold networks,2013,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",18,10.1103/PhysRevE.87.012810,United States,Article,University Park,1,Journal,2-s2.0-84873872051
Motter A.,,Spontaneous synchrony in power-grid networks,2013,Nature Physics,359,10.1038/nphys2535,United States,Article,Evanston,0,Journal,2-s2.0-84874656702
Fu L.,,Percolation degree of secondary users in cognitive networks,2012,IEEE Journal on Selected Areas in Communications,13,10.1109/JSAC.2012.121114,China,Article,Shanghai,0,Journal,2-s2.0-84867801751
Chauhan S.,,A network function-based definition of communities in complex networks,2012,Chaos,2,10.1063/1.4745854,United States,Article,College Park,0,Journal,2-s2.0-84866946853
Dickison M.,,Epidemics on interconnected networks,2012,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",189,10.1103/PhysRevE.85.066109,United States,Article,Boston,0,Journal,2-s2.0-84862226520
Wu J.,,Overlapping community detection via network dynamics,2012,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",49,10.1103/PhysRevE.85.016115,China,Article,Xi'an,0,Journal,2-s2.0-84863066897
Wu Q.,,The impact of awareness on epidemic spreading in networks,2012,Chaos,131,10.1063/1.3673573,China,Article,Nanchang,0,Journal,2-s2.0-84859335704
Huang J.,,Density-based shrinkage for revealing hierarchical and overlapping community structure in networks,2011,Physica A: Statistical Mechanics and its Applications,44,10.1016/j.physa.2010.10.040,China,Article,Xi'an,0,Journal,2-s2.0-79953315327
Sendiña-Nadal I.,,Unveiling protein functions through the dynamics of the interaction network,2011,PLoS ONE,13,10.1371/journal.pone.0017679,Spain;Spain,Article,Pozuelo de Alarcon;Mostoles,1,Journal,2-s2.0-79952419620
Estrada E.,,Community detection based on network communicability,2011,Chaos,26,10.1063/1.3552144,United Kingdom,Article,Glasgow,0,Journal,2-s2.0-79953276953
Li M.,,Evolution of functional subnetworks in complex systems,2010,Chaos,9,10.1063/1.3523297,Singapore,Article,Singapore City,0,Journal,2-s2.0-78650702678
Mucha P.,,Communities in multislice voting networks,2010,Chaos,32,10.1063/1.3518696,United States,Note,Chapel Hill,1,Journal,2-s2.0-78650716530
Lee T.E.,,Vortices and the entrainment transition in the two-dimensional Kuramoto model,2010,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",11,10.1103/PhysRevE.82.036202,United States,Article,Pasadena,0,Journal,2-s2.0-77957203271
Almendral J.A.,,Dynamics of overlapping structures in modular networks,2010,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",31,10.1103/PhysRevE.82.016115,Spain,Article,Mostoles,0,Journal,2-s2.0-77955128658
Fortunato S.,,Community detection in graphs,2010,Physics Reports,5864,10.1016/j.physrep.2009.11.002,Italy,Review,Turin,0,Journal,2-s2.0-74049087026
Lee T.E.,,Universality in the one-dimensional chain of phase-coupled oscillators,2009,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",13,10.1103/PhysRevE.80.046210,United States,Article,Pasadena,0,Journal,2-s2.0-70449429480
Arenas A.,,Synchronization in complex networks,2008,Physics Reports,2008,10.1016/j.physrep.2008.09.002,Spain;Spain,Review,Tarragona;Zaragoza,0,Journal,2-s2.0-56549084695
Lancichinetti A.,,Benchmark graphs for testing community detection algorithms,2008,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",1641,10.1103/PhysRevE.78.046110,Italy,Article,Turin,0,Journal,2-s2.0-55849088356
